unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ255885.1	47346768	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 1
HAP1_chr02	HAP1	2	OZ255886.1	37807316	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 2
HAP1_chr03	HAP1	3	OZ255887.1	33924164	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 3
HAP1_chr04	HAP1	4	OZ255888.1	32926077	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 4
HAP1_chr05	HAP1	5	OZ255889.1	32386820	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 5
HAP1_chr06	HAP1	6	OZ255890.1	30724658	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 6
HAP1_chr07	HAP1	7	OZ255891.1	29624520	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 7
HAP1_chr08	HAP1	8	OZ255892.1	29376126	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 8
HAP1_chr09	HAP1	9	OZ255893.1	28190246	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 9
HAP1_chr10	HAP1	10	OZ255894.1	25864607	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 10
HAP1_chr11	HAP1	11	OZ255895.1	24804125	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 11
HAP1_chr12	HAP1	12	OZ255896.1	21931615	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 12
HAP1_chr13	HAP1	13	OZ255897.1	21441111	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 13
HAP1_chr14	HAP1	14	OZ255898.1	21415070	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 14
HAP1_chr15	HAP1	15	OZ255899.1	21355166	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 15
HAP1_chr16	HAP1	16	OZ255900.1	21274106	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 16
HAP1_chr17	HAP1	17	OZ255901.1	20771110	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 17
HAP1_chr18	HAP1	18	OZ255902.1	20139298	/lustre/scratch122/tol/data/d/8/7/6/7/4/Malva_sylvestris/assembly/release/ddMalSylv1.hap1.2/insdc/GCA_965277935.2.fa.gz	Malva sylvestris genome assembly, chromosome: 18
