unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1594474	1924113	1658298	0.802075	0.961512	0.010577	False	59.1859
HAP1_chr01	HAP1_chr02	13	4170864	11453265	6498335	0.302659	0.641836	0.058955	False	1311.1687
HAP1_chr01	HAP1_chr02	15	2313161	20913686	9465733	0.082418	0.244372	0.125467	False	3202.0922
HAP1_chr01	HAP1_chr02	17	1151920	24158546	10384625	0.034498	0.110926	0.159273	False	6569.5144
HAP1_chr01	HAP1_chr02	19	813814	25281908	10763022	0.023099	0.075612	0.163034	False	18245.2658
HAP1_chr01	HAP1_chr02	23	605428	26192244	11175608	0.016469	0.054174	0.149108	False	209898.5813
HAP1_chr01	HAP1_chr03	11	1570252	1924113	1631150	0.791055	0.962666	0.011277	False	60.2371
HAP1_chr01	HAP1_chr03	13	3961674	11453265	6130228	0.290833	0.646252	0.061319	False	1292.2075
HAP1_chr01	HAP1_chr03	15	2168390	20913686	8766906	0.078816	0.247338	0.128224	False	3126.1212
HAP1_chr01	HAP1_chr03	17	1082812	24158546	9587198	0.033151	0.112944	0.161538	False	6430.0653
HAP1_chr01	HAP1_chr03	19	765366	25281908	9936553	0.022215	0.077025	0.165043	False	17859.2359
HAP1_chr01	HAP1_chr03	23	564063	26192244	10328511	0.015687	0.054612	0.151188	False	203418.9383
HAP1_chr01	HAP1_chr04	11	1748547	1924113	1840400	0.867349	0.950091	0.006699	False	46.1745
HAP1_chr01	HAP1_chr04	13	5587243	11453265	9279105	0.368914	0.602132	0.047543	False	1359.7755
HAP1_chr01	HAP1_chr04	15	3231227	20913686	15081171	0.098622	0.214256	0.114491	False	3449.2241
HAP1_chr01	HAP1_chr04	17	1462918	24158546	16793898	0.037046	0.087110	0.155225	False	6514.0463
HAP1_chr01	HAP1_chr04	19	949767	25281908	17343401	0.022790	0.054762	0.163728	False	16758.6359
HAP1_chr01	HAP1_chr04	23	645995	26192244	17758760	0.014917	0.036376	0.153343	False	177665.2528
HAP1_chr01	HAP1_chr05	11	1604010	1924113	1668035	0.806790	0.961617	0.010281	False	59.4999
HAP1_chr01	HAP1_chr05	13	4336049	11453265	6688431	0.314078	0.648291	0.056777	False	1358.7826
HAP1_chr01	HAP1_chr05	15	2515904	20913686	9852420	0.089058	0.255359	0.120709	False	3441.5716
HAP1_chr01	HAP1_chr05	17	1303003	24158546	10833966	0.038677	0.120270	0.152783	False	7290.1246
HAP1_chr01	HAP1_chr05	19	930288	25281908	11230931	0.026144	0.082833	0.156673	False	20421.7994
HAP1_chr01	HAP1_chr05	23	682054	26192244	11645184	0.018357	0.058570	0.144469	False	231648.0300
HAP1_chr01	HAP1_chr06	11	1599671	1924113	1663543	0.804670	0.961605	0.010414	False	59.4040
HAP1_chr01	HAP1_chr06	13	4284145	11453265	6679975	0.309345	0.641341	0.057668	False	1327.1803
HAP1_chr01	HAP1_chr06	15	2352836	20913686	9815978	0.082914	0.239695	0.125097	False	3186.5429
HAP1_chr01	HAP1_chr06	17	1144277	24158546	10764569	0.033876	0.106300	0.160308	False	6402.4671
HAP1_chr01	HAP1_chr06	19	797885	25281908	11143365	0.022395	0.071602	0.164627	False	17577.8175
HAP1_chr01	HAP1_chr06	23	584531	26192244	11543558	0.015734	0.050637	0.151061	False	199397.5728
HAP1_chr01	HAP1_chr07	11	1527858	1924113	1583077	0.771906	0.965119	0.012527	False	62.5658
HAP1_chr01	HAP1_chr07	13	3787458	11453265	5731177	0.282710	0.660852	0.063012	False	1309.2641
HAP1_chr01	HAP1_chr07	15	2163511	20913686	8196010	0.080290	0.263971	0.127079	False	3263.8876
HAP1_chr01	HAP1_chr07	17	1130973	24158546	9008202	0.035303	0.125549	0.157960	False	6946.2990
HAP1_chr01	HAP1_chr07	19	817593	25281908	9367348	0.024167	0.087281	0.160712	False	19654.5257
HAP1_chr01	HAP1_chr07	23	610216	26192244	9767576	0.017262	0.062474	0.147096	False	226294.2738
HAP1_chr01	HAP1_chr08	11	1754107	1924113	1851348	0.867788	0.947476	0.006674	False	42.5968
HAP1_chr01	HAP1_chr08	13	5242419	11453265	8899713	0.346937	0.589055	0.051023	False	1264.9140
HAP1_chr01	HAP1_chr08	15	2762806	20913686	13800987	0.086468	0.200189	0.122518	False	3034.8134
HAP1_chr01	HAP1_chr08	17	1180074	24158546	15201051	0.030909	0.077631	0.165530	False	5500.5515
HAP1_chr01	HAP1_chr08	19	741152	25281908	15662530	0.018435	0.047320	0.174664	False	13754.1823
