seq_id	source	length	reason
HAP1_SCAFFOLD_42	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	639253	below-min-len
HAP1_SCAFFOLD_44	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	426711	below-min-len
HAP1_SCAFFOLD_45	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	375387	below-min-len
HAP1_SCAFFOLD_47	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	346916	below-min-len
HAP1_SCAFFOLD_48	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	314141	below-min-len
HAP1_SCAFFOLD_50	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	292456	below-min-len
HAP1_SCAFFOLD_51	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	268429	below-min-len
HAP1_SCAFFOLD_54	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	242663	below-min-len
HAP1_SCAFFOLD_55	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	238748	below-min-len
HAP1_SCAFFOLD_57	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	223752	below-min-len
HAP1_SCAFFOLD_60	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	205797	below-min-len
HAP1_SCAFFOLD_61	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	200727	below-min-len
HAP1_SCAFFOLD_62	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	191065	below-min-len
HAP1_SCAFFOLD_65	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	178773	below-min-len
HAP1_SCAFFOLD_67	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	171572	below-min-len
HAP1_SCAFFOLD_70	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	157950	below-min-len
HAP1_SCAFFOLD_75	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	152732	below-min-len
HAP1_SCAFFOLD_77	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	145914	below-min-len
HAP1_SCAFFOLD_78	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	140829	below-min-len
HAP1_SCAFFOLD_89	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	130545	below-min-len
HAP1_SCAFFOLD_96	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	121275	below-min-len
HAP1_SCAFFOLD_102	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	115363	below-min-len
HAP1_SCAFFOLD_105	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	112283	below-min-len
HAP1_SCAFFOLD_123	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	103410	below-min-len
HAP1_SCAFFOLD_125	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	101454	below-min-len
HAP1_SCAFFOLD_127	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	100571	below-min-len
HAP1_SCAFFOLD_134	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	97957	below-min-len
HAP1_SCAFFOLD_143	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	95000	below-min-len
HAP1_SCAFFOLD_144	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	94539	below-min-len
HAP1_SCAFFOLD_154	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	90809	below-min-len
HAP1_SCAFFOLD_155	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	90664	below-min-len
HAP1_SCAFFOLD_160	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	89502	below-min-len
HAP1_SCAFFOLD_170	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	86711	below-min-len
HAP1_SCAFFOLD_177	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	85526	below-min-len
HAP1_SCAFFOLD_196	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	81274	below-min-len
HAP1_SCAFFOLD_198	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	81000	below-min-len
HAP1_SCAFFOLD_199	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	80818	below-min-len
HAP1_SCAFFOLD_212	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	79000	below-min-len
HAP1_SCAFFOLD_224	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	77356	below-min-len
HAP1_SCAFFOLD_233	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	75839	below-min-len
HAP1_SCAFFOLD_255	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	73000	below-min-len
HAP1_SCAFFOLD_262	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	72146	below-min-len
HAP1_SCAFFOLD_272	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	71419	below-min-len
HAP1_SCAFFOLD_273	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	71174	below-min-len
HAP1_SCAFFOLD_294	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	68903	below-min-len
HAP1_SCAFFOLD_315	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	66892	below-min-len
HAP1_SCAFFOLD_324	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	66000	below-min-len
HAP1_SCAFFOLD_333	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	65272	below-min-len
HAP1_SCAFFOLD_387	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	63000	below-min-len
HAP1_SCAFFOLD_448	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	59000	below-min-len
HAP1_SCAFFOLD_449	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	59000	below-min-len
HAP1_SCAFFOLD_466	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	58423	below-min-len
HAP1_SCAFFOLD_482	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	57842	below-min-len
HAP1_SCAFFOLD_528	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	55759	below-min-len
HAP1_SCAFFOLD_545	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	55379	below-min-len
HAP1_SCAFFOLD_575	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	54000	below-min-len
HAP1_SCAFFOLD_581	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	53769	below-min-len
HAP1_SCAFFOLD_600	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	53120	below-min-len
HAP1_SCAFFOLD_646	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	51650	below-min-len
HAP1_SCAFFOLD_718	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	49968	below-min-len
HAP1_SCAFFOLD_744	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	49387	below-min-len
HAP1_SCAFFOLD_745	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	49326	below-min-len
HAP1_SCAFFOLD_749	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	49219	below-min-len
HAP1_SCAFFOLD_750	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	49218	below-min-len
HAP1_SCAFFOLD_797	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	48081	below-min-len
HAP1_SCAFFOLD_928	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	45319	below-min-len
HAP1_SCAFFOLD_1017	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	43666	below-min-len
HAP1_SCAFFOLD_1063	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	42738	below-min-len
HAP1_SCAFFOLD_1098	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	42052	below-min-len
HAP1_SCAFFOLD_1141	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	41199	below-min-len
HAP1_SCAFFOLD_1142	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	41198	below-min-len
HAP1_SCAFFOLD_1156	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	40852	below-min-len
HAP1_SCAFFOLD_1161	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	40792	below-min-len
HAP1_SCAFFOLD_1202	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	39809	below-min-len
HAP1_SCAFFOLD_1215	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	39411	below-min-len
HAP1_SCAFFOLD_1232	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	38961	below-min-len
HAP1_SCAFFOLD_1247	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	38681	below-min-len
HAP1_SCAFFOLD_1312	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	37240	below-min-len
HAP1_SCAFFOLD_1455	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	34000	below-min-len
HAP1_SCAFFOLD_1468	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	33689	below-min-len
HAP1_SCAFFOLD_1570	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	30559	below-min-len
HAP1_SCAFFOLD_1579	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	30053	below-min-len
HAP1_SCAFFOLD_1636	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	27296	below-min-len
HAP1_SCAFFOLD_1649	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	26370	below-min-len
HAP1_SCAFFOLD_1679	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	23307	below-min-len
HAP1_SCAFFOLD_1696	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	11358	below-min-len
HAP1_SCAFFOLD_1699	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	10805	below-min-len
scaffold_MT_1	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	430287	below-min-len
scaffold_Pltd_1	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	160365	below-min-len
HAP2_SCAFFOLD_17	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	110088	below-min-len
HAP2_SCAFFOLD_42	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	1339277	no-chrom-match
HAP2_SCAFFOLD_46	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	853774	below-min-len
HAP2_SCAFFOLD_49	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	612885	below-min-len
HAP2_SCAFFOLD_52	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	372757	below-min-len
HAP2_SCAFFOLD_55	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	363857	below-min-len
HAP2_SCAFFOLD_57	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	340413	below-min-len
HAP2_SCAFFOLD_58	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	310086	below-min-len
HAP2_SCAFFOLD_61	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	284000	below-min-len
HAP2_SCAFFOLD_62	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	270198	below-min-len
HAP2_SCAFFOLD_63	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	260471	below-min-len
HAP2_SCAFFOLD_64	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	259171	below-min-len
HAP2_SCAFFOLD_65	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	258200	below-min-len
HAP2_SCAFFOLD_67	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	227215	below-min-len
HAP2_SCAFFOLD_68	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	223000	below-min-len
HAP2_SCAFFOLD_69	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	222259	below-min-len
HAP2_SCAFFOLD_70	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	213000	below-min-len
HAP2_SCAFFOLD_71	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	210485	below-min-len
HAP2_SCAFFOLD_72	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	209779	below-min-len
HAP2_SCAFFOLD_73	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	201791	below-min-len
HAP2_SCAFFOLD_74	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	199000	below-min-len
HAP2_SCAFFOLD_75	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	197783	below-min-len
HAP2_SCAFFOLD_76	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	197124	below-min-len
HAP2_SCAFFOLD_77	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	190000	below-min-len
HAP2_SCAFFOLD_78	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	187737	below-min-len
HAP2_SCAFFOLD_79	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	187000	below-min-len
HAP2_SCAFFOLD_82	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	171000	below-min-len
HAP2_SCAFFOLD_83	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	161303	below-min-len
HAP2_SCAFFOLD_84	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	156689	below-min-len
HAP2_SCAFFOLD_87	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	149000	below-min-len
HAP2_SCAFFOLD_89	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	143268	below-min-len
HAP2_SCAFFOLD_90	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	140766	below-min-len
HAP2_SCAFFOLD_91	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	140000	below-min-len
HAP2_SCAFFOLD_95	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	137000	below-min-len
HAP2_SCAFFOLD_97	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	130545	below-min-len
HAP2_SCAFFOLD_98	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	128000	below-min-len
HAP2_SCAFFOLD_101	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	121221	below-min-len
HAP2_SCAFFOLD_102	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	121000	below-min-len
HAP2_SCAFFOLD_103	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	119000	below-min-len
HAP2_SCAFFOLD_104	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	117538	below-min-len
HAP2_SCAFFOLD_107	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	112158	below-min-len
HAP2_SCAFFOLD_108	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	111453	below-min-len
