unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	SUPER_1	48820340	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr02	HAP1	2	SUPER_2	42224332	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr03	HAP1	3	SUPER_3	41968749	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr04	HAP1	4	SUPER_4	39965531	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr05	HAP1	5	SUPER_5	39287701	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr06	HAP1	6	SUPER_6	37836891	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr07	HAP1	7	SUPER_7	36105452	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr08	HAP1	8	SUPER_8	35537950	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr09	HAP1	9	SUPER_9	34823814	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr10	HAP1	10	SUPER_10	34593746	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr11	HAP1	11	SUPER_11	31537929	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr12	HAP1	12	SUPER_12	31343184	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr13	HAP1	13	SUPER_13	30165515	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr14	HAP1	14	SUPER_14	30084084	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr15	HAP1	15	SUPER_15	29787376	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr16	HAP1	16	SUPER_16	29023855	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP1_chr17	HAP1	17	SUPER_17	28841956	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap1.1.primary.fa.gz	
HAP2_chr01	HAP2	1	SUPER_1	47953063	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr02	HAP2	2	SUPER_2	39932225	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr03	HAP2	3	SUPER_3	43814869	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr04	HAP2	4	SUPER_4	38029852	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr05	HAP2	5	SUPER_5	38163925	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr06	HAP2	6	SUPER_6	35022933	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr07	HAP2	7	SUPER_7	32115300	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr08	HAP2	8	SUPER_8	35814644	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr09	HAP2	9	SUPER_9	34728416	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr10	HAP2	10	SUPER_10	35371253	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr11	HAP2	11	SUPER_11	31179743	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr12	HAP2	12	SUPER_12	32748812	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr14	HAP2	14	SUPER_13	29429299	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr13	HAP2	13	SUPER_14	29913714	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr15	HAP2	15	SUPER_15	30753780	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr16	HAP2	16	SUPER_16	27867167	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP2_chr17	HAP2	17	SUPER_17	30090588	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap2.1.primary.fa.gz	
HAP3_chr01	HAP3	1	SUPER_1	49033894	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr02	HAP3	2	SUPER_2	41686126	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr03	HAP3	3	SUPER_3	42898615	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr04	HAP3	4	SUPER_4	38098450	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr05	HAP3	5	SUPER_5	38272577	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr06	HAP3	6	SUPER_6	35414860	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr07	HAP3	7	SUPER_7	31441672	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr08	HAP3	8	SUPER_8	35641264	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr09	HAP3	9	SUPER_9	35205622	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr10	HAP3	10	SUPER_10	35505925	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr11	HAP3	11	SUPER_11	31148517	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr12	HAP3	12	SUPER_12	31755731	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr14	HAP3	14	SUPER_13	29477332	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr13	HAP3	13	SUPER_14	31252334	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr15	HAP3	15	SUPER_15	30431815	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr16	HAP3	16	SUPER_16	30406860	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP3_chr17	HAP3	17	SUPER_17	28875690	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap3.1.primary.fa.gz	
HAP4_chr01	HAP4	1	SUPER_1	55825570	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr02	HAP4	2	SUPER_2	36676266	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr03	HAP4	3	SUPER_3	42822366	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr04	HAP4	4	SUPER_4	41661264	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr05	HAP4	5	SUPER_5	39651987	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr06	HAP4	6	SUPER_6	34846189	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr07	HAP4	7	SUPER_7	32835445	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr08	HAP4	8	SUPER_8	35754175	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr09	HAP4	9	SUPER_9	33256169	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr10	HAP4	10	SUPER_10	34002627	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr11	HAP4	11	SUPER_11	32434498	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr12	HAP4	12	SUPER_12	31118845	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr14	HAP4	14	SUPER_13	29933215	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr13	HAP4	13	SUPER_14	25510456	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
HAP4_chr15	HAP4	15	SUPER_15	28520425	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drAriEdul1/drAriEdul1.hap4.1.primary.fa.gz	
