seq_id	source	length	reason
CBDCIB010000001.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	1516000	no-chrom-match
CBDCIB010000002.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	1397409	no-chrom-match
CBDCIB010000003.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	1231400	no-chrom-match
CBDCIB010000004.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	1090049	no-chrom-match
CBDCIB010000005.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	1004991	no-chrom-match
CBDCIB010000006.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	912228	below-min-len
CBDCIB010000007.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	877000	below-min-len
CBDCIB010000008.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	791000	below-min-len
CBDCIB010000009.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	712800	below-min-len
CBDCIB010000010.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	693119	below-min-len
CBDCIB010000011.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	616000	below-min-len
CBDCIB010000012.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	610845	below-min-len
CBDCIB010000013.1	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	563228	below-min-len
