unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2093287	2095455	2094765	0.998261	0.999294	0.000079	True	0.1500
HAP1_chr01	HAP1_chr02	13	21376341	25498683	24718872	0.741173	0.864778	0.012379	False	598.0435
HAP1_chr01	HAP1_chr02	15	41753477	90690385	83645461	0.314925	0.499172	0.049070	False	7348.7889
HAP1_chr01	HAP1_chr02	17	33530880	132864522	119921448	0.152931	0.279607	0.078055	False	23257.9966
HAP1_chr01	HAP1_chr02	19	28909463	149307840	134141158	0.113576	0.215515	0.083669	False	75349.0721
HAP1_chr01	HAP1_chr02	23	27942345	166536561	149656167	0.096938	0.186710	0.075350	False	1049843.6799
HAP1_chr01	HAP1_chr03	11	2087953	2095455	2089197	0.995829	0.999405	0.000190	True	0.3091
HAP1_chr01	HAP1_chr03	13	19087287	25498683	21485037	0.684220	0.888399	0.015972	False	683.1509
HAP1_chr01	HAP1_chr03	15	32785749	90690385	60271426	0.277431	0.543968	0.055592	False	7084.2305
HAP1_chr01	HAP1_chr03	17	25606750	132864522	80306760	0.136522	0.318862	0.083888	False	21861.1895
HAP1_chr01	HAP1_chr03	19	22252294	149307840	88262025	0.103346	0.252116	0.088151	False	71552.7057
HAP1_chr01	HAP1_chr03	23	21518338	166536561	97618123	0.088686	0.220434	0.078891	False	1001046.5643
HAP1_chr01	HAP1_chr04	11	2089041	2095455	2090284	0.996348	0.999405	0.000166	True	0.3103
HAP1_chr01	HAP1_chr04	13	19500597	25498683	22038167	0.695549	0.884856	0.015224	False	672.8068
HAP1_chr01	HAP1_chr04	15	34148524	90690385	63605495	0.284222	0.536880	0.054334	False	7139.9903
HAP1_chr01	HAP1_chr04	17	26777081	132864522	85527134	0.139744	0.313083	0.082682	False	22130.8343
HAP1_chr01	HAP1_chr04	19	23297659	149307840	94273789	0.105762	0.247128	0.087050	False	72479.8151
HAP1_chr01	HAP1_chr04	23	22548219	166536561	104629152	0.090694	0.215506	0.077997	False	1013202.9817
HAP1_chr01	HAP1_chr05	11	2088505	2095455	2089779	0.996078	0.999390	0.000179	True	0.2886
HAP1_chr01	HAP1_chr05	13	19344950	25498683	21822228	0.691485	0.886479	0.015490	False	678.2023
HAP1_chr01	HAP1_chr05	15	33749780	90690385	62476065	0.282622	0.540203	0.054627	False	7140.2258
HAP1_chr01	HAP1_chr05	17	26511962	132864522	83979510	0.139293	0.315696	0.082849	False	22122.2080
HAP1_chr01	HAP1_chr05	19	23094416	149307840	92708119	0.105492	0.249109	0.087172	False	72454.2098
HAP1_chr01	HAP1_chr05	23	22354857	166536561	103190508	0.090369	0.216637	0.078140	False	1011492.4334
HAP1_chr01	HAP1_chr06	11	2088197	2095455	2089456	0.995938	0.999397	0.000185	True	0.2988
HAP1_chr01	HAP1_chr06	13	19182667	25498683	21594309	0.687296	0.888320	0.015767	False	684.4669
HAP1_chr01	HAP1_chr06	15	33149839	90690385	60813641	0.280090	0.545105	0.055095	False	7137.5971
HAP1_chr01	HAP1_chr06	17	26125868	132864522	81224508	0.138995	0.321650	0.082960	False	22187.8110
HAP1_chr01	HAP1_chr06	19	22853636	149307840	89515702	0.105819	0.255303	0.087025	False	72973.8685
HAP1_chr01	HAP1_chr06	23	22197281	166536561	99537825	0.091018	0.223003	0.077855	False	1022625.4455
HAP1_chr01	HAP1_chr07	11	2089314	2095455	2090700	0.996410	0.999337	0.000164	True	0.2116
HAP1_chr01	HAP1_chr07	13	19389303	25498683	22315029	0.682136	0.868890	0.016111	False	590.5020
HAP1_chr01	HAP1_chr07	15	30784445	90690385	65748210	0.244993	0.468217	0.062167	False	5904.6366
HAP1_chr01	HAP1_chr07	17	18277377	132864522	88719940	0.089900	0.206012	0.106000	False	14431.0406
HAP1_chr01	HAP1_chr07	19	12431271	149307840	96959890	0.053162	0.128210	0.120687	False	37978.4758
HAP1_chr01	HAP1_chr07	23	9947659	166536561	105460287	0.037961	0.094326	0.113709	False	445220.0644
HAP1_chr01	HAP1_chr08	11	2088243	2095455	2089601	0.995913	0.999350	0.000186	True	0.2304
HAP1_chr01	HAP1_chr08	13	18903592	25498683	21667092	0.668865	0.872456	0.017013	False	600.9098
HAP1_chr01	HAP1_chr08	15	28999390	90690385	60922863	0.236510	0.476002	0.064061	False	5831.6684
HAP1_chr01	HAP1_chr08	17	17403076	132864522	81026622	0.088571	0.214782	0.106804	False	14425.9254
HAP1_chr01	HAP1_chr08	19	12200440	149307840	88968490	0.053966	0.137132	0.119937	False	38932.9065
HAP1_chr01	HAP1_chr08	23	9930453	166536561	98375673	0.038946	0.100944	0.112637	False	460177.0375
HAP1_chr01	HAP1_chr09	11	2086031	2095455	2087234	0.994931	0.999424	0.000231	True	0.3365
HAP1_chr01	HAP1_chr09	13	18623850	25498683	20855192	0.671613	0.893008	0.016824	False	697.2068
HAP1_chr01	HAP1_chr09	15	31379987	90690385	56637400	0.270639	0.554051	0.056889	False	7051.9546
HAP1_chr01	HAP1_chr09	17	24603662	132864522	74711504	0.134467	0.329316	0.084674	False	21812.4110
HAP1_chr01	HAP1_chr09	19	21556132	149307840	82123083	0.102709	0.262486	0.088446	False	71870.5002
HAP1_chr01	HAP1_chr09	23	20957556	166536561	91230537	0.088500	0.229721	0.078974	False	1008513.4106
HAP1_chr01	HAP1_chr10	11	2088946	2095455	2090308	0.996246	0.999348	0.000171	True	0.2280
HAP1_chr01	HAP1_chr10	13	19393536	25498683	22177474	0.685705	0.874470	0.015873	False	618.8243
HAP1_chr01	HAP1_chr10	15	32034237	90690385	64983861	0.259093	0.492957	0.059188	False	6355.4463
HAP1_chr01	HAP1_chr10	17	20862393	132864522	87405406	0.104622	0.238685	0.097868	False	16779.8709
HAP1_chr01	HAP1_chr10	19	15092980	149307840	95278979	0.065766	0.158408	0.110115	False	46590.9353
HAP1_chr01	HAP1_chr10	23	12143251	166536561	103171003	0.047146	0.117700	0.104670	False	549488.7265
HAP1_chr01	HAP1_chr11	11	2086410	2095455	2087740	0.995052	0.999363	0.000226	True	0.2488
HAP1_chr01	HAP1_chr11	13	18331984	25498683	20896532	0.653239	0.877274	0.018108	False	615.3910
HAP1_chr01	HAP1_chr11	15	27419540	90690385	56578415	0.228784	0.484629	0.065857	False	5777.7818
HAP1_chr01	HAP1_chr11	17	16451036	132864522	74379824	0.086224	0.221176	0.108257	False	14264.9552
HAP1_chr01	HAP1_chr11	19	11617576	149307840	81548999	0.052990	0.142461	0.120849	False	38734.2683
HAP1_chr01	HAP1_chr11	23	9471901	166536561	90248744	0.038299	0.104953	0.113338	False	458265.4194
HAP1_chr01	HAP1_chr12	11	2087331	2095455	2088635	0.995504	0.999376	0.000205	True	0.2673
HAP1_chr01	HAP1_chr12	13	18914298	25498683	21414157	0.675546	0.883261	0.016556	False	654.7500
HAP1_chr01	HAP1_chr12	15	31270912	90690385	59790395	0.262318	0.523009	0.058533	False	6661.5838
HAP1_chr01	HAP1_chr12	17	21802901	132864522	79201152	0.114594	0.275285	0.093042	False	18591.9469
HAP1_chr01	HAP1_chr12	19	16615130	149307840	86488619	0.075805	0.192108	0.103132	False	53898.2912
HAP1_chr01	HAP1_chr12	23	13517734	166536561	94594953	0.054592	0.142901	0.098603	False	638815.7785
HAP1_chr01	HAP1_chr13	11	2086319	2095455	2087606	0.995029	0.999384	0.000227	True	0.2785
HAP1_chr01	HAP1_chr13	13	18399585	25498683	20980187	0.655273	0.876998	0.017963	False	615.1722
HAP1_chr01	HAP1_chr13	15	27630941	90690385	57151301	0.229854	0.483470	0.065604	False	5785.6422
HAP1_chr01	HAP1_chr13	17	16493958	132864522	75176833	0.086109	0.219402	0.108329	False	14217.5086
HAP1_chr01	HAP1_chr13	19	11559749	149307840	82285947	0.052536	0.140483	0.121279	False	38364.3385
HAP1_chr01	HAP1_chr13	23	9369126	166536561	90717453	0.037796	0.103278	0.113891	False	452120.1442
HAP1_chr01	HAP1_chr14	11	2084717	2095455	2085987	0.994273	0.999391	0.000261	True	0.2895
HAP1_chr01	HAP1_chr14	13	18123629	25498683	20600029	0.647849	0.879787	0.018494	False	624.0914
HAP1_chr01	HAP1_chr14	15	26986705	90690385	55288241	0.226794	0.488109	0.066331	False	5774.4893
HAP1_chr01	HAP1_chr14	17	16106290	132864522	72392546	0.085151	0.222485	0.108936	False	14162.6808
HAP1_chr01	HAP1_chr14	19	11286488	149307840	79038776	0.051997	0.142797	0.121795	False	38223.9632
HAP1_chr01	HAP1_chr14	23	9154229	166536561	86789359	0.037491	0.105476	0.114231	False	451636.6205
HAP1_chr01	HAP1_chr15	11	2081522	2095455	2082597	0.992842	0.999484	0.000327	True	0.4230
HAP1_chr01	HAP1_chr15	13	17834978	25498683	19854141	0.648124	0.898300	0.018474	False	707.3193
HAP1_chr01	HAP1_chr15	15	28721775	90690385	51470027	0.253192	0.558029	0.060410	False	6792.0125
HAP1_chr01	HAP1_chr15	17	21763041	132864522	66488338	0.122547	0.327321	0.089513	False	20446.2689
HAP1_chr01	HAP1_chr15	19	18718815	149307840	72209862	0.092302	0.259228	0.093570	False	66553.3418
HAP1_chr01	HAP1_chr15	23	17966121	166536561	78776988	0.079025	0.228063	0.083517	False	930391.4854
HAP1_chr01	HAP1_chr16	11	2079079	2095455	2080262	0.991625	0.999431	0.000383	True	0.3470
HAP1_chr01	HAP1_chr16	13	17027179	25498683	19199217	0.615350	0.886868	0.020921	False	638.0948
