unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ244490.1	358907805	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 1
HAP1_chr02	HAP1	2	OZ244491.1	321012832	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 2
HAP1_chr03	HAP1	3	OZ244492.1	217000739	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 3
HAP1_chr04	HAP1	4	OZ244493.1	212318664	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 4
HAP1_chr05	HAP1	5	OZ244494.1	208255716	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 5
HAP1_chr06	HAP1	6	OZ244495.1	202260599	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 6
HAP1_chr07	HAP1	7	OZ244496.1	191515263	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 7
HAP1_chr08	HAP1	8	OZ244497.1	190546323	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 8
HAP1_chr09	HAP1	9	OZ244498.1	187432379	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 9
HAP1_chr10	HAP1	10	OZ244499.1	185315747	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 10
HAP1_chr11	HAP1	11	OZ244500.1	171156740	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 11
HAP1_chr12	HAP1	12	OZ244501.1	170637259	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 12
HAP1_chr13	HAP1	13	OZ244502.1	168216538	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 13
HAP1_chr14	HAP1	14	OZ244503.1	158289780	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 14
HAP1_chr15	HAP1	15	OZ244504.1	148419613	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 15
HAP1_chr16	HAP1	16	OZ244505.1	127686742	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap1.1/insdc/GCA_965217385.1.fa.gz	Inula conyza genome assembly, chromosome: 16
HAP2_chr01	HAP2	1	CBDCIA010000001.1	356945778	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap2.1/insdc/GCA_965217395.1.fa.gz	Inula conyza genome assembly, contig: SUPER_1, whole genome shotgun sequence
HAP2_chr02	HAP2	2	CBDCIA010000002.1	320469662	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap2.1/insdc/GCA_965217395.1.fa.gz	Inula conyza genome assembly, contig: SUPER_2, whole genome shotgun sequence
HAP2_chr03	HAP2	3	CBDCIA010000003.1	197902391	/lustre/scratch122/tol/data/1/1/a/b/9/5/Inula_conyza/assembly/release/daInuConz1.hap2.1/insdc/GCA_965217395.1.fa.gz	Inula conyza genome assembly, contig: SUPER_3, whole genome shotgun sequence
