unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	16809311	21424182	946888	37286605	0.025395	0.056331	0.130658	0.117561	False	0.140382
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	16809311	19387238	872216	35324333	0.024692	0.051889	0.131849	0.120707	False	0.141918
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	16809311	20227942	907542	36129711	0.025119	0.053990	0.131121	0.119188	False	0.140458
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	16809311	19338697	908792	35239216	0.025789	0.054065	0.130005	0.119135	False	0.139280
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	16809311	18839063	948208	34700166	0.027326	0.056410	0.127554	0.117507	False	0.137136
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	16809311	18984076	897713	34895674	0.025726	0.053406	0.130110	0.119605	False	0.139383
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	16809311	14149726	801680	30157357	0.026583	0.056657	0.128720	0.117340	False	0.137933
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	16809311	15461058	883417	31386952	0.028146	0.057138	0.126303	0.117015	False	0.136472
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	16809311	16682021	852930	32638402	0.026133	0.051129	0.129444	0.121271	False	0.139797
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	16809311	16749128	831747	32726692	0.025415	0.049659	0.130625	0.122384	False	0.140128
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	16809311	15354034	818591	31344754	0.026116	0.053314	0.129472	0.119670	False	0.139457
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	16809311	10133289	697074	26245526	0.026560	0.068790	0.128758	0.109861	False	0.138258
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	16809311	14583692	812745	30580258	0.026577	0.055730	0.128729	0.117973	False	0.137938
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	16809311	13986604	789077	30006838	0.026297	0.056417	0.129179	0.117503	False	0.138339
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	16809311	13418957	772385	29455883	0.026222	0.057559	0.129300	0.116733	False	0.138270
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	16809311	9645496	654562	25800245	0.025370	0.067862	0.130699	0.110387	False	0.139712
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	16809311	6105001	471897	22442415	0.021027	0.077297	0.138679	0.105338	False	0.145029
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	16809311	10298021	686849	26420483	0.025997	0.066697	0.129665	0.111056	False	0.137766
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	16809311	9409322	637014	25581619	0.024901	0.067700	0.131491	0.110479	False	0.140962
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	16809311	9691360	650742	25849929	0.025174	0.067147	0.131029	0.110797	False	0.140006
HAP1_chr01	HAP1_chr22	11,13,15,17,19,23	23	16809311	9054332	1200802	24662841	0.048689	0.132622	0.103335	0.084090	False	0.104055
HAP1_chr01	HAP1_chr23	11,13,15,17,19,23	23	16809311	8471267	588026	24692552	0.023814	0.069414	0.133386	0.109512	False	0.141615
HAP1_chr01	HAP1_chr24	11,13,15,17,19,23	23	16809311	8247938	1117059	23940190	0.046660	0.135435	0.105101	0.083254	False	0.104783
HAP1_chr01	HAP1_chr25	11,13,15,17,19,23	23	16809311	8572678	541480	24840509	0.021798	0.063163	0.137145	0.113158	False	0.144861
HAP1_chr01	HAP1_chr26	11,13,15,17,19,23	23	16809311	6766870	533605	23042576	0.023157	0.078856	0.134573	0.104561	False	0.141782
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	16809311	17400478	15456541	18753248	0.824206	0.919523	0.004406	0.003641	False	0.003897
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	16809311	21521639	958152	37372798	0.025638	0.057001	0.130255	0.117107	False	0.140010
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	16809311	19256623	860641	35205293	0.024446	0.051200	0.132273	0.121218	False	0.142249
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	16809311	20335531	919580	36225262	0.025385	0.054707	0.130675	0.118683	False	0.140092
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	16809311	19901570	927427	35783454	0.025918	0.055173	0.129794	0.118357	False	0.139056
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	16809311	18725984	945318	34589977	0.027329	0.056238	0.127548	0.117625	False	0.137153
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	16809311	19250269	899689	35159891	0.025589	0.053523	0.130336	0.119521	False	0.139539
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	16809311	14358377	791708	30375980	0.026064	0.055139	0.129556	0.118381	False	0.138644
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	16809311	15573195	890858	31491648	0.028289	0.057205	0.126089	0.116970	False	0.136373
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	16809311	16751886	864183	32697014	0.026430	0.051587	0.128965	0.120930	False	0.139378
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	16809311	16725467	834793	32699985	0.025529	0.049911	0.130435	0.122191	False	0.140080
HAP1_chr01	HAP2_chr12	11,13,15,17,19,23	23	16809311	15398521	826072	31381760	0.026323	0.053646	0.129136	0.119433	False	0.139207
HAP1_chr01	HAP2_chr13	11,13,15,17,19,23	23	16809311	10303067	707349	26405029	0.026788	0.068654	0.128395	0.109938	False	0.137915
HAP1_chr01	HAP2_chr14	11,13,15,17,19,23	23	16809311	14413780	800959	30422132	0.026328	0.055569	0.129129	0.118083	False	0.138177
HAP1_chr01	HAP2_chr15	11,13,15,17,19,23	23	16809311	13995329	788939	30015701	0.026284	0.056372	0.129199	0.117533	False	0.138477
HAP1_chr01	HAP2_chr16	11,13,15,17,19,23	23	16809311	13983555	823263	29969603	0.027470	0.058874	0.127331	0.115866	False	0.136710
HAP1_chr01	HAP2_chr17	11,13,15,17,19,23	23	16809311	9586246	646804	25748753	0.025120	0.067472	0.131120	0.110610	False	0.139901
HAP1_chr01	HAP2_chr18	11,13,15,17,19,23	23	16809311	5827410	456229	22180492	0.020569	0.078290	0.139617	0.104841	False	0.145627
HAP1_chr01	HAP2_chr19	11,13,15,17,19,23	23	16809311	10485916	696299	26598928	0.026178	0.066403	0.129371	0.111227	False	0.137467
HAP1_chr01	HAP2_chr20	11,13,15,17,19,23	23	16809311	9458898	621907	25646302	0.024249	0.065748	0.132616	0.111610	False	0.141782
HAP1_chr01	HAP2_chr21	11,13,15,17,19,23	23	16809311	9440810	617335	25632786	0.024084	0.065390	0.132907	0.111821	False	0.141489
HAP1_chr01	HAP2_chr22	11,13,15,17,19,23	23	16809311	9698923	1264304	25243930	0.050083	0.130355	0.102165	0.084776	False	0.103104
HAP1_chr01	HAP2_chr23	11,13,15,17,19,23	23	16809311	8463702	571550	24701463	0.023138	0.067530	0.134608	0.110577	False	0.142443
HAP1_chr01	HAP2_chr24	11,13,15,17,19,23	23	16809311	8530239	1167275	24172275	0.048290	0.136840	0.103676	0.082842	False	0.103872
HAP1_chr01	HAP2_chr25	11,13,15,17,19,23	23	16809311	8691997	554262	24947046	0.022218	0.063767	0.136335	0.112791	False	0.144422
HAP1_chr01	HAP2_chr26	11,13,15,17,19,23	23	16809311	7249332	544880	23513763	0.023173	0.075163	0.134545	0.106426	False	0.142430
