unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2002342	2040610	2043685	0.961761	0.981247	0.001789	False	9.7559
HAP1_chr01	HAP1_chr02	13	9355486	14144795	14585516	0.482868	0.661408	0.032988	False	1293.3437
HAP1_chr01	HAP1_chr02	15	8597691	26584437	28093388	0.186581	0.323411	0.077121	False	6110.1007
HAP1_chr01	HAP1_chr02	17	6629029	31153122	32964149	0.115311	0.212789	0.092712	False	18826.4902
HAP1_chr01	HAP1_chr02	19	6143094	33124962	34863063	0.099331	0.185452	0.090045	False	66924.8150
HAP1_chr01	HAP1_chr02	23	5984731	35717311	37159492	0.089468	0.167558	0.078540	False	974411.8075
HAP1_chr01	HAP1_chr03	11	1986304	2040610	2024603	0.955455	0.981083	0.002095	False	11.6039
HAP1_chr01	HAP1_chr03	13	8639272	14144795	12904196	0.469278	0.669493	0.034476	False	1371.8238
HAP1_chr01	HAP1_chr03	15	7992742	26584437	23051945	0.191932	0.346727	0.075536	False	6412.6644
HAP1_chr01	HAP1_chr03	17	6496713	31153122	26731699	0.126424	0.243034	0.087883	False	20553.9310
HAP1_chr01	HAP1_chr03	19	6153836	33124962	28405002	0.111128	0.216646	0.084700	False	74292.0455
HAP1_chr01	HAP1_chr03	23	6067599	35717311	30682602	0.100570	0.197754	0.073895	False	1087186.5555
HAP1_chr01	HAP1_chr04	11	1982573	2040610	2019970	0.954074	0.981486	0.002162	False	12.1715
HAP1_chr01	HAP1_chr04	13	8575772	14144795	12807989	0.466658	0.669564	0.034769	False	1367.0920
HAP1_chr01	HAP1_chr04	15	7870025	26584437	22929577	0.188983	0.343226	0.076403	False	6320.2724
HAP1_chr01	HAP1_chr04	17	6325750	31153122	26602271	0.122998	0.237790	0.089320	False	20054.9713
HAP1_chr01	HAP1_chr04	19	5961337	33124962	28234727	0.107609	0.211135	0.086227	False	72182.6898
HAP1_chr01	HAP1_chr04	23	5853356	35717311	30408506	0.097115	0.192491	0.075278	False	1053514.7765
HAP1_chr01	HAP1_chr05	11	1978535	2040610	2014965	0.952574	0.981920	0.002235	False	12.7809
HAP1_chr01	HAP1_chr05	13	8463294	14144795	12537502	0.464531	0.675038	0.035009	False	1382.4324
HAP1_chr01	HAP1_chr05	15	7764477	26584437	22109801	0.189702	0.351178	0.076190	False	6374.2976
HAP1_chr01	HAP1_chr05	17	6303163	31153122	25527262	0.125119	0.246919	0.088425	False	20411.4760
HAP1_chr01	HAP1_chr05	19	5975991	33124962	27068555	0.110222	0.220772	0.085088	False	73906.0937
HAP1_chr01	HAP1_chr05	23	5899523	35717311	29160850	0.100028	0.202310	0.074108	False	1084301.7401
HAP1_chr01	HAP1_chr06	11	1983981	2040610	2021600	0.954650	0.981391	0.002134	False	12.0397
HAP1_chr01	HAP1_chr06	13	8623161	14144795	12954642	0.466715	0.665643	0.034763	False	1353.1560
HAP1_chr01	HAP1_chr06	15	7808970	26584437	23251557	0.185808	0.335847	0.077354	False	6204.6001
HAP1_chr01	HAP1_chr06	17	6183406	31153122	26926070	0.119150	0.229644	0.090988	False	19474.7545
HAP1_chr01	HAP1_chr06	19	5791380	33124962	28543636	0.103645	0.202896	0.088014	False	69741.0439
HAP1_chr01	HAP1_chr06	23	5647771	35717311	30699169	0.092939	0.183971	0.077023	False	1011688.6963
HAP1_chr01	HAP1_chr07	11	1980312	2040610	2017256	0.953194	0.981686	0.002205	False	12.4508
HAP1_chr01	HAP1_chr07	13	8492962	14144795	12616290	0.464906	0.673174	0.034966	False	1376.5719
HAP1_chr01	HAP1_chr07	15	7776141	26584437	22196902	0.189638	0.350326	0.076209	False	6368.7905
HAP1_chr01	HAP1_chr07	17	6310562	31153122	25569147	0.125180	0.246804	0.088400	False	20418.5496
HAP1_chr01	HAP1_chr07	19	5974524	33124962	27073353	0.110183	0.220679	0.085105	False	73881.3694
HAP1_chr01	HAP1_chr07	23	5881765	35717311	29100890	0.099798	0.202116	0.074199	False	1082151.0285
HAP1_chr01	HAP1_chr08	11	1974069	2040610	2010083	0.950615	0.982083	0.002331	False	12.9997
HAP1_chr01	HAP1_chr08	13	8346576	14144795	12321941	0.460624	0.677375	0.035453	False	1383.1305
HAP1_chr01	HAP1_chr08	15	7629193	26584437	21588896	0.188170	0.353385	0.076645	False	6344.8436
HAP1_chr01	HAP1_chr08	17	6177461	31153122	24880708	0.123905	0.248283	0.088935	False	20264.3281
HAP1_chr01	HAP1_chr08	19	5844750	33124962	26356972	0.108968	0.221753	0.085631	False	73252.6148
HAP1_chr01	HAP1_chr08	23	5752630	35717311	28351854	0.098645	0.202901	0.074659	False	1072282.1139
HAP1_chr01	HAP1_chr09	11	1981860	2040610	2019376	0.953677	0.981422	0.002182	False	12.0770
HAP1_chr01	HAP1_chr09	13	8562401	14144795	12808475	0.465579	0.668495	0.034891	False	1361.2236
HAP1_chr01	HAP1_chr09	15	7773490	26584437	22753591	0.187022	0.341638	0.076989	False	6261.9315
HAP1_chr01	HAP1_chr09	17	6225172	31153122	26220397	0.121708	0.237417	0.089873	False	19878.8173
HAP1_chr01	HAP1_chr09	19	5865001	33124962	27721446	0.106672	0.211569	0.086642	False	71670.8167
