unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	35717311	37159492	5984731	66892072	0.089468	0.167558	0.078540	0.074731	False	0.090923
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	35717311	30682602	6067599	60332314	0.100570	0.197754	0.073895	0.068041	False	0.085788
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	35717311	30408506	5853356	60272461	0.097115	0.192491	0.075278	0.069134	False	0.087158
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	35717311	29160850	5899523	58978638	0.100028	0.202310	0.074108	0.067118	False	0.086190
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	35717311	30699169	5647771	60768709	0.092939	0.183971	0.077023	0.070964	False	0.088854
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	35717311	29100890	5881765	58936436	0.099798	0.202116	0.074199	0.067157	False	0.086195
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	35717311	28351854	5752630	58316535	0.098645	0.202901	0.074659	0.066999	False	0.086604
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	35717311	29702627	5751929	59668009	0.096399	0.193651	0.075572	0.068890	False	0.087691
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	35717311	29755350	5571598	59901063	0.093013	0.187247	0.076991	0.070251	False	0.088964
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	35717311	31388879	5606307	61499883	0.091160	0.178608	0.077793	0.072158	False	0.089835
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	35717311	29275459	5647614	59345156	0.095166	0.192913	0.076082	0.069045	False	0.087987
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	35717311	27945792	5466675	58196428	0.093935	0.195617	0.076599	0.068481	False	0.089052
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	35717311	29707144	5448619	59975836	0.090847	0.183411	0.077930	0.071087	False	0.089776
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	35717311	28623844	5562016	58779139	0.094626	0.194314	0.076308	0.068752	False	0.088586
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	35717311	27011355	5343746	57384920	0.093121	0.197833	0.076945	0.068025	False	0.089231
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	35717311	27940339	5216433	58441217	0.089259	0.186699	0.078633	0.070369	False	0.090735
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	35717311	26803682	4982043	57538950	0.086586	0.185872	0.079848	0.070549	False	0.092579
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	35717311	26589451	2025180	60281582	0.033595	0.076165	0.118838	0.105911	False	0.128279
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	35717311	21443029	2187552	54972788	0.039793	0.102017	0.111736	0.094478	False	0.119872
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	35717311	22165965	1860384	56022892	0.033208	0.083930	0.119326	0.102129	False	0.127986
HAP1_chr01	HAP1_chr22	11,13,15,17,19,23	23	35717311	22122737	4094895	53745153	0.076191	0.185099	0.084991	0.070717	False	0.087130
HAP1_chr01	HAP1_chr23	11,13,15,17,19,23	23	35717311	22072795	1984596	55805510	0.035563	0.089911	0.116446	0.099438	False	0.124742
HAP1_chr01	HAP1_chr24	11,13,15,17,19,23	23	35717311	21115586	1962487	54870410	0.035766	0.092940	0.116207	0.098140	False	0.124237
HAP1_chr01	HAP1_chr25	11,13,15,17,19,23	23	35717311	21212482	1973543	54956250	0.035911	0.093037	0.116037	0.098099	False	0.124725
HAP1_chr01	HAP1_chr26	11,13,15,17,19,23	23	35717311	21132037	1858362	54990986	0.033794	0.087941	0.118590	0.100305	False	0.127087
HAP1_chr01	HAP1_chr27	11,13,15,17,19,23	23	35717311	19486219	1782503	53421027	0.033367	0.091475	0.119124	0.098763	False	0.127791
HAP1_chr01	HAP1_chr28	11,13,15,17,19,23	23	35717311	21292029	1804399	55204941	0.032685	0.084745	0.119993	0.101752	False	0.128720
HAP1_chr01	HAP1_chr29	11,13,15,17,19,23	23	35717311	19895838	1816811	53796338	0.033772	0.091316	0.118617	0.098831	False	0.127120
HAP1_chr01	HAP1_chr30	11,13,15,17,19,23	23	35717311	20107834	1760350	54064795	0.032560	0.087545	0.120155	0.100481	False	0.128113
HAP1_chr01	HAP1_chr31	11,13,15,17,19,23	23	35717311	17964037	1712404	51968944	0.032951	0.095324	0.119653	0.097146	False	0.127475
HAP1_chr01	HAP1_chr32	11,13,15,17,19,23	23	35717311	19521485	1756345	53482451	0.032840	0.089970	0.119795	0.099412	False	0.128137
HAP1_chr01	HAP1_chr33	11,13,15,17,19,23	23	35717311	19539073	1685398	53570986	0.031461	0.086258	0.121602	0.101061	False	0.129996
HAP1_chr01	HAP1_chr34	11,13,15,17,19,23	23	35717311	19140608	1722779	53135140	0.032423	0.090006	0.120333	0.099396	False	0.128119
HAP1_chr01	HAP1_chr35	11,13,15,17,19,23	23	35717311	18698993	1611387	52804917	0.030516	0.086175	0.122888	0.101098	False	0.131086
HAP1_chr01	HAP1_chr36	11,13,15,17,19,23	23	35717311	17333529	1548553	51502287	0.030068	0.089339	0.123512	0.099688	False	0.131182
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	35717311	28826960	27350660	37193611	0.735359	0.948788	0.007194	0.002283	False	0.008672
