unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2022832	2077684	2036992	0.967009	0.993049	0.001538	True	3.3433
HAP1_chr01	HAP1_chr02	13	9642113	17504802	13690788	0.447358	0.704277	0.036999	False	935.3977
HAP1_chr01	HAP1_chr02	15	6102752	36070823	24406296	0.112236	0.250048	0.106692	False	3485.2122
HAP1_chr01	HAP1_chr02	17	2691941	41908254	27547839	0.040320	0.097719	0.150429	False	6976.2830
HAP1_chr01	HAP1_chr02	19	1829067	43625961	28684067	0.025951	0.063766	0.157053	False	19073.2365
HAP1_chr01	HAP1_chr02	23	1369802	45168935	30040361	0.018551	0.045599	0.144020	False	220570.7765
HAP1_chr01	HAP1_chr03	11	2050122	2077684	2066023	0.979240	0.992304	0.000959	True	2.2912
HAP1_chr01	HAP1_chr03	13	10929701	17504802	15866114	0.487037	0.688871	0.032543	False	922.0065
HAP1_chr01	HAP1_chr03	15	7618505	36070823	30426778	0.129392	0.250388	0.098229	False	3898.6368
HAP1_chr01	HAP1_chr03	17	3699220	41908254	34752485	0.050701	0.106445	0.137537	False	8572.0841
HAP1_chr01	HAP1_chr03	19	2685355	43625961	36072389	0.034869	0.074444	0.141963	False	24988.5420
HAP1_chr01	HAP1_chr03	23	2165545	45168935	37337738	0.026954	0.057999	0.128133	False	312779.7116
HAP1_chr01	HAP1_chr04	11	2046102	2077684	2061655	0.977482	0.992456	0.001041	True	2.5088
HAP1_chr01	HAP1_chr04	13	10484228	17504802	15148642	0.472918	0.692090	0.034072	False	918.2680
HAP1_chr01	HAP1_chr04	15	7044298	36070823	28004775	0.123516	0.251539	0.100980	False	3763.7510
HAP1_chr01	HAP1_chr04	17	3379842	41908254	31696185	0.048129	0.106632	0.140455	False	8201.6044
HAP1_chr01	HAP1_chr04	19	2448072	43625961	32813033	0.033086	0.074607	0.144634	False	23885.3566
HAP1_chr01	HAP1_chr04	23	1982541	45168935	33885950	0.025723	0.058506	0.130114	False	300578.4164
HAP1_chr01	HAP1_chr05	11	2038444	2077684	2053375	0.974113	0.992729	0.001200	True	2.8960
HAP1_chr01	HAP1_chr05	13	10208358	17504802	14604923	0.466106	0.698967	0.034831	False	938.0230
HAP1_chr01	HAP1_chr05	15	6889360	36070823	26631600	0.123436	0.258691	0.101018	False	3812.7073
HAP1_chr01	HAP1_chr05	17	3384204	41908254	30154413	0.049276	0.112229	0.139134	False	8439.6450
HAP1_chr01	HAP1_chr05	19	2475266	43625961	31298613	0.034165	0.079085	0.142999	False	24734.0445
HAP1_chr01	HAP1_chr05	23	1999132	45168935	32469740	0.026430	0.061569	0.128965	False	309633.5320
HAP1_chr01	HAP1_chr06	11	2029652	2077684	2043968	0.970197	0.992996	0.001386	True	3.2735
HAP1_chr01	HAP1_chr06	13	9823716	17504802	13919284	0.454794	0.705763	0.036125	False	950.8449
HAP1_chr01	HAP1_chr06	15	6466005	36070823	24657842	0.119161	0.262229	0.103114	False	3736.4795
HAP1_chr01	HAP1_chr06	17	3167411	41908254	27648416	0.047710	0.114560	0.140946	False	8256.8392
HAP1_chr01	HAP1_chr06	19	2332315	43625961	28598309	0.033370	0.081554	0.144198	False	24384.0484
HAP1_chr01	HAP1_chr06	23	1894555	45168935	29573252	0.026007	0.064063	0.129648	False	307470.8508
HAP1_chr01	HAP1_chr07	11	2036971	2077684	2051876	0.973421	0.992736	0.001233	True	2.9056
HAP1_chr01	HAP1_chr07	13	10193643	17504802	14585835	0.465527	0.698873	0.034896	False	936.9120
HAP1_chr01	HAP1_chr07	15	6770064	36070823	26529042	0.121263	0.255194	0.102074	False	3735.8755
HAP1_chr01	HAP1_chr07	17	3284036	41908254	29937768	0.047899	0.109695	0.140724	False	8210.7940
HAP1_chr01	HAP1_chr07	19	2414491	43625961	31050789	0.033413	0.077759	0.144133	False	24221.1763
HAP1_chr01	HAP1_chr07	23	1970952	45168935	32224379	0.026132	0.061163	0.129445	False	306428.8355
HAP1_chr01	HAP1_chr08	11	2033174	2077684	2047757	0.971756	0.992879	0.001312	True	3.1077
HAP1_chr01	HAP1_chr08	13	10124300	17504802	14420832	0.464389	0.702061	0.035025	False	948.3587
HAP1_chr01	HAP1_chr08	15	6783249	36070823	26217239	0.122210	0.258732	0.101611	False	3783.7443
HAP1_chr01	HAP1_chr08	17	3317518	41908254	29613472	0.048641	0.112027	0.139861	False	8347.8791
HAP1_chr01	HAP1_chr08	19	2440995	43625961	30713657	0.033951	0.079476	0.143321	False	24623.2588
HAP1_chr01	HAP1_chr08	23	1989218	45168935	31847751	0.026513	0.062460	0.128832	False	311092.1458
HAP1_chr01	HAP2_chr01	11	2038013	2077684	2049958	0.975299	0.994173	0.001144	True	4.9715
HAP1_chr01	HAP2_chr01	13	11286885	17504802	14086176	0.555892	0.801274	0.025853	False	1452.8298
HAP1_chr01	HAP2_chr01	15	13256919	36070823	24936261	0.277631	0.531632	0.055555	False	8947.6072
HAP1_chr01	HAP2_chr01	17	11866099	41908254	27980271	0.204509	0.424088	0.063533	False	31746.9505
HAP1_chr01	HAP2_chr01	19	11013140	43625961	28964833	0.178850	0.380225	0.062769	False	114761.2714
HAP1_chr01	HAP2_chr01	23	9867071	45168935	29982310	0.151140	0.329096	0.058137	False	1590409.6091
HAP1_chr01	HAP2_chr02	11	2030710	2077684	2045491	0.970487	0.992774	0.001372	True	2.9556
HAP1_chr01	HAP2_chr02	13	9520207	17504802	13557850	0.441928	0.702191	0.037649	False	920.2114
HAP1_chr01	HAP2_chr02	15	5971425	36070823	23353944	0.111713	0.255692	0.106972	False	3514.4745
HAP1_chr01	HAP2_chr02	17	2795198	41908254	26027269	0.042910	0.107395	0.146912	False	7487.7617
HAP1_chr01	HAP2_chr02	19	1998918	43625961	26911673	0.029165	0.074277	0.151073	False	21535.1115
HAP1_chr01	HAP2_chr02	23	1577912	45168935	27868121	0.022081	0.056621	0.136596	False	263799.5590
HAP1_chr01	HAP2_chr03	11	2065844	2077684	2082400	0.986441	0.994301	0.000623	True	1.9320
HAP1_chr01	HAP2_chr03	13	12801346	17504802	18075326	0.561986	0.731305	0.025315	False	1098.0134
HAP1_chr01	HAP2_chr03	15	13197578	36070823	37954240	0.216967	0.365880	0.068748	False	6667.7005
HAP1_chr01	HAP2_chr03	17	9968922	41908254	44332926	0.130702	0.237875	0.086149	False	20970.2589
HAP1_chr01	HAP2_chr03	19	8707959	43625961	46216192	0.107328	0.199605	0.086351	False	71774.3810
HAP1_chr01	HAP2_chr03	23	7539522	45168935	47894920	0.088156	0.166918	0.079130	False	961502.7306
HAP1_chr01	HAP2_chr04	11	2045119	2077684	2060756	0.976973	0.992412	0.001065	True	2.4447
HAP1_chr01	HAP2_chr04	13	10395740	17504802	15069836	0.468722	0.689838	0.034538	False	903.7691
HAP1_chr01	HAP2_chr04	15	6787323	36070823	27927225	0.118637	0.243036	0.103377	False	3585.1764
HAP1_chr01	HAP2_chr04	17	3015849	41908254	31669436	0.042741	0.095229	0.147136	False	7279.3843
HAP1_chr01	HAP2_chr04	19	2048445	43625961	32827631	0.027531	0.062400	0.154024	False	19965.1288
HAP1_chr01	HAP2_chr04	23	1556620	45168935	33969916	0.020064	0.045823	0.140676	False	235710.0931
HAP1_chr01	HAP2_chr05	11	2041034	2077684	2056373	0.975161	0.992541	0.001151	True	2.6276
HAP1_chr01	HAP2_chr05	13	10092461	17504802	14509301	0.460388	0.695586	0.035480	False	917.1150
HAP1_chr01	HAP2_chr05	15	6601094	36070823	26125606	0.118735	0.252668	0.103328	False	3657.5329
HAP1_chr01	HAP2_chr05	17	3104907	41908254	29493053	0.045462	0.105276	0.143658	False	7805.9585
HAP1_chr01	HAP2_chr05	19	2196841	43625961	30597254	0.030501	0.071799	0.148785	False	22192.9763
HAP1_chr01	HAP2_chr05	23	1713089	45168935	31742150	0.022781	0.053969	0.135270	False	268352.9679
HAP1_chr01	HAP2_chr06	11	2033938	2077684	2048862	0.971963	0.992716	0.001302	True	2.8747
HAP1_chr01	HAP2_chr06	13	9777509	17504802	13953876	0.450968	0.700702	0.036573	False	925.8510
HAP1_chr01	HAP2_chr06	15	6252225	36070823	24603200	0.114885	0.254122	0.105295	False	3577.2064
HAP1_chr01	HAP2_chr06	17	2914399	41908254	27579989	0.043777	0.105671	0.145785	False	7578.2396
HAP1_chr01	HAP2_chr06	19	2066920	43625961	28548767	0.029482	0.072400	0.150520	False	21617.4343
HAP1_chr01	HAP2_chr06	23	1616071	45168935	29557101	0.022105	0.054676	0.136551	False	262345.9107
HAP1_chr01	HAP2_chr07	11	2037384	2077684	2052593	0.973477	0.992590	0.001230	True	2.6966
HAP1_chr01	HAP2_chr07	13	9939215	17504802	14275979	0.455060	0.696220	0.036094	False	913.0271
HAP1_chr01	HAP2_chr07	15	6295687	36070823	25352201	0.114203	0.248329	0.105652	False	3518.7109
HAP1_chr01	HAP2_chr07	17	2872872	41908254	28414336	0.042593	0.101106	0.147331	False	7343.6817
HAP1_chr01	HAP2_chr07	19	2020598	43625961	29392330	0.028460	0.068746	0.152325	False	20822.6218
HAP1_chr01	HAP2_chr07	23	1581005	45168935	30406385	0.021367	0.051996	0.137997	False	253043.4514
HAP1_chr01	HAP2_chr08	11	2037783	2077684	2052891	0.973715	0.992641	0.001219	True	2.7691
HAP1_chr01	HAP2_chr08	13	10136837	17504802	14535271	0.462801	0.697396	0.035205	False	927.4905
HAP1_chr01	HAP2_chr08	15	6678846	36070823	26397255	0.119716	0.253013	0.102838	False	3683.3433
HAP1_chr01	HAP2_chr08	17	3170158	41908254	29859656	0.046214	0.106169	0.142736	False	7924.1636
HAP1_chr01	HAP2_chr08	19	2277207	43625961	31023505	0.031465	0.073403	0.147195	False	22848.4830
HAP1_chr01	HAP2_chr08	23	1813594	45168935	32270268	0.023981	0.056200	0.133088	False	281762.9208
HAP1_chr01	HAP3_chr01	11	2035992	2077684	2047712	0.974437	0.994277	0.001185	False	5.1175
HAP1_chr01	HAP3_chr01	13	11192424	17504802	13943460	0.552553	0.802701	0.026151	False	1452.8274
HAP1_chr01	HAP3_chr01	15	13097049	36070823	24578282	0.275426	0.532871	0.055971	False	8906.8405
HAP1_chr01	HAP3_chr01	17	11702018	41908254	27565811	0.202555	0.424512	0.064003	False	31542.8135
HAP1_chr01	HAP3_chr01	19	10851377	43625961	28543045	0.176970	0.380176	0.063241	False	113908.0350
HAP1_chr01	HAP3_chr01	23	9707719	45168935	29565106	0.149289	0.328351	0.058603	False	1575726.1977
HAP1_chr01	HAP3_chr02	11	2028182	2077684	2042605	0.969445	0.992939	0.001421	True	3.1905
HAP1_chr01	HAP3_chr02	13	9594181	17504802	13596659	0.446090	0.705628	0.037150	False	939.0706
HAP1_chr01	HAP3_chr02	15	6188162	36070823	23572542	0.115764	0.262516	0.104840	False	3658.6918
HAP1_chr01	HAP3_chr02	17	3032039	41908254	26307924	0.046515	0.115252	0.142371	False	8104.9798
HAP1_chr01	HAP3_chr02	19	2246751	43625961	27201908	0.032760	0.082595	0.145138	False	24086.0416
