unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	60861620	61838644	11025339	111674925	0.098727	0.181154	0.074626	0.071587	False	0.059340
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	60861620	63595386	10823061	113633945	0.095245	0.177831	0.076049	0.072334	False	0.061126
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	60861620	58225388	10920594	108166414	0.100961	0.187557	0.073742	0.070184	False	0.057723
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	60861620	53272117	10631797	103501940	0.102721	0.199575	0.073060	0.067670	False	0.056287
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	60861620	58405882	10854075	108413427	0.100117	0.185839	0.074073	0.070556	False	0.058256
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	60861620	54551462	11081346	104331736	0.106213	0.203136	0.071744	0.066953	False	0.053894
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	60861620	57017064	10745701	107132983	0.100302	0.188465	0.074000	0.069989	False	0.057752
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	60861620	58584711	10692998	108753333	0.098323	0.182522	0.074788	0.071283	False	0.059055
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	60861620	51632908	10870523	101624005	0.106968	0.210535	0.071465	0.065500	False	0.078340
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	60861620	52589135	10159209	103291546	0.098355	0.193181	0.074776	0.068989	False	0.058258
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	60861620	50719760	10484947	101096433	0.103712	0.206723	0.072681	0.066242	False	0.081110
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	60861620	52114320	10166344	102809596	0.098885	0.195078	0.074563	0.068593	False	0.057959
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	60861620	46876416	9925155	97812881	0.101471	0.211730	0.073543	0.065270	False	0.082437
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	60861620	45778607	9803168	96837059	0.101234	0.214143	0.073635	0.064809	False	0.082581
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	60861620	46047117	9840824	97067913	0.101381	0.213712	0.073578	0.064891	False	0.082503
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	60861620	44902758	9849988	95914390	0.102696	0.219363	0.073069	0.063830	False	0.081874
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	60861620	46998105	9811803	98047922	0.100072	0.208770	0.074091	0.065842	False	0.082716
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	60861620	44790734	9746195	95906159	0.101622	0.217594	0.073484	0.064159	False	0.082301
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	60861620	47466480	9787749	98540351	0.099327	0.206203	0.074386	0.066344	False	0.083335
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	60861620	36979237	8521521	89319336	0.095405	0.230441	0.075983	0.061822	False	0.085803
HAP1_chr01	HAP1_chr22	11,13,15,17,19,23	23	60861620	42187087	9313834	93734873	0.099364	0.220775	0.074372	0.063568	False	0.083395
HAP1_chr01	HAP1_chr23	11,13,15,17,19,23	23	60861620	43138454	9364781	94635293	0.098957	0.217087	0.074534	0.064254	False	0.083255
HAP1_chr01	HAP1_chr24	11,13,15,17,19,23	23	60861620	43808165	9425771	95244014	0.098964	0.215160	0.074531	0.064617	False	0.083431
HAP1_chr01	HAP1_chr25	11,13,15,17,19,23	23	60861620	44825247	9546276	96140591	0.099295	0.212967	0.074399	0.065033	False	0.082827
HAP1_chr01	HAP1_chr26	11,13,15,17,19,23	23	60861620	42750946	9366712	94245854	0.099386	0.219100	0.074363	0.063878	False	0.083169
HAP1_chr01	HAP1_chr27	11,13,15,17,19,23	23	60861620	45797892	9460627	97198885	0.097333	0.206573	0.075189	0.066271	False	0.083944
HAP1_chr01	HAP1_chr28	11,13,15,17,19,23	23	60861620	42151420	9356545	93656495	0.099903	0.221975	0.074158	0.063348	False	0.082426
HAP1_chr01	HAP1_chr29	11,13,15,17,19,23	23	60861620	38709632	8895575	90675677	0.098103	0.229803	0.074877	0.061935	False	0.083955
HAP1_chr01	HAP1_chr30	11,13,15,17,19,23	23	60861620	41208720	9108797	92961543	0.097985	0.221041	0.074925	0.063519	False	0.083493
HAP1_chr01	HAP1_chr31	11,13,15,17,19,23	23	60861620	42845873	9172271	94535222	0.097025	0.214076	0.075315	0.064822	False	0.084139
HAP1_chr01	HAP1_chr32	11,13,15,17,19,23	23	60861620	40183230	8996753	92048097	0.097740	0.223893	0.075024	0.062997	False	0.083896
HAP1_chr01	HAP1_chr33	11,13,15,17,19,23	23	60861620	37127623	8302150	89687093	0.092568	0.223611	0.077182	0.063049	False	0.086080
HAP1_chr01	HAP1_chr34	11,13,15,17,19,23	23	60861620	31519152	7687297	84693475	0.090766	0.243893	0.077965	0.059505	False	0.087253
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	60861620	60793204	57840537	63814287	0.906389	0.951431	0.002189	0.002162	False	0.002149
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	60861620	62082051	11040748	111902923	0.098664	0.181407	0.074652	0.071531	False	0.059378
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	60861620	63143953	10771988	113233585	0.095131	0.176991	0.076097	0.072525	False	0.061152
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	60861620	58954639	11028583	108787676	0.101377	0.187069	0.073579	0.070289	False	0.057627
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	60861620	53179271	10589994	103450897	0.102367	0.199138	0.073196	0.067759	False	0.056403
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	60861620	58292023	10830421	108323222	0.099982	0.185796	0.074126	0.070565	False	0.058301
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	60861620	54050809	11008353	103904076	0.105947	0.203667	0.071842	0.066847	False	0.078671
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	60861620	56950684	10725646	107086658	0.100159	0.188332	0.074057	0.070017	False	0.057803
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	60861620	59024222	10747154	109138688	0.098472	0.182080	0.074728	0.071381	False	0.059016
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	60861620	51823607	10881409	101803818	0.106886	0.209970	0.071495	0.065609	False	0.078372
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	60861620	52592207	10170187	103283640	0.098469	0.193378	0.074730	0.068947	False	0.058222
HAP1_chr01	HAP2_chr12	11,13,15,17,19,23	23	60861620	50623065	10482841	101001844	0.103789	0.207076	0.072652	0.066173	False	0.081088
HAP1_chr01	HAP2_chr13	11,13,15,17,19,23	23	60861620	51761676	10107487	102515809	0.098594	0.195270	0.074679	0.068553	False	0.058027
HAP1_chr01	HAP2_chr14	11,13,15,17,19,23	23	60861620	47361114	9952814	98269920	0.101280	0.210147	0.073617	0.065575	False	0.082571
HAP1_chr01	HAP2_chr15	11,13,15,17,19,23	23	60861620	45673736	9790728	96744628	0.101202	0.214362	0.073648	0.064768	False	0.082592
HAP1_chr01	HAP2_chr16	11,13,15,17,19,23	23	60861620	45945901	9829943	96977578	0.101363	0.213946	0.073585	0.064847	False	0.082512
HAP1_chr01	HAP2_chr17	11,13,15,17,19,23	23	60861620	45111029	9863657	96108992	0.102630	0.218653	0.073095	0.063962	False	0.081880
HAP1_chr01	HAP2_chr18	11,13,15,17,19,23	23	60861620	47082177	9846860	98096937	0.100379	0.209142	0.073970	0.065770	False	0.082588
HAP1_chr01	HAP2_chr19	11,13,15,17,19,23	23	60861620	44793139	9754182	95900577	0.101711	0.217761	0.073449	0.064128	False	0.082266
HAP1_chr01	HAP2_chr20	11,13,15,17,19,23	23	60861620	48124657	9870401	99115876	0.099584	0.205101	0.074284	0.066562	False	0.083222
HAP1_chr01	HAP2_chr21	11,13,15,17,19,23	23	60861620	36745580	8491044	89116156	0.095281	0.231077	0.076034	0.061710	False	0.085841
HAP1_chr01	HAP2_chr22	11,13,15,17,19,23	23	60861620	41638487	9199515	93300592	0.098601	0.220938	0.074677	0.063538	False	0.083717
HAP1_chr01	HAP2_chr23	11,13,15,17,19,23	23	60861620	43928290	9462137	95327773	0.099259	0.215400	0.074414	0.064571	False	0.083093
HAP1_chr01	HAP2_chr24	11,13,15,17,19,23	23	60861620	41818391	9016323	93663688	0.096263	0.215607	0.075628	0.064532	False	0.084567
HAP1_chr01	HAP2_chr25	11,13,15,17,19,23	23	60861620	44876775	9564677	96173718	0.099452	0.213132	0.074337	0.065002	False	0.082770
HAP1_chr01	HAP2_chr26	11,13,15,17,19,23	23	60861620	42550762	9323106	94089276	0.099088	0.219106	0.074482	0.063877	False	0.083260
