unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ246753.1	137540915	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 1
HAP1_chr02	HAP1	2	OZ246754.1	134697740	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 2
HAP1_chr03	HAP1	3	OZ246755.1	130576777	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 3
HAP1_chr04	HAP1	4	OZ246756.1	129159787	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 4
HAP1_chr05	HAP1	5	OZ246757.1	127783330	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 5
HAP1_chr06	HAP1	6	OZ246758.1	127564966	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 6
HAP1_chr07	HAP1	7	OZ246759.1	126647165	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 7
HAP1_chr08	HAP1	8	OZ246760.1	125947892	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 8
HAP1_chr09	HAP1	9	OZ246761.1	124013977	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 9
HAP1_chr10	HAP1	10	OZ246762.1	119905541	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 10
HAP1_chr11	HAP1	11	OZ246763.1	116094295	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 11
HAP1_chr12	HAP1	12	OZ246764.1	115237047	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 12
HAP1_chr13	HAP1	13	OZ246765.1	109415676	/lustre/scratch122/tol/data/9/1/c/c/1/1/Honckenya_peploides/assembly/release/dcHonPepl1.hap1.2/insdc/GCA_965231345.2.fa.gz	Honckenya peploides genome assembly, chromosome: 13
