unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2051188	2069684	2072874	0.980787	0.991063	0.000886	True	3.8202
HAP1_chr01	HAP1_chr02	13	12719476	17421786	17962482	0.561200	0.730090	0.025384	False	1111.0984
HAP1_chr01	HAP1_chr02	15	14225290	38514426	40235439	0.220463	0.369350	0.067874	False	6674.0264
HAP1_chr01	HAP1_chr02	17	11619406	48168667	49945163	0.134337	0.241223	0.084724	False	21426.6108
HAP1_chr01	HAP1_chr02	19	11064457	53261448	54770922	0.114104	0.207739	0.083450	False	75800.0679
HAP1_chr01	HAP1_chr02	23	11025339	60861620	61838644	0.098727	0.181154	0.074626	False	1066009.0892
HAP1_chr01	HAP1_chr03	11	2053498	2069684	2075776	0.981613	0.992179	0.000847	True	3.4305
HAP1_chr01	HAP1_chr03	13	12910883	17421786	18413268	0.563200	0.741077	0.025208	False	1083.6211
HAP1_chr01	HAP1_chr03	15	14378377	38514426	41923150	0.217659	0.373324	0.068574	False	6556.7669
HAP1_chr01	HAP1_chr03	17	11545868	48168667	52029961	0.130237	0.239697	0.086334	False	20835.1618
HAP1_chr01	HAP1_chr03	19	10911019	53261448	56808247	0.110036	0.204858	0.085168	False	73388.9893
HAP1_chr01	HAP1_chr03	23	10823061	60861620	63595386	0.095245	0.177831	0.076049	False	1031896.2555
HAP1_chr01	HAP1_chr04	11	2047711	2069684	2068784	0.979411	0.989814	0.000951	True	4.2155
HAP1_chr01	HAP1_chr04	13	12400316	17421786	17289186	0.555802	0.717230	0.025861	False	1142.6804
HAP1_chr01	HAP1_chr04	15	13827627	38514426	37691105	0.221675	0.366867	0.067575	False	6764.7799
HAP1_chr01	HAP1_chr04	17	11453737	48168667	46688750	0.137329	0.245321	0.083583	False	21873.1505
HAP1_chr01	HAP1_chr04	19	10951866	53261448	51334197	0.116952	0.213344	0.082287	False	77507.4737
HAP1_chr01	HAP1_chr04	23	10920594	60861620	58225388	0.100961	0.187557	0.073742	False	1088151.1084
HAP1_chr01	HAP1_chr05	11	2041013	2069684	2061169	0.976636	0.990221	0.001081	True	4.7963
HAP1_chr01	HAP1_chr05	13	11953049	17421786	16400814	0.546561	0.728808	0.026692	False	1178.0119
HAP1_chr01	HAP1_chr05	15	13181192	38514426	34495371	0.220316	0.382115	0.067910	False	6805.9993
HAP1_chr01	HAP1_chr05	17	11053195	48168667	42436194	0.138944	0.260466	0.082979	False	22170.7407
HAP1_chr01	HAP1_chr05	19	10631040	53261448	46723294	0.118977	0.227532	0.081479	False	78870.9638
HAP1_chr01	HAP1_chr05	23	10631797	60861620	53272117	0.102721	0.199575	0.073060	False	1107531.4871
HAP1_chr01	HAP1_chr06	11	2047624	2069684	2068772	0.979335	0.989778	0.000954	True	4.1629
HAP1_chr01	HAP1_chr06	13	12443431	17421786	17390332	0.556288	0.715537	0.025817	False	1136.2239
HAP1_chr01	HAP1_chr06	15	13804467	38514426	37973613	0.220225	0.363528	0.067933	False	6713.2582
HAP1_chr01	HAP1_chr06	17	11385057	48168667	46909950	0.136033	0.242700	0.084074	False	21685.1914
HAP1_chr01	HAP1_chr06	19	10883705	53261448	51517408	0.115913	0.211263	0.082707	False	76886.6287
HAP1_chr01	HAP1_chr06	23	10854075	60861620	58405882	0.100117	0.185839	0.074073	False	1079850.4926
HAP1_chr01	HAP1_chr07	11	2042362	2069684	2062255	0.977405	0.990354	0.001045	True	4.9894
HAP1_chr01	HAP1_chr07	13	12150397	17421786	16523704	0.557483	0.735331	0.025711	False	1219.2157
HAP1_chr01	HAP1_chr07	15	13951751	38514426	35116664	0.233779	0.397297	0.064688	False	7202.9239
HAP1_chr01	HAP1_chr07	17	11831822	48168667	43413213	0.148361	0.272540	0.079606	False	23486.8272
HAP1_chr01	HAP1_chr07	19	11276686	53261448	47848984	0.125528	0.235672	0.078965	False	82675.8831
HAP1_chr01	HAP1_chr07	23	11081346	60861620	54551462	0.106213	0.203136	0.071744	False	1140745.5107
HAP1_chr01	HAP1_chr08	11	2045867	2069684	2066697	0.978643	0.989921	0.000987	True	4.3686
HAP1_chr01	HAP1_chr08	13	12286659	17421786	17065523	0.553437	0.719970	0.026072	False	1150.9742
HAP1_chr01	HAP1_chr08	15	13656617	38514426	36993800	0.220796	0.369160	0.067791	False	6753.9710
HAP1_chr01	HAP1_chr08	17	11296359	48168667	45767914	0.136693	0.246818	0.083823	False	21791.6345
HAP1_chr01	HAP1_chr08	19	10789559	53261448	50296485	0.116306	0.214519	0.082548	False	77143.2712
HAP1_chr01	HAP1_chr08	23	10745701	60861620	57017064	0.100302	0.188465	0.074000	False	1082010.5349
HAP1_chr01	HAP1_chr09	11	2048743	2069684	2070014	0.979812	0.989882	0.000932	True	4.0870
HAP1_chr01	HAP1_chr09	13	12493980	17421786	17520343	0.556571	0.717147	0.025792	False	1126.3791
HAP1_chr01	HAP1_chr09	15	13824258	38514426	38455693	0.218926	0.359485	0.068256	False	6662.1406
HAP1_chr01	HAP1_chr09	17	11302344	48168667	47468923	0.134017	0.238100	0.084848	False	21390.7425
