unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ256546.1	671280887	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 1B
HAP1_chr02	HAP1	2	OZ256548.1	810727183	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 2B
HAP1_chr03	HAP1	3	OZ256550.1	838911320	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 3B
HAP1_chr04	HAP1	4	OZ256552.1	694322583	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 4B
HAP1_chr05	HAP1	5	OZ256554.1	739562375	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 5B
HAP1_chr06	HAP1	6	OZ256556.1	725502821	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 6B
HAP1_chr07	HAP1	7	OZ256558.1	722093253	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap1.1/insdc/GCA_965278285.1.fa.gz	Triticum turgidum genome assembly, chromosome: 7B
HAP2_chr01	HAP2	1	CBDIFK010000002.1	704372005	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap2.1/insdc/GCA_965278335.1.fa.gz	Triticum turgidum genome assembly, contig: SUPER_1B, whole genome shotgun sequence
HAP2_chr02	HAP2	2	CBDIFK010000004.1	810390246	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap2.1/insdc/GCA_965278335.1.fa.gz	Triticum turgidum genome assembly, contig: SUPER_2B, whole genome shotgun sequence
HAP2_chr03	HAP2	3	CBDIFK010000006.1	841600351	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap2.1/insdc/GCA_965278335.1.fa.gz	Triticum turgidum genome assembly, contig: SUPER_3B, whole genome shotgun sequence
HAP2_chr04	HAP2	4	CBDIFK010000008.1	684481374	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap2.1/insdc/GCA_965278335.1.fa.gz	Triticum turgidum genome assembly, contig: SUPER_4B, whole genome shotgun sequence
HAP2_chr05	HAP2	5	CBDIFK010000010.1	740012785	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap2.1/insdc/GCA_965278335.1.fa.gz	Triticum turgidum genome assembly, contig: SUPER_5B, whole genome shotgun sequence
HAP2_chr06	HAP2	6	CBDIFK010000012.1	707904138	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap2.1/insdc/GCA_965278335.1.fa.gz	Triticum turgidum genome assembly, contig: SUPER_6B, whole genome shotgun sequence
HAP2_chr07	HAP2	7	CBDIFK010000014.1	739699376	/lustre/scratch122/tol/data/b/f/d/2/3/0/Triticum_turgidum/assembly/release/lpTriTurg1.hap2.1/insdc/GCA_965278335.1.fa.gz	Triticum turgidum genome assembly, contig: SUPER_7B, whole genome shotgun sequence
