seq_id	source	length	reason
SUPER_12_unloc_1	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	426198	below-min-len
SUPER_12_unloc_2	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	310661	below-min-len
SUPER_12_unloc_3	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	263526	below-min-len
SUPER_46_unloc_1	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	1433984	no-chrom-match
HAP1_SCAFFOLD_54	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	3782598	no-chrom-match
HAP1_SCAFFOLD_58	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	1751251	no-chrom-match
HAP1_SCAFFOLD_59	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	1508406	no-chrom-match
HAP1_SCAFFOLD_61	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	1310088	no-chrom-match
HAP1_SCAFFOLD_64	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	1004031	no-chrom-match
HAP1_SCAFFOLD_67	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	914344	below-min-len
HAP1_SCAFFOLD_69	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	903081	below-min-len
HAP1_SCAFFOLD_70	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	870565	below-min-len
HAP1_SCAFFOLD_72	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	74690	below-min-len
HAP1_SCAFFOLD_74	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	731000	below-min-len
HAP1_SCAFFOLD_75	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	679934	below-min-len
HAP1_SCAFFOLD_76	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	643995	below-min-len
HAP1_SCAFFOLD_78	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	622315	below-min-len
HAP1_SCAFFOLD_79	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	544321	below-min-len
HAP1_SCAFFOLD_80	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	538679	below-min-len
HAP1_SCAFFOLD_81	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	526568	below-min-len
HAP1_SCAFFOLD_82	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	526330	below-min-len
HAP1_SCAFFOLD_84	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	500282	below-min-len
HAP1_SCAFFOLD_85	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	494870	below-min-len
HAP1_SCAFFOLD_86	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	486021	below-min-len
HAP1_SCAFFOLD_87	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/llColAutu1/llColAutu1.hap1.1.primary.fa.gz	468595	below-min-len
