seq_id	source	length	reason
CAXLOW010000022.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	165424	below-min-len
CAXLOW010000025.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	161788	below-min-len
CAXLOW010000027.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	155588	below-min-len
CAXLOW010000035.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	146060	below-min-len
CAXLOW010000001.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	622702	below-min-len
CAXLOW010000002.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	501313	below-min-len
CAXLOW010000003.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	401129	below-min-len
CAXLOW010000004.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	396659	below-min-len
CAXLOW010000005.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	382004	below-min-len
CAXLOW010000006.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	346000	below-min-len
CAXLOW010000007.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	340651	below-min-len
CAXLOW010000008.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	319201	below-min-len
CAXLOW010000009.1	/lustre/scratch122/tol/data/d/4/9/4/0/2/Urtica_dioica/assembly/release/drUrtDioi1.1/insdc/GCA_964188135.1.fa.gz	318000	below-min-len
