unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2097150	2097150	2097152	0.999999	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP1_chr02	13	29892875	30929814	31980043	0.905379	0.966474	0.003918	False	76.3069
HAP1_chr01	HAP1_chr02	15	69372087	126511220	153847233	0.328799	0.548347	0.046896	False	5500.4542
HAP1_chr01	HAP1_chr02	17	55323800	176009182	225366629	0.159871	0.314323	0.075797	False	23596.1864
HAP1_chr01	HAP1_chr02	19	52648306	198406182	256680054	0.130823	0.265356	0.077037	False	85881.2313
HAP1_chr01	HAP1_chr02	23	54908268	232137671	302372070	0.114487	0.236533	0.068806	False	1229286.8043
HAP1_chr01	HAP1_chr03	11	2097150	2097150	2097152	0.999999	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP1_chr03	13	29775512	30929814	31820873	0.902968	0.962680	0.004026	False	81.9179
HAP1_chr01	HAP1_chr03	15	68033091	126511220	148781078	0.328251	0.537763	0.046979	False	5568.7996
HAP1_chr01	HAP1_chr03	17	54455544	176009182	215947564	0.161349	0.309390	0.075331	False	23784.2829
HAP1_chr01	HAP1_chr03	19	51942481	198406182	245560711	0.132498	0.261799	0.076446	False	86645.5958
HAP1_chr01	HAP1_chr03	23	54194230	232137671	289069768	0.116044	0.233457	0.068279	False	1240904.9591
HAP1_chr01	HAP1_chr04	11	2097149	2097150	2097151	0.999999	1.000000	0.000000	True	-0.0000
HAP1_chr01	HAP1_chr04	13	29883670	30929814	31970872	0.905099	0.966177	0.003931	False	76.1794
HAP1_chr01	HAP1_chr04	15	69089892	126511220	154259352	0.326387	0.546117	0.047265	False	5430.1892
HAP1_chr01	HAP1_chr04	17	54353277	176009182	226403670	0.156161	0.308809	0.076990	False	23081.6174
HAP1_chr01	HAP1_chr04	19	51314405	198406182	257897917	0.126705	0.258633	0.078528	False	83489.1978
HAP1_chr01	HAP1_chr04	23	53075112	232137671	303443808	0.109999	0.228636	0.070369	False	1186144.1958
HAP1_chr01	HAP1_chr05	11	2097150	2097150	2097152	0.999999	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP1_chr05	13	29621258	30929814	31619823	0.899566	0.957693	0.004179	False	87.9330
HAP1_chr01	HAP1_chr05	15	66062977	126511220	142764311	0.325093	0.522191	0.047465	False	5589.7165
HAP1_chr01	HAP1_chr05	17	52614169	176009182	204577206	0.160423	0.298929	0.075622	False	23650.7268
HAP1_chr01	HAP1_chr05	19	50184008	198406182	231768022	0.132067	0.252936	0.076597	False	86180.8453
HAP1_chr01	HAP1_chr05	23	52350474	232137671	271829836	0.115918	0.225515	0.068322	False	1236116.1172
HAP1_chr01	HAP1_chr06	11	2097150	2097150	2097152	0.999999	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP1_chr06	13	29191061	30929814	31065607	0.889853	0.943784	0.004619	False	103.7886
HAP1_chr01	HAP1_chr06	15	61890333	126511220	129531952	0.318771	0.489208	0.048456	False	5677.4188
HAP1_chr01	HAP1_chr06	17	49407824	176009182	181612192	0.160304	0.280712	0.075660	False	23683.3551
HAP1_chr01	HAP1_chr06	19	47299405	198406182	205447269	0.132657	0.238397	0.076390	False	86308.0034
HAP1_chr01	HAP1_chr06	23	49268083	232137671	241393747	0.116126	0.212236	0.068252	False	1234498.9020
HAP1_chr01	HAP1_chr07	11	2097150	2097150	2097152	0.999999	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP1_chr07	13	29811714	30929814	31870777	0.903690	0.963850	0.003994	False	80.0460
HAP1_chr01	HAP1_chr07	15	68310057	126511220	150589541	0.327170	0.539953	0.047145	False	5510.2155
HAP1_chr01	HAP1_chr07	17	54138610	176009182	218952533	0.158847	0.307590	0.076123	False	23441.8074
HAP1_chr01	HAP1_chr07	19	51353125	198406182	248280981	0.129898	0.258828	0.077368	False	85178.6399
HAP1_chr01	HAP1_chr07	23	53407728	232137671	290462356	0.113829	0.230069	0.069031	False	1219960.2563
HAP1_chr01	HAP2_chr01	11	2097150	2097150	2097150	1.000000	1.000000	0.000000	True	0.0014
HAP1_chr01	HAP2_chr01	13	30929268	30929814	30993750	0.997902	0.999982	0.000081	False	441.5011
HAP1_chr01	HAP2_chr01	15	126498368	126511220	127820586	0.989556	0.999898	0.000351	False	17560.9504
HAP1_chr01	HAP2_chr01	17	175985410	176009182	178177194	0.987567	0.999865	0.000369	False	90193.1411
HAP1_chr01	HAP2_chr01	19	198376829	198406182	200833672	0.987622	0.999852	0.000329	False	367887.3250
HAP1_chr01	HAP2_chr01	23	232098901	232137671	234837086	0.988177	0.999833	0.000259	False	5896427.1127
HAP1_chr01	HAP2_chr02	11	2097150	2097150	2097152	0.999999	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP2_chr02	13	29896254	30929814	31984418	0.905454	0.966584	0.003915	False	76.1812
HAP1_chr01	HAP2_chr02	15	69424571	126511220	154010011	0.328876	0.548762	0.046884	False	5499.8915
HAP1_chr01	HAP2_chr02	17	55376087	176009182	225697101	0.159894	0.314620	0.075790	False	23600.0702
HAP1_chr01	HAP2_chr02	19	52700172	198406182	257096122	0.130834	0.265618	0.077033	False	85895.8607
HAP1_chr01	HAP2_chr02	23	54966750	232137671	302921633	0.114492	0.236785	0.068804	False	1229479.2806
HAP1_chr01	HAP2_chr03	11	2097150	2097150	2097152	0.999999	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP2_chr03	13	29776900	30929814	31822637	0.902999	0.962725	0.004024	False	81.8717
HAP1_chr01	HAP2_chr03	15	68052176	126511220	148831986	0.328293	0.537914	0.046973	False	5569.0441
HAP1_chr01	HAP2_chr03	17	54479429	176009182	216057629	0.161379	0.309526	0.075321	False	23788.5040
HAP1_chr01	HAP2_chr03	19	51968792	198406182	245713732	0.132522	0.261931	0.076437	False	86662.4183
HAP1_chr01	HAP2_chr03	23	54226264	232137671	289305369	0.116062	0.233595	0.068273	False	1241132.7652
HAP1_chr01	HAP2_chr04	11	2097149	2097150	2097151	0.999999	1.000000	0.000000	True	-0.0000
HAP1_chr01	HAP2_chr04	13	29897117	30929814	31988980	0.905379	0.966612	0.003918	False	75.5603
HAP1_chr01	HAP2_chr04	15	69251721	126511220	154852257	0.326487	0.547396	0.047250	False	5423.4443
HAP1_chr01	HAP2_chr04	17	54465101	176009182	227532156	0.156026	0.309445	0.077034	False	23065.3880
HAP1_chr01	HAP2_chr04	19	51404048	198406182	259237132	0.126536	0.259085	0.078591	False	83416.6426
HAP1_chr01	HAP2_chr04	23	53162722	232137671	305050910	0.109834	0.229014	0.070428	False	1184968.2004
HAP1_chr01	HAP2_chr05	11	2097150	2097150	2097152	0.999999	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP2_chr05	13	29653885	30929814	31663118	0.900265	0.958748	0.004147	False	86.5250
HAP1_chr01	HAP2_chr05	15	66412680	126511220	143935158	0.325499	0.524955	0.047403	False	5579.6068
HAP1_chr01	HAP2_chr05	17	52873617	176009182	206684380	0.160311	0.300403	0.075658	False	23634.9496
HAP1_chr01	HAP2_chr05	19	50407015	198406182	234215722	0.131881	0.254060	0.076662	False	86106.7839
HAP1_chr01	HAP2_chr05	23	52577857	232137671	274687849	0.115747	0.226494	0.068379	False	1235009.4409
HAP1_chr01	HAP2_chr06	11	2097150	2097150	2097152	0.999999	1.000000	0.000000	True	0.0000
HAP1_chr01	HAP2_chr06	13	29219329	30929814	31101868	0.890498	0.944698	0.004590	False	102.7650
HAP1_chr01	HAP2_chr06	15	62118787	126511220	130315374	0.319036	0.491014	0.048414	False	5668.2394
HAP1_chr01	HAP2_chr06	17	49543696	176009182	182929878	0.160131	0.281484	0.075715	False	23654.1371
HAP1_chr01	HAP2_chr06	19	47405544	198406182	206938671	0.132440	0.238932	0.076466	False	86186.6842
