unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	OZ313300.1	41711081	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 1
HAP1_chr02	HAP1	2	OZ313301.1	40254075	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 2
HAP1_chr03	HAP1	3	OZ313302.1	39142696	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 3
HAP1_chr04	HAP1	4	OZ313303.1	37281892	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 4
HAP1_chr05	HAP1	5	OZ313304.1	36859521	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 5
HAP1_chr06	HAP1	6	OZ313305.1	34654600	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 6
HAP1_chr07	HAP1	7	OZ313306.1	34453584	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 7
HAP1_chr08	HAP1	8	OZ313307.1	29407032	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 8
HAP1_chr09	HAP1	9	OZ313308.1	28973672	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 9
HAP1_chr10	HAP1	10	OZ313309.1	26178194	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 10
HAP1_chr11	HAP1	11	OZ313310.1	25052361	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 11
HAP1_chr12	HAP1	12	OZ313311.1	24659198	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 12
HAP1_chr13	HAP1	13	OZ313312.1	23020981	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 13
HAP1_chr14	HAP1	14	OZ313313.1	22677207	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 14
HAP1_chr15	HAP1	15	OZ313314.1	20090419	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 15
HAP1_chr16	HAP1	16	OZ313315.1	20046587	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 16
HAP1_chr17	HAP1	17	OZ313316.1	19490577	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 17
HAP1_chr18	HAP1	18	OZ313317.1	19027865	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	Lathraea squamaria genome assembly, chromosome: 18
HAP2_chr01	HAP2	1	CCWYFF010000001.1	21127056	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap2.1/insdc/GCA_973357885.1.fa.gz	Lathraea squamaria genome assembly, contig: SUPER_1, whole genome shotgun sequence
HAP2_chr02	HAP2	2	CCWYFF010000002.1	17234278	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap2.1/insdc/GCA_973357885.1.fa.gz	Lathraea squamaria genome assembly, contig: SUPER_2, whole genome shotgun sequence
HAP2_chr03	HAP2	3	CCWYFF010000003.1	38078863	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap2.1/insdc/GCA_973357885.1.fa.gz	Lathraea squamaria genome assembly, contig: SUPER_3, whole genome shotgun sequence
