seq_id	source	length	reason
CCWYEW010000001.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	2082000	no-chrom-match
CCWYEW010000002.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	1227129	no-chrom-match
CCWYEW010000003.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	851000	below-min-len
CCWYEW010000004.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	772104	below-min-len
CCWYEW010000005.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	686300	below-min-len
CCWYEW010000006.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	644581	below-min-len
CCWYEW010000007.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	617000	below-min-len
CCWYEW010000008.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	571726	below-min-len
CCWYEW010000009.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	517116	below-min-len
CCWYEW010000010.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	405000	below-min-len
CCWYEW010000011.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	391539	below-min-len
CCWYEW010000012.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	344430	below-min-len
CCWYEW010000013.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	312393	below-min-len
CCWYEW010000014.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	294888	below-min-len
CCWYEW010000015.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	289000	below-min-len
CCWYEW010000016.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	277414	below-min-len
CCWYEW010000017.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	268000	below-min-len
CCWYEW010000018.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	264741	below-min-len
CCWYEW010000019.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	246333	below-min-len
CCWYEW010000020.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	236000	below-min-len
CCWYEW010000021.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	233553	below-min-len
CCWYEW010000022.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	230315	below-min-len
CCWYEW010000023.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	230000	below-min-len
CCWYEW010000024.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	215000	below-min-len
CCWYEW010000025.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	203752	below-min-len
CCWYEW010000026.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	195000	below-min-len
CCWYEW010000027.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	194656	below-min-len
CCWYEW010000028.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	178040	below-min-len
CCWYEW010000029.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	167262	below-min-len
CCWYEW010000030.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	159922	below-min-len
CCWYEW010000031.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	155737	below-min-len
CCWYEW010000032.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	145582	below-min-len
CCWYEW010000033.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	143840	below-min-len
CCWYEW010000034.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	142042	below-min-len
CCWYEW010000035.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	142000	below-min-len
CCWYEW010000036.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	137317	below-min-len
CCWYEW010000037.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	134157	below-min-len
CCWYEW010000038.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	123980	below-min-len
CCWYEW010000039.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	120868	below-min-len
CCWYEW010000040.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	119452	below-min-len
CCWYEW010000041.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	117633	below-min-len
CCWYEW010000042.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	115000	below-min-len
CCWYEW010000043.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	113000	below-min-len
CCWYEW010000044.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	110885	below-min-len
CCWYEW010000045.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	110306	below-min-len
CCWYEW010000046.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	108033	below-min-len
CCWYEW010000047.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	104583	below-min-len
CCWYEW010000048.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	102963	below-min-len
CCWYEW010000049.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	102021	below-min-len
CCWYEW010000050.1	/lustre/scratch122/tol/data/b/5/7/b/3/0/Lathraea_squamaria/assembly/release/daLatSqua1.hap1.1/insdc/GCA_973357735.1.fa.gz	98321	below-min-len
