unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	48533888	48360295	5155140	91739043	0.056194	0.106599	0.097412	0.092747	False	0.079913
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	48533888	47349636	4957299	90926225	0.054520	0.104696	0.098658	0.093457	False	0.080697
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	48533888	41868881	2691269	87711500	0.030683	0.064279	0.122657	0.112483	False	0.109037
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	48533888	40897342	2372872	87058358	0.027256	0.058020	0.127662	0.116427	False	0.114847
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	48533888	38784975	2533385	84785478	0.029880	0.065319	0.123777	0.111863	False	0.109231
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	48533888	35686389	2210255	82010022	0.026951	0.061936	0.128138	0.113914	False	0.113493
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	48533888	36689167	2411725	82811330	0.029123	0.065734	0.124860	0.111618	False	0.109780
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	48533888	33744158	2551215	79726831	0.031999	0.075605	0.120886	0.106198	False	0.104230
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	48533888	34623482	2400568	80756802	0.029726	0.069334	0.123995	0.109557	False	0.108361
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	48533888	31191926	2115814	77610000	0.027262	0.067832	0.127652	0.110404	False	0.110998
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	48533888	32093411	2062869	78564430	0.026257	0.064277	0.129243	0.112484	False	0.111324
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	48533888	30993295	1973259	77553924	0.025444	0.063667	0.130577	0.112851	False	0.113257
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	48533888	28527320	2187140	74874068	0.029211	0.076668	0.124733	0.105655	False	0.105952
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	48533888	27358252	2046717	73845423	0.027716	0.074812	0.126953	0.106608	False	0.107879
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	48533888	48726428	29994312	67266004	0.445906	0.618008	0.021010	0.020707	False	0.012504
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	48533888	47240339	5050012	90724215	0.055663	0.106900	0.097802	0.092636	False	0.080103
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	48533888	47366046	4968677	90931257	0.054642	0.104900	0.098565	0.093381	False	0.080599
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	48533888	37366764	2567796	83332856	0.030814	0.068719	0.122478	0.109902	False	0.107465
