unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	261595937	240353862	58038217	443911582	0.130743	0.241470	0.063663	0.059913	False	0.062941
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	261595937	234460117	57025993	439030061	0.129891	0.243223	0.063915	0.059618	False	0.063187
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	261595937	238295319	57037459	442853797	0.128795	0.239356	0.064241	0.060272	False	0.063497
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	261595937	221395764	55106999	427884702	0.128789	0.248907	0.064242	0.058672	False	0.063305
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	261595937	211190071	54178138	418607870	0.129425	0.256537	0.064053	0.057436	False	0.062864
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	261595937	197789104	51792867	407592174	0.127070	0.261859	0.064760	0.056594	False	0.063395
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	261595937	197753928	51786785	407563080	0.127064	0.261875	0.064762	0.056592	False	0.063433
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	261595937	207863625	45643415	423816147	0.107696	0.219583	0.071199	0.063789	False	0.067446
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	261595937	198265326	37606783	422254480	0.089062	0.189679	0.078721	0.069729	False	0.077103
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	261595937	177644076	35259312	403980701	0.087280	0.198483	0.079529	0.067892	False	0.077306
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	261595937	192675278	36869353	417401862	0.088331	0.191355	0.079051	0.069373	False	0.077265
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	261595937	186355627	36039172	411912392	0.087492	0.193389	0.079432	0.068945	False	0.077596
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	261595937	169180297	33814928	396961306	0.085184	0.199875	0.080502	0.067609	False	0.078095
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	261595937	186492856	35954238	412134555	0.087239	0.192792	0.079548	0.069070	False	0.077752
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	261595937	167190830	34021197	394765570	0.086181	0.203487	0.080036	0.066882	False	0.077657
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	261595937	258122263	141718327	377999873	0.374916	0.549036	0.026361	0.025732	False	0.023825
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	261595937	248200829	59287073	450509693	0.131600	0.238867	0.063412	0.060356	False	0.062751
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	261595937	234460197	57057222	438998912	0.129971	0.243356	0.063891	0.059595	False	0.063136
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	261595937	242432759	58171689	445857007	0.130472	0.239950	0.063743	0.060171	False	0.063017
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	261595937	219488774	55114816	425969895	0.129387	0.251105	0.064064	0.058313	False	0.063093
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	261595937	204135198	53099046	412632089	0.128684	0.260117	0.064274	0.056868	False	0.062993
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	261595937	199539935	52133548	409002324	0.127465	0.261269	0.064641	0.056687	False	0.063296
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	261595937	199384096	52314711	408665322	0.128014	0.262382	0.064475	0.056512	False	0.063113
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	261595937	208051155	45923771	423723321	0.108382	0.220733	0.070950	0.063576	False	0.067196
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	261595937	197552653	37313619	421834971	0.088455	0.188879	0.078994	0.069900	False	0.077376
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	261595937	174544271	34907270	401232938	0.087000	0.199991	0.079657	0.067585	False	0.077400
HAP1_chr01	HAP2_chr12	11,13,15,17,19,23	23	261595937	186909459	35969299	412536097	0.087191	0.192442	0.079570	0.069144	False	0.077639
HAP1_chr01	HAP2_chr13	11,13,15,17,19,23	23	261595937	186173695	35919565	411850067	0.087215	0.192936	0.079559	0.069040	False	0.077675
HAP1_chr01	HAP2_chr14	11,13,15,17,19,23	23	261595937	175656126	34711439	402540624	0.086231	0.197610	0.080013	0.068071	False	0.077713
HAP1_chr01	HAP2_chr15	11,13,15,17,19,23	23	261595937	187224389	35908880	412911446	0.086965	0.191796	0.079674	0.069280	False	0.077843
HAP1_chr01	HAP2_chr16	11,13,15,17,19,23	23	261595937	166067148	33981566	393681519	0.086317	0.204625	0.079973	0.066656	False	0.077567
HAP1_chr02	HAP1_chr03	11,13,15,17,19,23	23	240353862	234460117	54512196	420301783	0.129698	0.232501	0.063972	0.061459	False	0.063042
HAP1_chr02	HAP1_chr04	11,13,15,17,19,23	23	240353862	238295319	54327597	424321584	0.128034	0.227984	0.064469	0.062259	False	0.063541
HAP1_chr02	HAP1_chr05	11,13,15,17,19,23	23	240353862	221395764	52801250	408948376	0.129115	0.238493	0.064145	0.060420	False	0.063055
HAP1_chr02	HAP1_chr06	11,13,15,17,19,23	23	240353862	211190071	51437220	400106713	0.128559	0.243559	0.064311	0.059561	False	0.063010
HAP1_chr02	HAP1_chr07	11,13,15,17,19,23	23	240353862	197789104	49858551	388284415	0.128407	0.252079	0.064357	0.058154	False	0.062833
HAP1_chr02	HAP1_chr08	11,13,15,17,19,23	23	240353862	197753928	49511420	388596370	0.127411	0.250369	0.064657	0.058433	False	0.063160
HAP1_chr02	HAP1_chr09	11,13,15,17,19,23	23	240353862	207863625	36541967	411675520	0.088764	0.175798	0.078855	0.072798	False	0.077186
HAP1_chr02	HAP1_chr10	11,13,15,17,19,23	23	240353862	198265326	35954984	402664204	0.089293	0.181348	0.078618	0.071544	False	0.076848
HAP1_chr02	HAP1_chr11	11,13,15,17,19,23	23	240353862	177644076	33641419	384356519	0.087527	0.189375	0.079416	0.069794	False	0.077065
HAP1_chr02	HAP1_chr12	11,13,15,17,19,23	23	240353862	192675278	35145330	397883810	0.088331	0.182407	0.079051	0.071309	False	0.077154
HAP1_chr02	HAP1_chr13	11,13,15,17,19,23	23	240353862	186355627	34595396	392114093	0.088228	0.185642	0.079097	0.070599	False	0.077084
