seq_id	source	length	reason
CFSDAI010000001.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	2321551	no-chrom-match
CFSDAI010000002.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	1909771	no-chrom-match
CFSDAI010000003.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	1560103	no-chrom-match
CFSDAI010000004.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	1234432	no-chrom-match
CFSDAI010000005.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	1161505	no-chrom-match
CFSDAI010000006.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	1087211	no-chrom-match
CFSDAI010000007.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	1050996	no-chrom-match
CFSDAI010000008.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	1006266	no-chrom-match
CFSDAI010000009.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	924998	below-min-len
CFSDAI010000010.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	843814	below-min-len
CFSDAI010000011.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	774826	below-min-len
CFSDAI010000012.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	731965	below-min-len
CFSDAI010000013.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	705907	below-min-len
CFSDAI010000014.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	704000	below-min-len
CFSDAI010000015.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	682213	below-min-len
CFSDAI010000016.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	670357	below-min-len
CFSDAI010000017.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	659663	below-min-len
CFSDAI010000018.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	632911	below-min-len
CFSDAI010000019.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	603331	below-min-len
CFSDAI010000020.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	589260	below-min-len
CFSDAI010000021.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	582674	below-min-len
CFSDAI010000022.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	535695	below-min-len
CFSDAI010000023.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	534572	below-min-len
CFSDAI010000024.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	486929	below-min-len
CFSDAI010000025.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	483603	below-min-len
CFSDAI010000026.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	481102	below-min-len
CFSDAI010000027.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	474289	below-min-len
CFSDAI010000028.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	466961	below-min-len
CFSDAI010000029.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	465440	below-min-len
CFSDAI010000030.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	461469	below-min-len
CFSDAI010000031.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	458272	below-min-len
CFSDAI010000032.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	456003	below-min-len
CFSDAI010000033.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	454137	below-min-len
CFSDAI010000034.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	451784	below-min-len
CFSDAI010000035.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	443016	below-min-len
CFSDAI010000036.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	434000	below-min-len
CFSDAI010000037.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	433183	below-min-len
CFSDAI010000038.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	429649	below-min-len
CFSDAI010000039.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	427932	below-min-len
CFSDAI010000040.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	425060	below-min-len
CFSDAI010000041.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	407799	below-min-len
CFSDAI010000042.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	398194	below-min-len
CFSDAI010000043.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	387069	below-min-len
CFSDAI010000044.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	376948	below-min-len
CFSDAI010000045.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	369376	below-min-len
CFSDAI010000046.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	362849	below-min-len
CFSDAI010000047.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	360408	below-min-len
CFSDAI010000048.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	360282	below-min-len
CFSDAI010000049.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	353848	below-min-len
CFSDAI010000050.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	349078	below-min-len
CFSDAI010000051.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	344570	below-min-len
CFSDAI010000052.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	328768	below-min-len
CFSDAI010000053.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	328017	below-min-len
CFSDAI010000054.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	327650	below-min-len
CFSDAI010000055.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	327016	below-min-len
CFSDAI010000056.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	324919	below-min-len
CFSDAI010000057.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	316572	below-min-len
CFSDAI010000058.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	313164	below-min-len
CFSDAI010000059.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	312629	below-min-len
CFSDAI010000060.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	309796	below-min-len
CFSDAI010000061.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	302087	below-min-len
CFSDAI010000062.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	300007	below-min-len
CFSDAI010000063.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	291092	below-min-len
CFSDAI010000064.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	290949	below-min-len
CFSDAI010000065.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	290796	below-min-len
CFSDAI010000066.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	285044	below-min-len
CFSDAI010000067.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	279128	below-min-len
CFSDAI010000068.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	276000	below-min-len
CFSDAI010000069.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	268469	below-min-len
CFSDAI010000070.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	267853	below-min-len
CFSDAI010000071.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	267420	below-min-len
CFSDAI010000072.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	263934	below-min-len
CFSDAI010000073.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	261856	below-min-len
CFSDAI010000074.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	261350	below-min-len
CFSDAI010000075.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	260787	below-min-len
CFSDAI010000076.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	259848	below-min-len
CFSDAI010000077.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	254817	below-min-len
CFSDAI010000078.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	253990	below-min-len
CFSDAI010000079.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	253642	below-min-len
CFSDAI010000080.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	251735	below-min-len
CFSDAI010000081.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	250787	below-min-len
CFSDAI010000082.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	249523	below-min-len
CFSDAI010000083.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	244087	below-min-len
CFSDAI010000084.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	239556	below-min-len
CFSDAI010000085.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	237211	below-min-len
CFSDAI010000086.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	235335	below-min-len
CFSDAI010000087.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	231801	below-min-len
CFSDAI010000088.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	231781	below-min-len
CFSDAI010000089.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	224227	below-min-len
CFSDAI010000090.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	222986	below-min-len
CFSDAI010000091.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	222771	below-min-len
CFSDAI010000092.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	221437	below-min-len
CFSDAI010000093.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	220323	below-min-len
CFSDAI010000094.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	219532	below-min-len
CFSDAI010000095.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	218956	below-min-len
CFSDAI010000096.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	216836	below-min-len
CFSDAI010000097.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	215603	below-min-len
CFSDAI010000098.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	213640	below-min-len
CFSDAI010000099.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	211358	below-min-len
CFSDAI010000100.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	210903	below-min-len
CFSDAI010000101.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	208630	below-min-len
CFSDAI010000102.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	208509	below-min-len
CFSDAI010000103.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	205697	below-min-len
CFSDAI010000104.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	205534	below-min-len
CFSDAI010000105.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	205282	below-min-len
CFSDAI010000106.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	204470	below-min-len
CFSDAI010000107.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	202682	below-min-len
CFSDAI010000108.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	202581	below-min-len
CFSDAI010000109.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	197116	below-min-len
CFSDAI010000110.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	192003	below-min-len
CFSDAI010000111.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	188311	below-min-len
CFSDAI010000112.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	186379	below-min-len
CFSDAI010000113.1	/lustre/scratch122/tol/data/8/6/2/6/9/0/Lathraea_clandestina/assembly/release/GCA_986341785.1/insdc/GCA_986341785.1.fa.gz	185704	below-min-len
