unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	76083826	74665481	8001202	142748105	0.056051	0.107161	0.097516	0.092540	False	0.086142
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	76083826	65392913	7146777	134329962	0.053203	0.109290	0.099666	0.091763	False	0.087572
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	76083826	53954775	6998974	123039627	0.056884	0.129719	0.096910	0.084971	False	0.106931
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	76083826	57708600	3785027	130007399	0.029114	0.065589	0.124873	0.111704	False	0.131968
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	76083826	48642370	6173736	118552460	0.052076	0.126921	0.100551	0.085838	False	0.111283
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	76083826	50190484	6131926	120142384	0.051039	0.122173	0.101383	0.087352	False	0.111719
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	76083826	42576404	3254569	115405661	0.028201	0.076441	0.126220	0.105771	False	0.133886
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	76083826	41383959	3370617	114097168	0.029542	0.081447	0.124257	0.103301	False	0.131821
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	76083826	42611257	4806752	113888331	0.042206	0.112805	0.109278	0.090512	False	0.115295
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	76083826	48120957	6065544	118139239	0.051342	0.126048	0.101137	0.086112	False	0.111628
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	76083826	42285971	3146462	115223335	0.027308	0.074409	0.127582	0.106817	False	0.135473
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	76083826	43092729	7148021	112028534	0.063805	0.165875	0.092201	0.075137	False	0.095421
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	76083826	40419048	3110483	113392391	0.027431	0.076956	0.127391	0.105510	False	0.135693
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	76083826	31829279	3346269	104566836	0.032001	0.105132	0.120884	0.093294	False	0.127237
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	76083826	29145046	2311451	102917421	0.022459	0.079309	0.135875	0.104338	False	0.143746
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	76083826	76125888	76074623	76135091	0.999206	0.999879	0.000017	0.000005	False	0.000017
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	76083826	74693982	8005371	142772437	0.056071	0.107176	0.097502	0.092534	False	0.086131
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	76083826	65480029	7152549	134411306	0.053214	0.109233	0.099658	0.091784	False	0.087568
