unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	38590918	32288226	2844442	68034702	0.041809	0.088095	0.109672	0.100236	False	0.122415
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	38590918	31355838	2898386	67048370	0.043228	0.092435	0.108280	0.098353	False	0.121359
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	38590918	29449612	2727429	65313101	0.041759	0.092613	0.109722	0.098278	False	0.122987
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	38590918	30282926	2801416	66072428	0.042399	0.092508	0.109087	0.098322	False	0.121909
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	38590918	27679495	3090786	63179627	0.048921	0.111663	0.103138	0.090914	False	0.112736
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	38590918	27122166	2122356	63590728	0.033375	0.078252	0.119114	0.104860	False	0.129938
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	38590918	27369788	2689514	63271192	0.042508	0.098266	0.108981	0.095952	False	0.122490
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	38590918	27096009	2525503	63161424	0.039985	0.093206	0.111535	0.098028	False	0.124643
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	38590918	26970952	2569556	62992314	0.040792	0.095271	0.110701	0.097168	False	0.124033
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	38590918	23503608	2481501	59613025	0.041627	0.105580	0.109854	0.093126	False	0.123694
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	38590918	25080960	2346259	61325619	0.038259	0.093547	0.113381	0.097884	False	0.126517
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	38590918	23788883	2395067	59984734	0.039928	0.100680	0.111595	0.094998	False	0.125087
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	38590918	23341356	3008838	58923436	0.051064	0.128906	0.101363	0.085221	False	0.109531
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	38590918	23353926	2392221	59552623	0.040170	0.102433	0.111342	0.094318	False	0.125019
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	38590918	22522921	2360380	58753459	0.040174	0.104799	0.111338	0.093419	False	0.125157
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	38590918	21872591	2405052	58058457	0.041425	0.109957	0.110057	0.091523	False	0.123229
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	38590918	38305937	29282857	47613998	0.615005	0.764447	0.011840	0.011610	False	0.011739
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	38590918	31840445	2801806	67629557	0.041429	0.087995	0.110053	0.100281	False	0.122739
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	38590918	32184038	2929399	67845557	0.043177	0.091020	0.108329	0.098958	False	0.121428
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	38590918	28118722	2754410	63955230	0.043068	0.097956	0.108435	0.096076	False	0.122183
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	38590918	29953690	2719128	65825480	0.041308	0.090778	0.110175	0.099062	False	0.123006
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	38590918	26908443	3028972	62470389	0.048487	0.112566	0.103507	0.090596	False	0.113263
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	38590918	24773973	2435103	60929788	0.039966	0.098293	0.111555	0.095941	False	0.125373
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	38590918	27454574	2701267	63344225	0.042644	0.098390	0.108847	0.095902	False	0.122418
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	38590918	26814670	2589795	62815793	0.041228	0.096581	0.110256	0.096632	False	0.123672
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	38590918	27203304	2598756	63195466	0.041123	0.095531	0.110363	0.097061	False	0.123712
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	38590918	23337521	2439170	59489269	0.041002	0.104517	0.110486	0.093525	False	0.124299
HAP1_chr01	HAP2_chr12	11,13,15,17,19,23	23	38590918	25296960	2402647	61485231	0.039077	0.094978	0.112496	0.097289	False	0.125860
HAP1_chr01	HAP2_chr14	11,13,15,17,19,23	23	38590918	23221258	2952855	58859321	0.050168	0.127162	0.102095	0.085763	False	0.110081
HAP1_chr01	HAP2_chr13	11,13,15,17,19,23	23	38590918	23649458	2363992	59876384	0.039481	0.099960	0.112065	0.095280	False	0.125704
