unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2005253	2058056	2034128	0.960862	0.985805	0.001833	False	6.4026
HAP1_chr01	HAP1_chr02	13	9434883	15656208	14051341	0.465399	0.671458	0.034911	False	1124.2462
HAP1_chr01	HAP1_chr02	15	6823851	30821087	25987176	0.136520	0.262585	0.095074	False	4365.3421
HAP1_chr01	HAP1_chr02	17	3927128	35413407	29514482	0.064378	0.133058	0.124248	False	10909.3652
HAP1_chr01	HAP1_chr02	19	3255968	36927972	30787133	0.050512	0.105757	0.123246	False	35708.1973
HAP1_chr01	HAP1_chr02	23	2844442	38590918	32288226	0.041809	0.088095	0.109672	False	477971.4221
HAP1_chr01	HAP1_chr03	11	2000677	2058056	2029279	0.958795	0.985905	0.001933	False	6.5397
HAP1_chr01	HAP1_chr03	13	9294783	15656208	13761132	0.461909	0.675437	0.035306	False	1134.1877
HAP1_chr01	HAP1_chr03	15	6728258	30821087	25180401	0.136550	0.267202	0.095061	False	4393.7381
HAP1_chr01	HAP1_chr03	17	3933332	35413407	28568340	0.065503	0.137682	0.123292	False	11117.9884
HAP1_chr01	HAP1_chr03	19	3291441	36927972	29830446	0.051861	0.110338	0.121927	False	36675.3735
HAP1_chr01	HAP1_chr03	23	2898386	38590918	31355838	0.043228	0.092435	0.108280	False	494224.4327
HAP1_chr01	HAP1_chr04	11	1998341	2058056	2026811	0.957736	0.985953	0.001984	False	6.6046
HAP1_chr01	HAP1_chr04	13	9040068	15656208	13364808	0.452434	0.676408	0.036400	False	1122.9327
HAP1_chr01	HAP1_chr04	15	6372908	30821087	23790652	0.132112	0.267874	0.097003	False	4284.4540
HAP1_chr01	HAP1_chr04	17	3718742	35413407	26829375	0.063542	0.138607	0.124971	False	10848.9672
HAP1_chr01	HAP1_chr04	19	3110099	36927972	27997644	0.050313	0.111084	0.123444	False	35771.6468
HAP1_chr01	HAP1_chr04	23	2727429	38590918	29449612	0.041759	0.092613	0.109722	False	479889.0821
HAP1_chr01	HAP1_chr05	11	1996501	2058056	2024298	0.957163	0.986268	0.002012	False	7.0530
HAP1_chr01	HAP1_chr05	13	9153225	15656208	13493078	0.457751	0.678364	0.035783	False	1138.8277
HAP1_chr01	HAP1_chr05	15	6583649	30821087	24455488	0.135208	0.269209	0.095641	False	4371.4606
HAP1_chr01	HAP1_chr05	17	3837430	35413407	27679619	0.064761	0.138637	0.123921	False	11022.0137
HAP1_chr01	HAP1_chr05	19	3198748	36927972	28868485	0.051100	0.110804	0.122666	False	36231.8769
HAP1_chr01	HAP1_chr05	23	2801416	38590918	30282926	0.042399	0.092508	0.109087	False	486077.9107
HAP1_chr01	HAP1_chr06	11	1990031	2058056	2016429	0.954701	0.986909	0.002132	False	7.9569
HAP1_chr01	HAP1_chr06	13	8979921	15656208	12891077	0.458923	0.696600	0.035648	False	1208.9823
HAP1_chr01	HAP1_chr06	15	6838029	30821087	22616227	0.146741	0.302351	0.090858	False	4861.6532
HAP1_chr01	HAP1_chr06	17	4314434	35413407	25403282	0.076359	0.169838	0.114868	False	13008.2179
HAP1_chr01	HAP1_chr06	19	3627430	36927972	26438001	0.060722	0.137205	0.114066	False	42954.6930
HAP1_chr01	HAP1_chr06	23	3090786	38590918	27679495	0.048921	0.111663	0.103138	False	560941.9720
HAP1_chr01	HAP1_chr07	11	1979052	2058056	2005542	0.949392	0.986792	0.002391	False	7.7683
HAP1_chr01	HAP1_chr07	13	8630849	15656208	12647142	0.438727	0.682435	0.038038	False	1123.7419
HAP1_chr01	HAP1_chr07	15	5814138	30821087	22121786	0.123367	0.262824	0.101052	False	4032.3099
HAP1_chr01	HAP1_chr07	17	3176498	35413407	24837631	0.055655	0.127891	0.132329	False	9606.6970
HAP1_chr01	HAP1_chr07	19	2548028	36927972	25865083	0.042294	0.098512	0.132178	False	30481.6392
HAP1_chr01	HAP1_chr07	23	2122356	38590918	27122166	0.033375	0.078252	0.119114	False	389118.8850
HAP1_chr01	HAP1_chr08	11	1991231	2058056	2018717	0.954779	0.986384	0.002128	False	7.2097
HAP1_chr01	HAP1_chr08	13	8801747	15656208	12899423	0.445570	0.682336	0.037212	False	1134.3780
HAP1_chr01	HAP1_chr08	15	6162003	30821087	22470678	0.130745	0.274224	0.097616	False	4289.5251
HAP1_chr01	HAP1_chr08	17	3640760	35413407	25158735	0.063950	0.144712	0.124617	False	10982.6343
HAP1_chr01	HAP1_chr08	19	3060935	36927972	26160680	0.050992	0.117005	0.122772	False	36425.7363
HAP1_chr01	HAP1_chr08	23	2689514	38590918	27369788	0.042508	0.098266	0.108981	False	490868.9851
HAP1_chr01	HAP1_chr09	11	1984313	2058056	2011120	0.951771	0.986671	0.002275	False	7.6059
HAP1_chr01	HAP1_chr09	13	8697793	15656208	12710816	0.442203	0.684283	0.037616	False	1136.2130
HAP1_chr01	HAP1_chr09	15	6031002	30821087	22175825	0.128412	0.271963	0.098678	False	4216.8466
HAP1_chr01	HAP1_chr09	17	3484951	35413407	24879072	0.061347	0.140076	0.126918	False	10561.2850
HAP1_chr01	HAP1_chr09	19	2897248	36927972	25888687	0.048352	0.111912	0.125437	False	34654.8409
HAP1_chr01	HAP1_chr09	23	2525503	38590918	27096009	0.039985	0.093206	0.111535	False	463257.5027
HAP1_chr01	HAP1_chr10	11	1981993	2058056	2008600	0.950750	0.986753	0.002325	False	7.7196
HAP1_chr01	HAP1_chr10	13	8671965	15656208	12644471	0.441800	0.685831	0.037665	False	1141.3012
HAP1_chr01	HAP1_chr10	15	6042874	30821087	22076804	0.128970	0.273721	0.098422	False	4241.8880
HAP1_chr01	HAP1_chr10	17	3511686	35413407	24765412	0.061970	0.141798	0.126357	False	10670.6288
HAP1_chr01	HAP1_chr10	19	2931597	36927972	25768407	0.049052	0.113767	0.124716	False	35148.8223
HAP1_chr01	HAP1_chr10	23	2569556	38590918	26970952	0.040792	0.095271	0.110701	False	472429.8134
HAP1_chr01	HAP1_chr11	11	1964546	2058056	1989636	0.943067	0.987390	0.002703	False	8.5890
HAP1_chr01	HAP1_chr11	13	8113785	15656208	11662688	0.422481	0.695705	0.040067	False	1145.4630
HAP1_chr01	HAP1_chr11	15	5546857	30821087	19409784	0.124135	0.285776	0.100683	False	4199.0958
HAP1_chr01	HAP1_chr11	17	3323247	35413407	21574938	0.061926	0.154033	0.126397	False	10844.6790
HAP1_chr01	HAP1_chr11	19	2813847	36927972	22433883	0.049760	0.125428	0.123997	False	36165.4709
HAP1_chr01	HAP1_chr11	23	2481501	38590918	23503608	0.041627	0.105580	0.109854	False	488736.7796
HAP1_chr01	HAP1_chr12	11	1974386	2058056	2000391	0.947374	0.987000	0.002491	False	8.0559
HAP1_chr01	HAP1_chr12	13	8396961	15656208	12191632	0.431701	0.688748	0.038903	False	1135.5904
HAP1_chr01	HAP1_chr12	15	5696709	30821087	20769379	0.124128	0.274284	0.100687	False	4125.0838
HAP1_chr01	HAP1_chr12	17	3267017	35413407	23152738	0.059079	0.141107	0.129008	False	10265.5839
HAP1_chr01	HAP1_chr12	19	2704580	36927972	24035802	0.046423	0.112523	0.127483	False	33574.4920
HAP1_chr01	HAP1_chr12	23	2346259	38590918	25080960	0.038259	0.093547	0.113381	False	447333.1976
HAP1_chr01	HAP1_chr13	11	1964305	2058056	1989284	0.943001	0.987443	0.002707	False	8.6645
HAP1_chr01	HAP1_chr13	13	8188625	15656208	11779582	0.425446	0.695154	0.039689	False	1148.4235
HAP1_chr01	HAP1_chr13	15	5573406	30821087	19774100	0.123794	0.281854	0.100847	False	4165.5220
HAP1_chr01	HAP1_chr13	17	3268062	35413407	21974719	0.060385	0.148719	0.127794	False	10556.7575
HAP1_chr01	HAP1_chr13	19	2736883	36927972	22799457	0.048023	0.120042	0.125780	False	34889.7622
HAP1_chr01	HAP1_chr13	23	2395067	38590918	23788883	0.039928	0.100680	0.111595	False	468876.2750
HAP1_chr01	HAP1_chr14	11	1967593	2058056	1991659	0.944994	0.987917	0.002608	False	9.3440
HAP1_chr01	HAP1_chr14	13	8349696	15656208	11652692	0.440403	0.716547	0.037834	False	1249.1279
HAP1_chr01	HAP1_chr14	15	6416870	30821087	19360272	0.146623	0.331445	0.090904	False	5032.3992
HAP1_chr01	HAP1_chr14	17	4229413	35413407	21502658	0.080275	0.196693	0.112139	False	13907.3877
HAP1_chr01	HAP1_chr14	19	3578787	36927972	22331743	0.064273	0.160256	0.111250	False	46123.5766
HAP1_chr01	HAP1_chr14	23	3008838	38590918	23341356	0.051064	0.128906	0.101363	False	594654.0984
HAP1_chr01	HAP1_chr15	11	1961695	2058056	1986623	0.941772	0.987452	0.002768	False	8.6713
HAP1_chr01	HAP1_chr15	13	8109061	15656208	11640734	0.422614	0.696611	0.040050	False	1148.9110
HAP1_chr01	HAP1_chr15	15	5506786	30821087	19423978	0.123089	0.283505	0.101186	False	4158.8431
HAP1_chr01	HAP1_chr15	17	3245085	35413407	21564859	0.060393	0.150480	0.127787	False	10585.2123
HAP1_chr01	HAP1_chr15	19	2726164	36927972	22376156	0.048184	0.121833	0.125612	False	35081.4549
HAP1_chr01	HAP1_chr15	23	2392221	38590918	23353926	0.040170	0.102433	0.111342	False	472660.2125
HAP1_chr01	HAP1_chr16	11	1956219	2058056	1980518	0.939426	0.987731	0.002885	False	9.0542
HAP1_chr01	HAP1_chr16	13	7954559	15656208	11385901	0.416741	0.698632	0.040808	False	1146.2520
HAP1_chr01	HAP1_chr16	15	5365833	30821087	18755488	0.121369	0.286094	0.102021	False	4133.4562
HAP1_chr01	HAP1_chr16	17	3186135	35413407	20772616	0.060116	0.153381	0.128042	False	10594.8966
HAP1_chr01	HAP1_chr16	19	2684949	36927972	21555576	0.048119	0.124559	0.125681	False	35204.2899
HAP1_chr01	HAP1_chr16	23	2360380	38590918	22522921	0.040174	0.104799	0.111338	False	474894.7535
HAP1_chr01	HAP1_chr17	11	1954819	2058056	1978989	0.938812	0.987787	0.002915	False	9.1298
HAP1_chr01	HAP1_chr17	13	7870314	15656208	11207441	0.414372	0.702240	0.041118	False	1154.9148
HAP1_chr01	HAP1_chr17	15	5360560	30821087	18231412	0.122690	0.294029	0.101378	False	4216.6994
HAP1_chr01	HAP1_chr17	17	3253918	35413407	20146391	0.062209	0.161514	0.126144	False	11002.4569
HAP1_chr01	HAP1_chr17	19	2754083	36927972	20910168	0.049998	0.131710	0.123759	False	36668.1160
HAP1_chr01	HAP1_chr17	23	2405052	38590918	21872591	0.041425	0.109957	0.110057	False	491023.6047
HAP1_chr01	HAP2_chr01	11	2045182	2058056	2057648	0.987762	0.993942	0.000561	False	18.2218
HAP1_chr01	HAP2_chr01	13	14269792	15656208	15580086	0.841057	0.915899	0.006945	False	2596.3355
HAP1_chr01	HAP2_chr01	15	25844426	30821087	30559916	0.727263	0.845697	0.011457	False	18187.4593
HAP1_chr01	HAP2_chr01	17	28604891	35413407	35101593	0.682530	0.814917	0.012300	False	74814.4154
HAP1_chr01	HAP2_chr01	19	29140161	36927972	36617515	0.656231	0.795798	0.012244	False	293682.4859
HAP1_chr01	HAP2_chr01	23	29282857	38590918	38305937	0.615005	0.764447	0.011840	False	4517645.2639
HAP1_chr01	HAP2_chr02	11	2004598	2058056	2033369	0.960596	0.985851	0.001846	False	6.4674
HAP1_chr01	HAP2_chr02	13	9395149	15656208	13979945	0.464164	0.672045	0.035050	False	1124.5992
HAP1_chr01	HAP2_chr02	15	6763470	30821087	25733853	0.135836	0.262824	0.095369	False	4349.0631
HAP1_chr01	HAP2_chr02	17	3884359	35413407	29175271	0.063988	0.133139	0.124584	False	10853.3142
HAP1_chr01	HAP2_chr02	19	3216638	36927972	30404530	0.050169	0.105795	0.123587	False	35498.1609
HAP1_chr01	HAP2_chr02	23	2801806	38590918	31840445	0.041429	0.087995	0.110053	False	474105.9775
HAP1_chr01	HAP2_chr03	11	2003348	2058056	2032265	0.959930	0.985771	0.001878	False	6.3512
HAP1_chr01	HAP2_chr03	13	9396981	15656208	13958760	0.464783	0.673196	0.034980	False	1130.0433
HAP1_chr01	HAP2_chr03	15	6831921	30821087	25774710	0.137287	0.265063	0.094745	False	4399.9588
HAP1_chr01	HAP2_chr03	17	3977544	35413407	29302512	0.065487	0.135741	0.123306	False	11096.3198
HAP1_chr01	HAP2_chr03	19	3322546	36927972	30607849	0.051742	0.108552	0.122041	False	36547.3167
HAP1_chr01	HAP2_chr03	23	2929399	38590918	32184038	0.043177	0.091020	0.108329	False	493043.6582
HAP1_chr01	HAP2_chr04	11	1992453	2058056	2020054	0.955312	0.986337	0.002102	False	7.1434
HAP1_chr01	HAP2_chr04	13	8880688	15656208	13043708	0.448084	0.680841	0.036913	False	1132.7962
HAP1_chr01	HAP2_chr04	15	6241262	30821087	22885875	0.131490	0.272712	0.097281	False	4298.7890
HAP1_chr01	HAP2_chr04	17	3693904	35413407	25696357	0.064336	0.143752	0.124285	False	11023.6060
HAP1_chr01	HAP2_chr04	19	3116952	36927972	26776483	0.051445	0.116406	0.122329	False	36662.9116
HAP1_chr01	HAP2_chr04	23	2754410	38590918	28118722	0.043068	0.097956	0.108435	False	495973.2825
HAP1_chr01	HAP2_chr05	11	1995285	2058056	2023078	0.956582	0.986262	0.002040	False	7.0418
HAP1_chr01	HAP2_chr05	13	9102364	15656208	13420022	0.455714	0.678267	0.036018	False	1135.2201
HAP1_chr01	HAP2_chr05	15	6485945	30821087	24234724	0.133538	0.267630	0.096371	False	4319.2378
HAP1_chr01	HAP2_chr05	17	3748324	35413407	27403946	0.063457	0.136780	0.125046	False	10815.5937
HAP1_chr01	HAP2_chr05	19	3113982	36927972	28570187	0.049916	0.108994	0.123841	False	35453.9662
HAP1_chr01	HAP2_chr05	23	2719128	38590918	29953690	0.041308	0.090778	0.110175	False	474385.6975
HAP1_chr01	HAP2_chr06	11	1986114	2058056	2012319	0.952910	0.986978	0.002219	False	8.0479
HAP1_chr01	HAP2_chr06	13	8869295	15656208	12691070	0.455350	0.698861	0.036061	False	1211.3605
HAP1_chr01	HAP2_chr06	15	6704030	30821087	22074751	0.145135	0.303697	0.091498	False	4829.4994
HAP1_chr01	HAP2_chr06	17	4222477	35413407	24731896	0.075505	0.170730	0.115482	False	12904.2849
HAP1_chr01	HAP2_chr06	19	3552048	36927972	25720043	0.060106	0.138104	0.114572	False	42645.6182
HAP1_chr01	HAP2_chr06	23	3028972	38590918	26908443	0.048487	0.112566	0.103507	False	557543.9276
HAP1_chr01	HAP2_chr07	11	1971498	2058056	1997112	0.946166	0.987174	0.002550	False	8.2981
HAP1_chr01	HAP2_chr07	13	8353270	15656208	12094366	0.430641	0.690674	0.039035	False	1140.8600
HAP1_chr01	HAP2_chr07	15	5688953	30821087	20524879	0.124602	0.277174	0.100461	False	4155.3666
HAP1_chr01	HAP2_chr07	17	3310526	35413407	22848065	0.060245	0.144893	0.127923	False	10479.6581
HAP1_chr01	HAP2_chr07	19	2771670	36927972	23718693	0.047891	0.116856	0.125919	False	34639.6595
HAP1_chr01	HAP2_chr07	23	2435103	38590918	24773973	0.039966	0.098293	0.111555	False	467139.9470
HAP1_chr01	HAP2_chr08	11	1991484	2058056	2019210	0.954790	0.986269	0.002127	False	7.0449
HAP1_chr01	HAP2_chr08	13	8814612	15656208	12919916	0.446049	0.682250	0.037155	False	1134.8233
HAP1_chr01	HAP2_chr08	15	6173263	30821087	22527249	0.130859	0.274035	0.097565	False	4291.1813
HAP1_chr01	HAP2_chr08	17	3649424	35413407	25228191	0.064034	0.144657	0.124545	False	10993.4828
HAP1_chr01	HAP2_chr08	19	3070470	36927972	26235585	0.051095	0.117035	0.122671	False	36487.0271
HAP1_chr01	HAP2_chr08	23	2701267	38590918	27454574	0.042644	0.098390	0.108847	False	492252.1987
HAP1_chr01	HAP2_chr09	11	1983477	2058056	2010200	0.951409	0.986706	0.002292	False	7.6552
HAP1_chr01	HAP2_chr09	13	8665953	15656208	12638216	0.441499	0.685694	0.037701	False	1140.3097
HAP1_chr01	HAP2_chr09	15	6036091	30821087	21975733	0.129085	0.274671	0.098370	False	4250.7584
HAP1_chr01	HAP2_chr09	17	3527450	35413407	24633008	0.062412	0.143200	0.125964	False	10750.4483
HAP1_chr01	HAP2_chr09	19	2951136	36927972	25626161	0.049513	0.115161	0.124247	False	35482.1713
HAP1_chr01	HAP2_chr09	23	2589795	38590918	26814670	0.041228	0.096581	0.110256	False	477536.5036
HAP1_chr01	HAP2_chr10	11	1983359	2058056	2010022	0.951380	0.986735	0.002294	False	7.6959
HAP1_chr01	HAP2_chr10	13	8707306	15656208	12701799	0.443104	0.685518	0.037508	False	1142.2521
HAP1_chr01	HAP2_chr10	15	6084507	30821087	22223338	0.129568	0.273789	0.098149	False	4257.2913
HAP1_chr01	HAP2_chr10	17	3543568	35413407	24949989	0.062365	0.142027	0.126006	False	10728.1209
HAP1_chr01	HAP2_chr10	19	2960968	36927972	25971894	0.049400	0.114007	0.124362	False	35361.7995
HAP1_chr01	HAP2_chr10	23	2598756	38590918	27203304	0.041123	0.095531	0.110363	False	475753.5514
HAP1_chr01	HAP2_chr11	11	1962222	2058056	1987102	0.942046	0.987479	0.002754	False	8.7110
HAP1_chr01	HAP2_chr11	13	8079469	15656208	11603910	0.421230	0.696271	0.040227	False	1145.3990
HAP1_chr01	HAP2_chr11	15	5496557	30821087	19278354	0.123233	0.285115	0.101116	False	4172.7445
HAP1_chr01	HAP2_chr11	17	3277494	35413407	21420229	0.061197	0.153009	0.127053	False	10731.9543
HAP1_chr01	HAP2_chr11	19	2769464	36927972	22271963	0.049077	0.124348	0.124690	False	35723.5197
HAP1_chr01	HAP2_chr11	23	2439170	38590918	23337521	0.041002	0.104517	0.110486	False	482105.9584
HAP1_chr01	HAP2_chr12	11	1975053	2058056	2001176	0.947641	0.986946	0.002477	False	7.9805
HAP1_chr01	HAP2_chr12	13	8424155	15656208	12233430	0.432774	0.688618	0.038770	False	1136.8680
HAP1_chr01	HAP2_chr12	15	5740655	30821087	20887308	0.124884	0.274839	0.100327	False	4147.3716
HAP1_chr01	HAP2_chr12	17	3313055	35413407	23305508	0.059796	0.142158	0.128338	False	10378.3753
HAP1_chr01	HAP2_chr12	19	2754657	36927972	24211604	0.047181	0.113774	0.126669	False	34072.6654
HAP1_chr01	HAP2_chr12	23	2402647	38590918	25296960	0.039077	0.094978	0.112496	False	456124.2199
HAP1_chr01	HAP2_chr14	11	1966862	2058056	1990805	0.944699	0.987973	0.002623	False	9.4226
HAP1_chr01	HAP2_chr14	13	8320211	15656208	11607205	0.439219	0.716814	0.037978	False	1248.0233
HAP1_chr01	HAP2_chr14	15	6369656	30821087	19251561	0.145749	0.330864	0.091252	False	5007.6138
HAP1_chr01	HAP2_chr14	17	4180163	35413407	21382129	0.079448	0.195498	0.112704	False	13782.3243
HAP1_chr01	HAP2_chr14	19	3525465	36927972	22210508	0.063393	0.158730	0.111933	False	45559.4619
HAP1_chr01	HAP2_chr14	23	2952855	38590918	23221258	0.050168	0.127162	0.102095	False	585096.9729
HAP1_chr01	HAP2_chr13	11	1964121	2058056	1989175	0.942879	0.987405	0.002713	False	8.6096
HAP1_chr01	HAP2_chr13	13	8160382	15656208	11749402	0.424021	0.694536	0.039870	False	1143.8493
HAP1_chr01	HAP2_chr13	15	5523080	30821087	19675689	0.122807	0.280706	0.101322	False	4133.8901
HAP1_chr01	HAP2_chr13	17	3226791	35413407	21853361	0.059711	0.147657	0.128417	False	10450.1979
HAP1_chr01	HAP2_chr13	19	2700182	36927972	22670091	0.047457	0.119108	0.126377	False	34519.3649
HAP1_chr01	HAP2_chr13	23	2363992	38590918	23649458	0.039481	0.099960	0.112065	False	464154.9525
HAP1_chr01	HAP2_chr15	11	1965735	2058056	1990913	0.943598	0.987354	0.002677	False	8.5403
HAP1_chr01	HAP2_chr15	13	8213996	15656208	11821831	0.426390	0.694816	0.039569	False	1148.7786
HAP1_chr01	HAP2_chr15	15	5618722	30821087	19877515	0.124639	0.282667	0.100443	False	4191.5355
HAP1_chr01	HAP2_chr15	17	3314147	35413407	22103442	0.061144	0.149938	0.127102	False	10676.8805
HAP1_chr01	HAP2_chr15	19	2784721	36927972	22940420	0.048783	0.121389	0.124992	False	35391.2461
HAP1_chr01	HAP2_chr15	23	2445039	38590918	23946689	0.040688	0.102103	0.110807	False	477079.4788
HAP1_chr01	HAP2_chr16	11	1951093	2058056	1975118	0.937088	0.987836	0.003002	False	9.1910
HAP1_chr01	HAP2_chr16	13	7831422	15656208	11196262	0.411724	0.699468	0.041467	False	1140.7574
HAP1_chr01	HAP2_chr16	15	5208961	30821087	18302192	0.118616	0.284609	0.103387	False	4056.6780
HAP1_chr01	HAP2_chr16	17	3049451	35413407	20226922	0.057984	0.150762	0.130047	False	10271.3240
HAP1_chr01	HAP2_chr16	19	2551201	36927972	20966534	0.046098	0.121680	0.127837	False	33915.5216
HAP1_chr01	HAP2_chr16	23	2225905	38590918	21871888	0.038222	0.101770	0.113423	False	454455.2819
HAP1_chr01	HAP2_chr17	11	1954586	2058056	1978692	0.938729	0.987817	0.002919	False	9.1724
HAP1_chr01	HAP2_chr17	13	7877076	15656208	11208845	0.414845	0.702755	0.041056	False	1157.5128
HAP1_chr01	HAP2_chr17	15	5404897	30821087	18260906	0.123747	0.295982	0.100869	False	4254.9418
HAP1_chr01	HAP2_chr17	17	3315401	35413407	20199436	0.063395	0.164133	0.125099	False	11200.3004
HAP1_chr01	HAP2_chr17	19	2821477	36927972	20980640	0.051218	0.134480	0.122550	False	37503.8425
HAP1_chr01	HAP2_chr17	23	2482091	38590918	21973533	0.042734	0.112958	0.108759	False	505586.9846
HAP1_chr01	HAP3_chr01	11	2045638	2058056	2058541	0.987773	0.993966	0.000561	False	17.9221
HAP1_chr01	HAP3_chr01	13	14329160	15656208	15692037	0.841947	0.915238	0.006901	False	2589.6934
HAP1_chr01	HAP3_chr01	15	26038800	30821087	30949929	0.728721	0.844837	0.011380	False	18201.5256
HAP1_chr01	HAP3_chr01	17	28847035	35413407	35609864	0.683964	0.814579	0.012227	False	74905.0771
HAP1_chr01	HAP3_chr01	19	29394750	36927972	37170077	0.657552	0.796002	0.012180	False	294037.4525
HAP1_chr01	HAP3_chr01	23	29546240	38590918	38910413	0.616123	0.765627	0.011791	False	4522733.7433
HAP1_chr01	HAP3_chr02	11	2004516	2058056	2033208	0.960593	0.985888	0.001846	False	6.5215
HAP1_chr01	HAP3_chr02	13	9396214	15656208	13988551	0.464044	0.671707	0.035064	False	1123.0983
HAP1_chr01	HAP3_chr02	15	6762937	30821087	25803832	0.135633	0.262090	0.095456	False	4339.4232
HAP1_chr01	HAP3_chr02	17	3872200	35413407	29292927	0.063652	0.132189	0.124876	False	10795.1114
HAP1_chr01	HAP3_chr02	19	3202126	36927972	30550002	0.049818	0.104816	0.123939	False	35252.9351
HAP1_chr01	HAP3_chr02	23	2789921	38590918	32030812	0.041130	0.087101	0.110356	False	470689.8252
HAP1_chr01	HAP3_chr03	11	2003751	2058056	2032759	0.960081	0.985730	0.001871	False	6.2925
HAP1_chr01	HAP3_chr03	13	9403296	15656208	13975228	0.464862	0.672855	0.034971	False	1128.8413
HAP1_chr01	HAP3_chr03	15	6821828	30821087	25811489	0.136955	0.264294	0.094887	False	4386.7970
HAP1_chr01	HAP3_chr03	17	3953384	35413407	29342627	0.065020	0.134732	0.123700	False	11018.7929
HAP1_chr01	HAP3_chr03	19	3291642	36927972	30643361	0.051208	0.107418	0.122561	False	36185.4449
HAP1_chr01	HAP3_chr03	23	2888097	38590918	32200907	0.042532	0.089690	0.108956	False	485964.7403
HAP1_chr01	HAP3_chr04	11	1992715	2058056	2020416	0.955392	0.986289	0.002098	False	7.0765
HAP1_chr01	HAP3_chr04	13	8872373	15656208	13029431	0.447800	0.680949	0.036947	False	1132.7461
HAP1_chr01	HAP3_chr04	15	6233948	30821087	22832820	0.131463	0.273026	0.097293	False	4300.0525
HAP1_chr01	HAP3_chr04	17	3694540	35413407	25630641	0.064421	0.144145	0.124211	False	11040.5190
HAP1_chr01	HAP3_chr04	19	3120044	36927972	26706170	0.051559	0.116829	0.122219	False	36747.8681
HAP1_chr01	HAP3_chr04	23	2761621	38590918	28043227	0.043236	0.098477	0.108272	False	497940.6631
HAP1_chr01	HAP3_chr05	11	1995400	2058056	2023166	0.956649	0.986276	0.002037	False	7.0620
HAP1_chr01	HAP3_chr05	13	9117614	15656208	13441428	0.456337	0.678322	0.035946	False	1136.4170
HAP1_chr01	HAP3_chr05	15	6507662	30821087	24306020	0.133849	0.267739	0.096234	False	4327.8180
HAP1_chr01	HAP3_chr05	17	3763169	35413407	27493499	0.063628	0.136875	0.124897	False	10840.9619
HAP1_chr01	HAP3_chr05	19	3125060	36927972	28667999	0.050024	0.109009	0.123732	False	35519.3560
HAP1_chr01	HAP3_chr05	23	2726913	38590918	30060026	0.041364	0.090716	0.110118	False	474901.6768
HAP1_chr01	HAP3_chr06	11	1986763	2058056	2012967	0.953222	0.986982	0.002204	False	8.0559
HAP1_chr01	HAP3_chr06	13	8889474	15656208	12733146	0.455873	0.698137	0.036000	False	1209.5817
HAP1_chr01	HAP3_chr06	15	6720375	30821087	22195782	0.145159	0.302777	0.091488	False	4824.6384
HAP1_chr01	HAP3_chr06	17	4223837	35413407	24890580	0.075318	0.169696	0.115618	False	12865.2883
HAP1_chr01	HAP3_chr06	19	3546070	36927972	25896809	0.059820	0.136931	0.114809	False	42427.5893
HAP1_chr01	HAP3_chr06	23	3016181	38590918	27108136	0.048118	0.111265	0.103824	False	553140.7298
HAP1_chr01	HAP3_chr07	11	1973829	2058056	1999620	0.947204	0.987102	0.002499	False	8.1999
HAP1_chr01	HAP3_chr07	13	8411155	15656208	12204364	0.432463	0.689192	0.038808	False	1138.4565
HAP1_chr01	HAP3_chr07	15	5726747	30821087	20800879	0.124779	0.275313	0.100377	False	4147.7922
HAP1_chr01	HAP3_chr07	17	3314418	35413407	23180731	0.059957	0.142982	0.128189	False	10412.3431
HAP1_chr01	HAP3_chr07	19	2763154	36927972	24066652	0.047451	0.114813	0.126382	False	34281.2704
HAP1_chr01	HAP3_chr07	23	2413088	38590918	25130186	0.039360	0.096023	0.112194	False	459623.9972
HAP1_chr01	HAP3_chr08	11	1991536	2058056	2019081	0.954898	0.986358	0.002122	False	7.1720
