group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr01x11	1	250000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	11406	22583	0	33989	1.000000
chr01x11	1	250000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	11406	42316	19	53703	0.999646
chr01x11	1	250000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	22583	10798	0	33381	1.000000
chr01x11	1	250000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	10798	42316	0	53114	1.000000
chr01x11	250001	500000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	217281	20953	1441	236793	0.993915
chr01x11	250001	500000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	217281	47047	4375	259953	0.983170
chr01x11	250001	500000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	20953	230710	1449	250214	0.994209
chr01x11	250001	500000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	230710	47047	4382	273375	0.983971
chr01x11	500001	750000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	243993	42945	99	286839	0.999655
chr01x11	500001	750000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	243993	34809	111	278691	0.999602
chr01x11	500001	750000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	42945	242639	104	285480	0.999636
chr01x11	500001	750000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	242639	34809	98	277350	0.999647
chr01x11	750001	1000000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	241173	46147	124	287196	0.999568
chr01x11	750001	1000000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	241173	70313	404	311082	0.998701
chr01x11	750001	1000000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	46147	240684	296	286535	0.998967
chr01x11	750001	1000000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	240684	70313	657	310340	0.997883
chr01x11	1000001	1250000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	244135	39688	126	283697	0.999556
chr01x11	1000001	1250000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	244135	27147	381	270901	0.998594
chr01x11	1000001	1250000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	39688	245062	104	284646	0.999635
chr01x11	1000001	1250000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	245062	27147	391	271818	0.998562
chr01x11	1250001	1500000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	243627	64552	852	307327	0.997228
chr01x11	1250001	1500000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	243627	9840	235	253232	0.999072
chr01x11	1250001	1500000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	64552	243791	852	307491	0.997229
chr01x11	1250001	1500000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	243791	9840	213	253418	0.999159
chr01x11	1500001	1750000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	244986	28503	323	273166	0.998818
chr01x11	1500001	1750000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	244986	122618	2086	365518	0.994293
chr01x11	1500001	1750000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	28503	243186	337	271352	0.998758
chr01x11	1500001	1750000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	243186	122618	2175	363629	0.994019
chr01x11	1750001	2000000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	231144	10819	286	241677	0.998817
chr01x11	1750001	2000000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	231144	126480	1921	355703	0.994599
chr01x11	1750001	2000000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	10819	229854	293	240380	0.998781
chr01x11	1750001	2000000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	229854	126480	1971	354363	0.994438
chr01x11	2000001	2250000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	240767	104257	2114	342910	0.993835
chr01x11	2000001	2250000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	240767	151643	2785	389625	0.992852
chr01x11	2000001	2250000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	104257	243698	1783	346172	0.994849
chr01x11	2000001	2250000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	243698	151643	2381	392960	0.993941
chr01x11	2250001	2500000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	243960	134716	1337	377339	0.996457
chr01x11	2250001	2500000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	243960	121720	3575	362105	0.990127
chr01x11	2250001	2500000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	134716	243746	1269	377193	0.996636
chr01x11	2250001	2500000	HAP2_chr01	HAP2_chr11	HAP2	HAP2	1	11	243746	121720	3394	362072	0.990626
chr01x11	2500001	2750000	HAP1_chr01	HAP1_chr11	HAP1	HAP1	1	11	242248	159423	3990	397681	0.989967
chr01x11	2500001	2750000	HAP1_chr01	HAP2_chr11	HAP1	HAP2	1	11	242248	153532	3174	392606	0.991916
chr01x11	2500001	2750000	HAP1_chr11	HAP2_chr01	HAP1	HAP2	11	1	159423	242400	4236	397587	0.989346
