chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
3	1	250000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	206665	203731	137128	273268	0.498192
3	1	250000	HAP1_chr03	HAP3_chr03	HAP1	HAP3	206665	201068	179562	228171	0.213038
3	1	250000	HAP1_chr03	HAP4_chr03	HAP1	HAP4	206665	206665	206665	206665	0.000000
3	1	250000	HAP2_chr03	HAP3_chr03	HAP2	HAP3	203731	201068	140884	263915	0.466177
3	1	250000	HAP2_chr03	HAP4_chr03	HAP2	HAP4	203731	206665	137128	273268	0.498192
3	1	250000	HAP3_chr03	HAP4_chr03	HAP3	HAP4	201068	206665	179562	228171	0.213038
3	250001	500000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	244852	243799	162890	325761	0.499971
3	250001	500000	HAP1_chr03	HAP3_chr03	HAP1	HAP3	244852	244876	154731	334997	0.538112
3	250001	500000	HAP1_chr03	HAP4_chr03	HAP1	HAP4	244852	244852	244852	244852	0.000000
3	250001	500000	HAP2_chr03	HAP3_chr03	HAP2	HAP3	243799	244876	151045	337630	0.552632
3	250001	500000	HAP2_chr03	HAP4_chr03	HAP2	HAP4	243799	244852	162890	325761	0.499971
3	250001	500000	HAP3_chr03	HAP4_chr03	HAP3	HAP4	244876	244852	154731	334997	0.538112
3	500001	750000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	240092	240792	144045	336839	0.572362
3	500001	750000	HAP1_chr03	HAP3_chr03	HAP1	HAP3	240092	240438	143164	337366	0.575642
3	500001	750000	HAP1_chr03	HAP4_chr03	HAP1	HAP4	240092	240092	240092	240092	0.000000
3	500001	750000	HAP2_chr03	HAP3_chr03	HAP2	HAP3	240792	240438	148541	332689	0.553514
3	500001	750000	HAP2_chr03	HAP4_chr03	HAP2	HAP4	240792	240092	144045	336839	0.572362
3	500001	750000	HAP3_chr03	HAP4_chr03	HAP3	HAP4	240438	240092	143164	337366	0.575642
3	750001	1000000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	239725	237026	123642	353109	0.649847
3	750001	1000000	HAP1_chr03	HAP3_chr03	HAP1	HAP3	239725	236143	179401	296467	0.394870
3	750001	1000000	HAP1_chr03	HAP4_chr03	HAP1	HAP4	239725	238623	145160	333188	0.564330
3	750001	1000000	HAP2_chr03	HAP3_chr03	HAP2	HAP3	237026	236143	120160	353009	0.659612
3	750001	1000000	HAP2_chr03	HAP4_chr03	HAP2	HAP4	237026	238623	98508	377141	0.738803
3	750001	1000000	HAP3_chr03	HAP4_chr03	HAP3	HAP4	236143	238623	111271	363495	0.693886
3	1000001	1250000	HAP1_chr03	HAP2_chr03	HAP1	HAP2	239000	240666	116325	363341	0.679846
3	1000001	1250000	HAP1_chr03	HAP3_chr03	HAP1	HAP3	239000	189111	94489	333622	0.716778
3	1000001	1250000	HAP1_chr03	HAP4_chr03	HAP1	HAP4	239000	238961	130528	347433	0.624307
