chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
9	1	250000	HAP1_chr09	HAP2_chr09	HAP1	HAP2	196092	228526	24479	400139	0.938824
9	1	250000	HAP1_chr09	HAP3_chr09	HAP1	HAP3	196092	239764	2217	433639	0.994887
9	1	250000	HAP1_chr09	HAP4_chr09	HAP1	HAP4	196092	223791	132196	287687	0.540487
9	1	250000	HAP2_chr09	HAP3_chr09	HAP2	HAP3	228526	239764	3710	464580	0.992014
9	1	250000	HAP2_chr09	HAP4_chr09	HAP2	HAP4	228526	223791	37026	415291	0.910843
9	1	250000	HAP3_chr09	HAP4_chr09	HAP3	HAP4	239764	223791	1886	461669	0.995915
9	250001	500000	HAP1_chr09	HAP2_chr09	HAP1	HAP2	210334	158261	65478	303117	0.783984
9	250001	500000	HAP1_chr09	HAP3_chr09	HAP1	HAP3	210334	232293	6600	436027	0.984863
9	250001	500000	HAP1_chr09	HAP4_chr09	HAP1	HAP4	210334	178639	80436	308537	0.739299
9	250001	500000	HAP2_chr09	HAP3_chr09	HAP2	HAP3	158261	232293	6646	383908	0.982689
9	250001	500000	HAP2_chr09	HAP4_chr09	HAP2	HAP4	158261	178639	91034	245866	0.629741
9	250001	500000	HAP3_chr09	HAP4_chr09	HAP3	HAP4	232293	178639	8539	402393	0.978779
9	500001	750000	HAP1_chr09	HAP2_chr09	HAP1	HAP2	136124	238540	56006	318658	0.824244
9	500001	750000	HAP1_chr09	HAP3_chr09	HAP1	HAP3	136124	241541	10004	367661	0.972790
9	500001	750000	HAP1_chr09	HAP4_chr09	HAP1	HAP4	136124	155598	97679	194043	0.496612
9	500001	750000	HAP2_chr09	HAP3_chr09	HAP2	HAP3	238540	241541	3637	476444	0.992366
9	500001	750000	HAP2_chr09	HAP4_chr09	HAP2	HAP4	238540	155598	82065	312073	0.737033
9	500001	750000	HAP3_chr09	HAP4_chr09	HAP3	HAP4	241541	155598	3005	394134	0.992376
9	750001	1000000	HAP1_chr09	HAP2_chr09	HAP1	HAP2	243606	237834	36681	444759	0.917526
9	750001	1000000	HAP1_chr09	HAP3_chr09	HAP1	HAP3	243606	240646	4153	480099	0.991350
9	750001	1000000	HAP1_chr09	HAP4_chr09	HAP1	HAP4	243606	239702	151965	331343	0.541366
9	750001	1000000	HAP2_chr09	HAP3_chr09	HAP2	HAP3	237834	240646	92111	386369	0.761598
9	750001	1000000	HAP2_chr09	HAP4_chr09	HAP2	HAP4	237834	239702	41695	435841	0.904334
9	750001	1000000	HAP3_chr09	HAP4_chr09	HAP3	HAP4	240646	239702	4179	476169	0.991224
9	1000001	1250000	HAP1_chr09	HAP2_chr09	HAP1	HAP2	232297	238401	34107	436591	0.921879
9	1000001	1250000	HAP1_chr09	HAP3_chr09	HAP1	HAP3	232297	235134	28608	438823	0.934807
9	1000001	1250000	HAP1_chr09	HAP4_chr09	HAP1	HAP4	232297	233537	110970	354864	0.687289
9	1000001	1250000	HAP2_chr09	HAP3_chr09	HAP2	HAP3	238401	235134	3614	469921	0.992309
9	1000001	1250000	HAP2_chr09	HAP4_chr09	HAP2	HAP4	238401	233537	33878	438060	0.922664
9	1000001	1250000	HAP3_chr09	HAP4_chr09	HAP3	HAP4	235134	233537	39897	428774	0.906951
9	1250001	1500000	HAP1_chr09	HAP2_chr09	HAP1	HAP2	239328	223609	29194	433743	0.932693
9	1250001	1500000	HAP1_chr09	HAP3_chr09	HAP1	HAP3	239328	240998	3597	476729	0.992455
9	1250001	1500000	HAP1_chr09	HAP4_chr09	HAP1	HAP4	239328	239889	136869	342348	0.600205
9	1250001	1500000	HAP2_chr09	HAP3_chr09	HAP2	HAP3	223609	240998	3946	460661	0.991434
9	1250001	1500000	HAP2_chr09	HAP4_chr09	HAP2	HAP4	223609	239889	30325	433173	0.929993
