chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
11	1	250000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	196631	221210	62302	355539	0.824767
11	1	250000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	196631	197359	59536	334454	0.821990
11	1	250000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	196631	208066	105817	298880	0.645955
11	1	250000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	221210	197359	155708	262861	0.407641
11	1	250000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	221210	208066	82647	346629	0.761569
11	1	250000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	197359	208066	82886	322539	0.743020
11	250001	500000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	239516	240359	112482	367393	0.693837
11	250001	500000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	239516	240853	108526	371843	0.708140
11	250001	500000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	239516	241192	125779	354929	0.645622
11	250001	500000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	240359	240853	140483	340729	0.587699
11	250001	500000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	240359	241192	146108	335443	0.564433
11	250001	500000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	240853	241192	141521	340524	0.584402
11	500001	750000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	232626	238679	94370	376935	0.749639
11	500001	750000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	232626	235989	104272	364343	0.713808
11	500001	750000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	232626	237628	85497	384757	0.777790
11	500001	750000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	238679	235989	143735	330933	0.565667
11	500001	750000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	238679	237628	162463	313844	0.482345
11	500001	750000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	235989	237628	141133	332484	0.575519
11	750001	1000000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	237169	239812	99798	377183	0.735412
11	750001	1000000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	237169	216845	36775	417239	0.911861
11	750001	1000000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	237169	240423	126990	350602	0.637794
11	750001	1000000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	239812	216845	74033	382624	0.806512
11	750001	1000000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	239812	240423	123861	356374	0.652441
11	750001	1000000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	216845	240423	60527	396741	0.847440
11	1000001	1250000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	226643	199692	71724	354611	0.797739
11	1000001	1250000	HAP1_chr11	HAP3_chr11	HAP1	HAP3	226643	229999	3790	452852	0.991631
11	1000001	1250000	HAP1_chr11	HAP4_chr11	HAP1	HAP4	226643	212463	68852	370254	0.814041
11	1000001	1250000	HAP2_chr11	HAP3_chr11	HAP2	HAP3	199692	229999	44084	385607	0.885676
11	1000001	1250000	HAP2_chr11	HAP4_chr11	HAP2	HAP4	199692	212463	75990	336165	0.773950
11	1000001	1250000	HAP3_chr11	HAP4_chr11	HAP3	HAP4	229999	212463	10097	432365	0.976647
11	1250001	1500000	HAP1_chr11	HAP2_chr11	HAP1	HAP2	234024	226004	140249	319779	0.561419
