chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
17	1	250000	HAP1_chr17	HAP2_chr17	HAP1	HAP2	231479	216658	16362	431775	0.962105
17	1	250000	HAP1_chr17	HAP3_chr17	HAP1	HAP3	231479	221082	169785	282776	0.399578
17	1	250000	HAP1_chr17	HAP4_chr17	HAP1	HAP4	231479	206115	130397	307197	0.575526
17	1	250000	HAP2_chr17	HAP3_chr17	HAP2	HAP3	216658	221082	10206	427534	0.976128
17	1	250000	HAP2_chr17	HAP4_chr17	HAP2	HAP4	216658	206115	10825	411948	0.973722
17	1	250000	HAP3_chr17	HAP4_chr17	HAP3	HAP4	221082	206115	162580	264617	0.385603
17	250001	500000	HAP1_chr17	HAP2_chr17	HAP1	HAP2	217000	229092	15040	431052	0.965109
17	250001	500000	HAP1_chr17	HAP3_chr17	HAP1	HAP3	217000	214419	160397	271022	0.408177
17	250001	500000	HAP1_chr17	HAP4_chr17	HAP1	HAP4	217000	224759	82130	359629	0.771626
17	250001	500000	HAP2_chr17	HAP3_chr17	HAP2	HAP3	229092	214419	14431	429080	0.966368
17	250001	500000	HAP2_chr17	HAP4_chr17	HAP2	HAP4	229092	224759	12536	441315	0.971594
17	250001	500000	HAP3_chr17	HAP4_chr17	HAP3	HAP4	214419	224759	99364	339814	0.707593
17	500001	750000	HAP1_chr17	HAP2_chr17	HAP1	HAP2	218768	196055	22731	392092	0.942026
17	500001	750000	HAP1_chr17	HAP3_chr17	HAP1	HAP3	218768	232997	67454	384311	0.824481
17	500001	750000	HAP1_chr17	HAP4_chr17	HAP1	HAP4	218768	215531	70693	363606	0.805578
17	500001	750000	HAP2_chr17	HAP3_chr17	HAP2	HAP3	196055	232997	26312	402740	0.934668
17	500001	750000	HAP2_chr17	HAP4_chr17	HAP2	HAP4	196055	215531	26816	384770	0.930306
17	500001	750000	HAP3_chr17	HAP4_chr17	HAP3	HAP4	232997	215531	94077	354451	0.734584
17	750001	1000000	HAP1_chr17	HAP2_chr17	HAP1	HAP2	219548	219534	24224	414858	0.941609
17	750001	1000000	HAP1_chr17	HAP3_chr17	HAP1	HAP3	219548	198863	21751	396660	0.945165
17	750001	1000000	HAP1_chr17	HAP4_chr17	HAP1	HAP4	219548	215184	71932	362800	0.801731
17	750001	1000000	HAP2_chr17	HAP3_chr17	HAP2	HAP3	219534	198863	65465	352932	0.814511
17	750001	1000000	HAP2_chr17	HAP4_chr17	HAP2	HAP4	219534	215184	24985	409733	0.939021
17	750001	1000000	HAP3_chr17	HAP4_chr17	HAP3	HAP4	198863	215184	57298	356749	0.839388
17	1000001	1250000	HAP1_chr17	HAP2_chr17	HAP1	HAP2	197676	217498	9002	406172	0.977837
17	1000001	1250000	HAP1_chr17	HAP3_chr17	HAP1	HAP3	197676	160838	21364	337150	0.936634
17	1000001	1250000	HAP1_chr17	HAP4_chr17	HAP1	HAP4	197676	184011	44471	337216	0.868123
17	1000001	1250000	HAP2_chr17	HAP3_chr17	HAP2	HAP3	217498	160838	25690	352646	0.927151
17	1000001	1250000	HAP2_chr17	HAP4_chr17	HAP2	HAP4	217498	184011	9924	391585	0.974657
17	1000001	1250000	HAP3_chr17	HAP4_chr17	HAP3	HAP4	160838	184011	39438	305411	0.870869
17	1250001	1500000	HAP1_chr17	HAP2_chr17	HAP1	HAP2	234016	204539	34573	403982	0.914419
17	1250001	1500000	HAP1_chr17	HAP3_chr17	HAP1	HAP3	234016	231246	137510	327752	0.580445
17	1250001	1500000	HAP1_chr17	HAP4_chr17	HAP1	HAP4	234016	229920	64203	399733	0.839385
17	1250001	1500000	HAP2_chr17	HAP3_chr17	HAP2	HAP3	204539	231246	36620	399165	0.908258
17	1250001	1500000	HAP2_chr17	HAP4_chr17	HAP2	HAP4	204539	229920	12215	422244	0.971071
17	1250001	1500000	HAP3_chr17	HAP4_chr17	HAP3	HAP4	231246	229920	70252	390914	0.820288
17	1500001	1750000	HAP1_chr17	HAP2_chr17	HAP1	HAP2	207530	220306	20864	406972	0.948734
17	1500001	1750000	HAP1_chr17	HAP3_chr17	HAP1	HAP3	207530	212393	124826	295097	0.577000
17	1500001	1750000	HAP1_chr17	HAP4_chr17	HAP1	HAP4	207530	225735	21551	411714	0.947655
17	1500001	1750000	HAP2_chr17	HAP3_chr17	HAP2	HAP3	220306	212393	17111	415588	0.958827
17	1500001	1750000	HAP2_chr17	HAP4_chr17	HAP2	HAP4	220306	225735	16977	429064	0.960432
17	1500001	1750000	HAP3_chr17	HAP4_chr17	HAP3	HAP4	212393	225735	35529	402599	0.911751
17	1750001	2000000	HAP1_chr17	HAP2_chr17	HAP1	HAP2	230747	228984	21798	437933	0.950225
17	1750001	2000000	HAP1_chr17	HAP3_chr17	HAP1	HAP3	230747	235487	109827	356407	0.691849
17	1750001	2000000	HAP1_chr17	HAP4_chr17	HAP1	HAP4	230747	228250	83482	375515	0.777687
17	1750001	2000000	HAP2_chr17	HAP3_chr17	HAP2	HAP3	228984	235487	17194	447277	0.961558
17	1750001	2000000	HAP2_chr17	HAP4_chr17	HAP2	HAP4	228984	228250	33555	423679	0.920801
