chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
13	1	250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	225923	232486	149444	308965	0.516308
13	1	250000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	225923	215338	132408	308853	0.571291
13	1	250000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	225923	205066	47870	383119	0.875052
13	1	250000	HAP2_chr13	HAP3_chr13	HAP2	HAP3	232486	215338	93036	354788	0.737770
13	1	250000	HAP2_chr13	HAP4_chr13	HAP2	HAP4	232486	205066	38910	398642	0.902394
13	1	250000	HAP3_chr13	HAP4_chr13	HAP3	HAP4	215338	205066	53961	366443	0.852744
13	250001	500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	238159	241122	124679	354602	0.648397
13	250001	500000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	238159	239105	86984	390280	0.777124
13	250001	500000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	238159	238141	105204	371096	0.716505
13	250001	500000	HAP2_chr13	HAP3_chr13	HAP2	HAP3	241122	239105	80420	399807	0.798853
13	250001	500000	HAP2_chr13	HAP4_chr13	HAP2	HAP4	241122	238141	77729	401534	0.806420
13	250001	500000	HAP3_chr13	HAP4_chr13	HAP3	HAP4	239105	238141	126842	350404	0.638012
13	500001	750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	239210	242650	93445	388415	0.759420
13	500001	750000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	239210	234906	97489	376627	0.741152
13	500001	750000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	239210	240249	106994	372465	0.712741
13	500001	750000	HAP2_chr13	HAP3_chr13	HAP2	HAP3	242650	234906	62992	414564	0.848052
13	500001	750000	HAP2_chr13	HAP4_chr13	HAP2	HAP4	242650	240249	62483	420416	0.851378
13	500001	750000	HAP3_chr13	HAP4_chr13	HAP3	HAP4	234906	240249	123003	352152	0.650710
13	750001	1000000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	240220	239649	113941	365928	0.688625
13	750001	1000000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	240220	242139	115674	366685	0.684541
13	750001	1000000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	240220	242454	112208	370466	0.697117
13	750001	1000000	HAP2_chr13	HAP3_chr13	HAP2	HAP3	239649	242139	78635	403153	0.804950
13	750001	1000000	HAP2_chr13	HAP4_chr13	HAP2	HAP4	239649	242454	81369	400734	0.796950
13	750001	1000000	HAP3_chr13	HAP4_chr13	HAP3	HAP4	242139	242454	155358	329235	0.528124
13	1000001	1250000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	229972	235903	83672	382203	0.781080
13	1000001	1250000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	229972	228865	109497	349340	0.686560
13	1000001	1250000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	229972	232635	100893	361714	0.721070
13	1000001	1250000	HAP2_chr13	HAP3_chr13	HAP2	HAP3	235903	228865	69001	395767	0.825652
13	1000001	1250000	HAP2_chr13	HAP4_chr13	HAP2	HAP4	235903	232635	67232	401306	0.832467
13	1000001	1250000	HAP3_chr13	HAP4_chr13	HAP3	HAP4	228865	232635	131382	330118	0.602015
13	1250001	1500000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	236276	236092	87836	384532	0.771577
13	1250001	1500000	HAP1_chr13	HAP3_chr13	HAP1	HAP3	236276	227500	131353	332423	0.604862
13	1250001	1500000	HAP1_chr13	HAP4_chr13	HAP1	HAP4	236276	130139	76570	289845	0.735824
13	1250001	1500000	HAP2_chr13	HAP3_chr13	HAP2	HAP3	236092	227500	64522	399070	0.838319
13	1250001	1500000	HAP2_chr13	HAP4_chr13	HAP2	HAP4	236092	130139	10747	355484	0.969768
13	1250001	1500000	HAP3_chr13	HAP4_chr13	HAP3	HAP4	227500	130139	91141	266498	0.658005
13	1500001	1750000	HAP1_chr13	HAP2_chr13	HAP1	HAP2	240262	243361	91069	392554	0.768009
