unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	ENA|OZ404062|OZ404062.1	42591142	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 01
HAP1_chr02	HAP1	2	ENA|OZ404063|OZ404063.1	36887373	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 02
HAP1_chr03	HAP1	3	ENA|OZ404064|OZ404064.1	62747432	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 03
HAP1_chr04	HAP1	4	ENA|OZ404065|OZ404065.1	25108576	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 04
HAP1_chr05	HAP1	5	ENA|OZ404066|OZ404066.1	47321459	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 05
HAP1_chr06	HAP1	6	ENA|OZ404067|OZ404067.1	33451051	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 06
HAP1_chr07	HAP1	7	ENA|OZ404068|OZ404068.1	39601534	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 07
HAP1_chr08	HAP1	8	ENA|OZ404069|OZ404069.1	29988347	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 08
HAP1_chr09	HAP1	9	ENA|OZ404070|OZ404070.1	35724889	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 09
HAP1_chr10	HAP1	10	ENA|OZ404071|OZ404071.1	28112129	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/SchCurv1/SchCurv1.Hap1.fa	Schizothorax curvilabiatus genome assembly, chromosome: 10
