group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr01x02	1	250000	HAP1_chr01	HAP1_chr02	HAP1	HAP1	1	2	216857	212766	25288	404335	0.937458
chr01x02	1	250000	HAP1_chr01	HAP2_chr02	HAP1	HAP2	1	2	216857	199884	120739	296002	0.592101
chr01x02	1	250000	HAP1_chr02	HAP2_chr01	HAP1	HAP2	2	1	212766	194667	193923	213510	0.091738
chr01x02	1	250000	HAP1_chr01	HAP3_chr02	HAP1	HAP3	1	2	216857	181059	105545	292371	0.639003
chr01x02	1	250000	HAP1_chr02	HAP3_chr01	HAP1	HAP3	2	1	212766	208317	165814	255269	0.350434
chr01x02	1	250000	HAP1_chr01	HAP4_chr02	HAP1	HAP4	1	2	216857	241892	2394	456355	0.994754
chr01x02	1	250000	HAP1_chr02	HAP4_chr01	HAP1	HAP4	2	1	212766	225044	2478	435332	0.994308
chr01x02	1	250000	HAP2_chr01	HAP2_chr02	HAP2	HAP2	1	2	194667	199884	19031	375520	0.949321
chr01x02	1	250000	HAP2_chr01	HAP3_chr02	HAP2	HAP3	1	2	194667	181059	15775	359951	0.956175
chr01x02	1	250000	HAP2_chr02	HAP3_chr01	HAP2	HAP3	2	1	199884	208317	19157	389044	0.950759
chr01x02	1	250000	HAP2_chr01	HAP4_chr02	HAP2	HAP4	1	2	194667	241892	871	435688	0.998001
chr01x02	1	250000	HAP2_chr02	HAP4_chr01	HAP2	HAP4	2	1	199884	225044	1608	423320	0.996201
chr01x02	1	250000	HAP3_chr01	HAP3_chr02	HAP3	HAP3	1	2	208317	181059	15929	373447	0.957346
chr01x02	1	250000	HAP3_chr01	HAP4_chr02	HAP3	HAP4	1	2	208317	241892	2248	447961	0.994982
chr01x02	1	250000	HAP3_chr02	HAP4_chr01	HAP3	HAP4	2	1	181059	225044	1486	404617	0.996327
chr01x02	1	250000	HAP4_chr01	HAP4_chr02	HAP4	HAP4	1	2	225044	241892	14729	452207	0.967429
chr01x02	250001	500000	HAP1_chr01	HAP1_chr02	HAP1	HAP1	1	2	236348	234276	28508	442116	0.935519
chr01x02	250001	500000	HAP1_chr01	HAP2_chr02	HAP1	HAP2	1	2	236348	232562	127976	340934	0.624631
chr01x02	250001	500000	HAP1_chr02	HAP2_chr01	HAP1	HAP2	2	1	234276	232933	158787	308422	0.485163
chr01x02	250001	500000	HAP1_chr01	HAP3_chr02	HAP1	HAP3	1	2	236348	228404	104703	360049	0.709198
chr01x02	250001	500000	HAP1_chr02	HAP3_chr01	HAP1	HAP3	2	1	234276	228131	129891	332516	0.609369
chr01x02	250001	500000	HAP1_chr01	HAP4_chr02	HAP1	HAP4	1	2	236348	242570	2077	476841	0.995644
chr01x02	250001	500000	HAP1_chr02	HAP4_chr01	HAP1	HAP4	2	1	234276	237208	3722	467762	0.992043
chr01x02	250001	500000	HAP2_chr01	HAP2_chr02	HAP2	HAP2	1	2	232933	232562	26247	439248	0.940246
chr01x02	250001	500000	HAP2_chr01	HAP3_chr02	HAP2	HAP3	1	2	232933	228404	21263	440074	0.951683
chr01x02	250001	500000	HAP2_chr02	HAP3_chr01	HAP2	HAP3	2	1	232562	228131	20336	440357	0.953819
chr01x02	250001	500000	HAP2_chr01	HAP4_chr02	HAP2	HAP4	1	2	232933	242570	1542	473961	0.996747
chr01x02	250001	500000	HAP2_chr02	HAP4_chr01	HAP2	HAP4	2	1	232562	237208	2403	467367	0.994858
chr01x02	250001	500000	HAP3_chr01	HAP3_chr02	HAP3	HAP3	1	2	228131	228404	22771	433764	0.947504
chr01x02	250001	500000	HAP3_chr01	HAP4_chr02	HAP3	HAP4	1	2	228131	242570	3959	466742	0.991518
chr01x02	250001	500000	HAP3_chr02	HAP4_chr01	HAP3	HAP4	2	1	228404	237208	2338	463274	0.994953
chr01x02	250001	500000	HAP4_chr01	HAP4_chr02	HAP4	HAP4	1	2	237208	242570	5184	474594	0.989077
chr01x02	500001	750000	HAP1_chr01	HAP1_chr02	HAP1	HAP1	1	2	235778	227757	26130	437405	0.940261
chr01x02	500001	750000	HAP1_chr01	HAP2_chr02	HAP1	HAP2	1	2	235778	229993	133615	332156	0.597734
chr01x02	500001	750000	HAP1_chr02	HAP2_chr01	HAP1	HAP2	2	1	227757	227262	193143	261876	0.262464
chr01x02	500001	750000	HAP1_chr01	HAP3_chr02	HAP1	HAP3	1	2	235778	230371	116335	349814	0.667438
