unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	SUPER_1_HAP1	60231849	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr02	HAP1	2	SUPER_2_HAP1	59483817	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr03	HAP1	3	SUPER_3_HAP1	57923291	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr04	HAP1	4	SUPER_4_HAP1	43628842	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr05	HAP1	5	SUPER_5_HAP1	50336459	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr06	HAP1	6	SUPER_6_HAP1	47944796	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr07	HAP1	7	SUPER_7_HAP1	46138581	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr08	HAP1	8	SUPER_8_HAP1	44224643	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr09	HAP1	9	SUPER_9_HAP1	43910105	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr10	HAP1	10	SUPER_10_HAP1	41317795	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr11	HAP1	11	SUPER_11_HAP1	39922893	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr12	HAP1	12	SUPER_12_HAP1	37730758	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr13	HAP1	13	SUPER_13_HAP1	36580099	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr14	HAP1	14	SUPER_14_HAP1	34997485	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP1_chr15	HAP1	15	SUPER_15_HAP1	32392924	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/drLytSali1/drLytSali1.hap1.1.primary.fa.gz	
HAP2_chr01	HAP2	1	CFRWGE010000001.1	59514690	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_1_HAP2, whole genome shotgun sequence
HAP2_chr02	HAP2	2	CFRWGE010000002.1	55061013	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_2_HAP2, whole genome shotgun sequence
HAP2_chr03	HAP2	3	CFRWGE010000003.1	58197135	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_3_HAP2, whole genome shotgun sequence
HAP2_chr04	HAP2	4	CFRWGE010000004.1	45623739	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_4_HAP2, whole genome shotgun sequence
HAP2_chr05	HAP2	5	CFRWGE010000005.1	49113797	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_5_HAP2, whole genome shotgun sequence
HAP2_chr06	HAP2	6	CFRWGE010000006.1	41934038	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_6_HAP2, whole genome shotgun sequence
HAP2_chr07	HAP2	7	CFRWGE010000007.1	39300133	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_7_HAP2, whole genome shotgun sequence
HAP2_chr08	HAP2	8	CFRWGE010000008.1	40799656	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_8_HAP2, whole genome shotgun sequence
HAP2_chr09	HAP2	9	CFRWGE010000009.1	34754810	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_9_HAP2, whole genome shotgun sequence
HAP2_chr10	HAP2	10	CFRWGE010000010.1	40942943	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_10_HAP2, whole genome shotgun sequence
HAP2_chr11	HAP2	11	CFRWGE010000011.1	31781615	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_11_HAP2, whole genome shotgun sequence
HAP2_chr12	HAP2	12	CFRWGE010000012.1	40201063	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_12_HAP2, whole genome shotgun sequence
HAP2_chr13	HAP2	13	CFRWGE010000013.1	34464277	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_13_HAP2, whole genome shotgun sequence
HAP2_chr14	HAP2	14	CFRWGE010000014.1	35547243	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_14_HAP2, whole genome shotgun sequence
HAP2_chr15	HAP2	15	CFRWGE010000015.1	36893750	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_15_HAP2, whole genome shotgun sequence
HAP3_chr01	HAP3	1	CFRWGE010000294.1	60952957	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_1_HAP3, whole genome shotgun sequence
HAP3_chr02	HAP3	2	CFRWGE010000295.1	57907436	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_2_HAP3, whole genome shotgun sequence
HAP3_chr03	HAP3	3	CFRWGE010000296.1	54519991	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_3_HAP3, whole genome shotgun sequence
HAP3_chr04	HAP3	4	CFRWGE010000297.1	49711291	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_4_HAP3, whole genome shotgun sequence
HAP3_chr05	HAP3	5	CFRWGE010000298.1	44103365	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_5_HAP3, whole genome shotgun sequence
HAP3_chr06	HAP3	6	CFRWGE010000299.1	46840656	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_6_HAP3, whole genome shotgun sequence
HAP3_chr07	HAP3	7	CFRWGE010000300.1	42024603	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_7_HAP3, whole genome shotgun sequence
HAP3_chr08	HAP3	8	CFRWGE010000301.1	41946456	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_8_HAP3, whole genome shotgun sequence
HAP3_chr09	HAP3	9	CFRWGE010000302.1	43727578	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_9_HAP3, whole genome shotgun sequence
HAP3_chr10	HAP3	10	CFRWGE010000303.1	41513937	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_10_HAP3, whole genome shotgun sequence
HAP3_chr11	HAP3	11	CFRWGE010000304.1	35613909	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_11_HAP3, whole genome shotgun sequence
HAP3_chr12	HAP3	12	CFRWGE010000305.1	39453973	/lustre/scratch122/tol/data/7/3/1/d/7/f/Lythrum_salicaria/assembly/release/GCA_986280985.1/insdc/GCA_986280985.1.fa.gz	Lythrum salicaria genome assembly, contig: SUPER_12_HAP3, whole genome shotgun sequence
