unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1916759	1999369	1983936	0.927518	0.966140	0.003484	False	18.4158
HAP1_chr01	HAP1_chr02	13	7973885	13294046	12598169	0.445013	0.632940	0.037279	False	1335.0076
HAP1_chr01	HAP1_chr02	15	5597321	25700955	23405765	0.128646	0.239143	0.098571	False	4229.3247
HAP1_chr01	HAP1_chr02	17	2882944	29796850	26823119	0.053649	0.107480	0.134377	False	9146.2634
HAP1_chr01	HAP1_chr02	19	2198569	31158537	27961241	0.038625	0.078629	0.136769	False	27534.3151
HAP1_chr01	HAP1_chr02	23	1880043	32535368	29120622	0.031451	0.064561	0.121614	False	362291.6121
HAP1_chr01	HAP1_chr03	11	1959382	1999369	2037766	0.943029	0.980000	0.002705	False	11.9312
HAP1_chr01	HAP1_chr03	13	8978103	13294046	14859871	0.468199	0.675348	0.034596	False	1273.7918
HAP1_chr01	HAP1_chr03	15	6814179	25700955	30047813	0.139251	0.265133	0.093914	False	4482.2070
HAP1_chr01	HAP1_chr03	17	3652892	29796850	35319332	0.059432	0.122593	0.128677	False	10086.1278
HAP1_chr01	HAP1_chr03	19	2853774	31158537	37246735	0.043535	0.091589	0.130719	False	30963.8466
HAP1_chr01	HAP1_chr03	23	2495960	32535368	39490723	0.035898	0.076715	0.116053	False	413029.2088
HAP1_chr01	HAP1_chr04	11	1859271	1999369	1916703	0.903963	0.970036	0.004705	False	23.6259
HAP1_chr01	HAP1_chr04	13	6737387	13294046	10270465	0.400389	0.655996	0.042994	False	1322.7730
HAP1_chr01	HAP1_chr04	15	4300680	25700955	16970874	0.112081	0.253415	0.106775	False	3870.0480
HAP1_chr01	HAP1_chr04	17	2216519	29796850	18902160	0.047685	0.117263	0.140975	False	8400.1018
HAP1_chr01	HAP1_chr04	19	1692978	31158537	19565645	0.034529	0.086528	0.142461	False	25353.1107
HAP1_chr01	HAP1_chr04	23	1438341	32535368	20250735	0.028012	0.071027	0.126505	False	332378.4449
HAP1_chr01	HAP1_chr05	11	1942735	1999369	2015845	0.937397	0.971674	0.002986	False	15.0630
HAP1_chr01	HAP1_chr05	13	8739657	13294046	14185701	0.466362	0.657411	0.034802	False	1315.7961
HAP1_chr01	HAP1_chr05	15	6516846	25700955	28499556	0.136668	0.253564	0.095010	False	4411.2444
HAP1_chr01	HAP1_chr05	17	3359796	29796850	33248737	0.056291	0.112757	0.131696	False	9553.5532
HAP1_chr01	HAP1_chr05	19	2565963	31158537	34776307	0.040492	0.082352	0.134378	False	28809.6910
HAP1_chr01	HAP1_chr05	23	2217061	32535368	36314111	0.033273	0.068143	0.119243	False	382587.1655
HAP1_chr01	HAP1_chr06	11	1902355	1999369	1966483	0.921908	0.967389	0.003771	False	20.1298
HAP1_chr01	HAP1_chr06	13	7729242	13294046	12080758	0.438028	0.639798	0.038123	False	1345.1739
HAP1_chr01	HAP1_chr06	15	5320452	25700955	22052393	0.125385	0.241264	0.100090	False	4150.7595
HAP1_chr01	HAP1_chr06	17	2686113	29796850	25105046	0.051443	0.106995	0.136724	False	8807.2487
HAP1_chr01	HAP1_chr06	19	2030686	31158537	26079759	0.036783	0.077864	0.139247	False	26332.4370
HAP1_chr01	HAP1_chr06	23	1730299	32535368	27038851	0.029913	0.063993	0.123730	False	346033.2292
HAP1_chr01	HAP1_chr07	11	1926407	1999369	1995712	0.931228	0.965273	0.003296	False	17.2167
HAP1_chr01	HAP1_chr07	13	8314025	13294046	13320297	0.454310	0.625395	0.036181	False	1321.8389
