unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	32535368	29120622	1880043	59775947	0.031451	0.064561	0.121614	0.112314	False	0.133285
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	32535368	39490723	2495960	69530131	0.035898	0.076715	0.116053	0.105631	False	0.128014
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	32535368	20250735	1438341	51347762	0.028012	0.071027	0.126505	0.108622	False	0.137756
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	32535368	36314111	2217061	66632418	0.033273	0.068143	0.119243	0.110227	False	0.131392
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	32535368	27038851	1730299	57843920	0.029913	0.063993	0.123730	0.112655	False	0.135476
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	32535368	32006211	1849509	62692070	0.029501	0.057786	0.124315	0.116582	False	0.136436
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	32535368	24958702	1539396	55954674	0.027511	0.061678	0.127267	0.114075	False	0.138557
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	32535368	28810032	1824584	59520816	0.030655	0.063332	0.122697	0.113055	False	0.134359
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	32535368	23096693	1501651	54130410	0.027741	0.065016	0.126915	0.112043	False	0.137969
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	32535368	24863867	1836206	55563029	0.033047	0.073850	0.119530	0.107110	False	0.130898
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	32535368	23988408	1742348	54781428	0.031805	0.072633	0.121143	0.107755	False	0.132593
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	32535368	27079361	1624955	57989774	0.028021	0.060007	0.126490	0.115132	False	0.138133
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	32535368	26162415	1605651	57092132	0.028124	0.061372	0.126336	0.114266	False	0.138131
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	32535368	22577102	1595274	53517196	0.029809	0.070659	0.123878	0.108823	False	0.134951
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	32535368	28276468	1889704	58922132	0.032071	0.066830	0.120792	0.110980	False	0.132548
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	32535368	26342795	1642490	57235673	0.028697	0.062351	0.125483	0.113657	False	0.137089
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	32535368	26468470	1875151	57128687	0.032823	0.070845	0.119816	0.108722	False	0.131297
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	32535368	28103587	2009516	58629439	0.034275	0.071504	0.117995	0.108363	False	0.129616
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	32535368	25939748	1721088	56754028	0.030325	0.066349	0.123152	0.111258	False	0.134687
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	32535368	23512085	1750763	54296690	0.032244	0.074462	0.120565	0.106790	False	0.131688
HAP1_chr01	HAP1_chr22	11,13,15,17,19,23	23	32535368	24861883	1909018	55488233	0.034404	0.076785	0.117837	0.105596	False	0.129086
HAP1_chr01	HAP1_chr23	11,13,15,17,19,23	23	32535368	23035326	1475082	54095612	0.027268	0.064036	0.127643	0.112629	False	0.138808
HAP1_chr01	HAP1_chr24	11,13,15,17,19,23	23	32535368	21167978	1404355	52298991	0.026852	0.066343	0.128293	0.111262	False	0.138951
HAP1_chr01	HAP1_chr25	11,13,15,17,19,23	23	32535368	20935657	1519882	51951143	0.029256	0.072598	0.124668	0.107774	False	0.135459
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	32535368	33899344	24086814	42347898	0.568784	0.740327	0.013974	0.012987	False	0.013717
