unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	24719840	24643674	1765893	47597621	0.037100	0.071657	0.114670	0.108280	False	0.123455
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	24719840	25112012	1695871	48135981	0.035231	0.068604	0.116840	0.109966	False	0.125844
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	24719840	22884709	1582262	46022287	0.034380	0.069141	0.117866	0.109665	False	0.127199
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	24719840	20685723	1531204	43874359	0.034900	0.074022	0.117236	0.107020	False	0.126238
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	24719840	22348240	3479045	43589035	0.079815	0.155674	0.083117	0.077686	False	0.083902
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	24719840	18590368	1509064	41801144	0.036101	0.081175	0.115815	0.103432	False	0.124432
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	24719840	18963518	1385599	42297759	0.032758	0.073067	0.119899	0.107524	False	0.129626
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	24719840	16055700	1264339	39511201	0.032000	0.078747	0.120886	0.104614	False	0.130852
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	24719840	18949273	1549157	42119956	0.036780	0.081753	0.115034	0.103155	False	0.123489
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	24719840	20120849	1475283	43365406	0.034020	0.073321	0.118310	0.107389	False	0.127650
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	24719840	16651946	1298169	40073617	0.032395	0.077959	0.120369	0.105006	False	0.129744
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	24719840	14799178	1273880	38245138	0.033308	0.086078	0.119199	0.101142	False	0.128288
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	24719840	17163220	1361296	40521764	0.033594	0.079315	0.118839	0.104335	False	0.127402
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	24719840	13532964	1270559	36982245	0.034356	0.093886	0.117896	0.097742	False	0.126381
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	24719840	17181001	1173812	40727029	0.028821	0.068320	0.125300	0.110127	False	0.135191
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	24719840	16209830	1333485	39596185	0.033677	0.082264	0.118735	0.102912	False	0.127992
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	24719840	11688598	1053296	35355142	0.029792	0.090113	0.123901	0.099350	False	0.133248
HAP1_chr01	HAP1_chr19	11,13,15,17,19,23	23	24719840	12357233	1133837	35943236	0.031545	0.091755	0.121489	0.098643	False	0.130603
HAP1_chr01	HAP1_chr20	11,13,15,17,19,23	23	24719840	12097928	1096540	35721228	0.030697	0.090639	0.122638	0.099122	False	0.131780
HAP1_chr01	HAP1_chr21	11,13,15,17,19,23	23	24719840	10368221	1017482	34070579	0.029864	0.098135	0.123799	0.096005	False	0.131854
HAP1_chr01	HAP1_chr22	11,13,15,17,19,23	23	24719840	11677067	1044677	35352230	0.029551	0.089464	0.124245	0.099633	False	0.132512
HAP1_chr01	HAP1_chr23	11,13,15,17,19,23	23	24719840	11487315	1018803	35188352	0.028953	0.088689	0.125108	0.099974	False	0.133354
HAP1_chr01	HAP1_chr24	11,13,15,17,19,23	23	24719840	10657274	1018415	34358699	0.029641	0.095561	0.124116	0.097049	False	0.132426
HAP1_chr01	HAP1_chr25	11,13,15,17,19,23	23	24719840	10217901	980993	33956748	0.028889	0.096007	0.125200	0.096866	False	0.134921
HAP1_chr01	HAP1_chr26	11,13,15,17,19,23	23	24719840	9160735	808244	33072331	0.024439	0.088229	0.132286	0.100177	False	0.140961
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	24719840	24805661	17764955	31760546	0.559340	0.718652	0.014440	0.014262	False	0.013519
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	24719840	24015334	1751665	46983509	0.037283	0.072939	0.114465	0.107592	False	0.123544
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	24719840	25437939	1717242	48440537	0.035451	0.069468	0.116579	0.109482	False	0.125688
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	24719840	23050459	1601304	46168995	0.034684	0.069470	0.117497	0.109481	False	0.126916
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	24719840	19754545	1480504	42993881	0.034435	0.074945	0.117799	0.106539	False	0.126734
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	24719840	22284933	3454936	43549837	0.079333	0.155035	0.083361	0.077851	False	0.084098
HAP1_chr01	HAP2_chr07	11,13,15,17,19,23	23	24719840	18430903	1488344	41662399	0.035724	0.080753	0.116256	0.103635	False	0.124672
HAP1_chr01	HAP2_chr08	11,13,15,17,19,23	23	24719840	19071081	1360565	42430356	0.032066	0.071342	0.120799	0.108451	False	0.130361
HAP1_chr01	HAP2_chr09	11,13,15,17,19,23	23	24719840	16372338	1305419	39786759	0.032810	0.079733	0.119832	0.104130	False	0.129933
HAP1_chr01	HAP2_chr10	11,13,15,17,19,23	23	24719840	18439731	1521484	41638087	0.036541	0.082511	0.115307	0.102795	False	0.124054
HAP1_chr01	HAP2_chr11	11,13,15,17,19,23	23	24719840	20392705	1498958	43613587	0.034369	0.073505	0.117880	0.107292	False	0.127123
HAP1_chr01	HAP2_chr12	11,13,15,17,19,23	23	24719840	16650385	1300495	40069730	0.032456	0.078106	0.120290	0.104932	False	0.129534
HAP1_chr01	HAP2_chr13	11,13,15,17,19,23	23	24719840	14726178	1300781	38145237	0.034101	0.088331	0.118210	0.100132	False	0.127327
HAP1_chr01	HAP2_chr14	11,13,15,17,19,23	23	24719840	17220768	1362126	40578482	0.033568	0.079098	0.118872	0.104441	False	0.127447
HAP1_chr01	HAP2_chr15	11,13,15,17,19,23	23	24719840	13271324	1193703	36797461	0.032440	0.089946	0.120311	0.099423	False	0.128197
HAP1_chr01	HAP2_chr16	11,13,15,17,19,23	23	24719840	17200391	1169664	40750567	0.028703	0.068002	0.125474	0.110307	False	0.135233
HAP1_chr01	HAP2_chr17	11,13,15,17,19,23	23	24719840	16661966	1371370	40010436	0.034275	0.082305	0.117995	0.102892	False	0.127588
HAP1_chr01	HAP2_chr18	11,13,15,17,19,23	23	24719840	11644276	1036403	35327713	0.029337	0.089005	0.124551	0.099834	False	0.133808
HAP1_chr01	HAP2_chr19	11,13,15,17,19,23	23	24719840	12352250	1117678	35954412	0.031086	0.090484	0.122107	0.099189	False	0.131058
HAP1_chr01	HAP2_chr20	11,13,15,17,19,23	23	24719840	11672382	1040623	35351599	0.029436	0.089153	0.124408	0.099770	False	0.133403
HAP1_chr01	HAP2_chr21	11,13,15,17,19,23	23	24719840	10464988	1016952	34167876	0.029763	0.097177	0.123942	0.096390	False	0.132001
HAP1_chr01	HAP2_chr22	11,13,15,17,19,23	23	24719840	11879813	1068125	35531528	0.030061	0.089911	0.123521	0.099438	False	0.131908
HAP1_chr01	HAP2_chr23	11,13,15,17,19,23	23	24719840	11229519	1022929	34926430	0.029288	0.091093	0.124621	0.098927	False	0.132914
HAP1_chr01	HAP2_chr24	11,13,15,17,19,23	23	24719840	10339656	986092	34073404	0.028940	0.095370	0.125126	0.097127	False	0.133355
HAP1_chr01	HAP2_chr25	11,13,15,17,19,23	23	24719840	10348333	963500	34104673	0.028251	0.093107	0.126145	0.098069	False	0.135652
HAP1_chr01	HAP2_chr26	11,13,15,17,19,23	23	24719840	9740664	885821	33574683	0.026384	0.090941	0.129039	0.098992	False	0.138090
HAP1_chr02	HAP1_chr03	11,13,15,17,19,23	23	24643674	25112012	1778085	47977601	0.037061	0.072152	0.114715	0.108013	False	0.123872
HAP1_chr02	HAP1_chr04	11,13,15,17,19,23	23	24643674	22884709	3382462	44145921	0.076620	0.147804	0.084764	0.079763	False	0.085667
HAP1_chr02	HAP1_chr05	11,13,15,17,19,23	23	24643674	20685723	1571983	43757414	0.035925	0.075994	0.116020	0.105999	False	0.124789
HAP1_chr02	HAP1_chr06	11,13,15,17,19,23	23	24643674	22348240	1495380	45496534	0.032868	0.066913	0.119759	0.110932	False	0.129517
HAP1_chr02	HAP1_chr07	11,13,15,17,19,23	23	24643674	18590368	1532982	41701060	0.036761	0.082461	0.115055	0.102818	False	0.123116
HAP1_chr02	HAP1_chr08	11,13,15,17,19,23	23	24643674	18963518	1377698	42229494	0.032624	0.072650	0.120072	0.107746	False	0.129219
HAP1_chr02	HAP1_chr09	11,13,15,17,19,23	23	24643674	16055700	1300117	39399257	0.032999	0.080975	0.119592	0.103527	False	0.128961
HAP1_chr02	HAP1_chr10	11,13,15,17,19,23	23	24643674	18949273	1599920	41993027	0.038100	0.084432	0.113556	0.101897	False	0.121988
HAP1_chr02	HAP1_chr11	11,13,15,17,19,23	23	24643674	20120849	1534755	43229768	0.035502	0.076277	0.116517	0.105854	False	0.125909
HAP1_chr02	HAP1_chr12	11,13,15,17,19,23	23	24643674	16651946	1334904	39960716	0.033405	0.080165	0.119076	0.103919	False	0.128509
HAP1_chr02	HAP1_chr13	11,13,15,17,19,23	23	24643674	14799178	1352119	38090733	0.035497	0.091364	0.116523	0.098810	False	0.125541
HAP1_chr02	HAP1_chr14	11,13,15,17,19,23	23	24643674	17163220	1403496	40403398	0.034737	0.081773	0.117433	0.103145	False	0.125909
HAP1_chr02	HAP1_chr15	11,13,15,17,19,23	23	24643674	13532964	1307742	36868896	0.035470	0.096634	0.116555	0.096610	False	0.124499
HAP1_chr02	HAP1_chr16	11,13,15,17,19,23	23	24643674	17181001	1185453	40639222	0.029170	0.068998	0.124792	0.109745	False	0.134904
HAP1_chr02	HAP1_chr17	11,13,15,17,19,23	23	24643674	16209830	1384722	39468782	0.035084	0.085425	0.117015	0.101440	False	0.126396
HAP1_chr02	HAP1_chr18	11,13,15,17,19,23	23	24643674	11688598	1091767	35240505	0.030980	0.093404	0.122251	0.097944	False	0.131647
HAP1_chr02	HAP1_chr19	11,13,15,17,19,23	23	24643674	12357233	1177188	35823719	0.032861	0.095263	0.119768	0.097171	False	0.128952
HAP1_chr02	HAP1_chr20	11,13,15,17,19,23	23	24643674	12097928	1139960	35601642	0.032020	0.094228	0.120860	0.097600	False	0.129832
