unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	1866915	1958820	1954408	0.912331	0.955233	0.004266	False	30.6588
HAP1_chr01	HAP1_chr02	13	6659112	11650597	11519790	0.403307	0.578058	0.042596	False	1329.6612
HAP1_chr01	HAP1_chr02	15	4317026	20085837	19810311	0.121336	0.217918	0.102038	False	4153.6097
HAP1_chr01	HAP1_chr02	17	2565910	22625436	22377435	0.060464	0.114665	0.127722	False	10326.1936
HAP1_chr01	HAP1_chr02	19	2106979	23589593	23402540	0.046942	0.090032	0.126925	False	33181.3978
HAP1_chr01	HAP1_chr02	23	1765893	24719840	24643674	0.037100	0.071657	0.114670	False	424384.4614
HAP1_chr01	HAP1_chr03	11	1872268	1958820	1961942	0.913973	0.955814	0.004181	False	29.3559
HAP1_chr01	HAP1_chr03	13	6747033	11650597	11779190	0.404432	0.579115	0.042443	False	1313.8774
HAP1_chr01	HAP1_chr03	15	4315679	20085837	20401854	0.119310	0.214862	0.103040	False	4066.0774
HAP1_chr01	HAP1_chr03	17	2501159	22625436	22993748	0.058007	0.110546	0.130025	False	9917.1579
HAP1_chr01	HAP1_chr03	19	2033754	23589593	23972986	0.044670	0.086214	0.129422	False	31641.1678
HAP1_chr01	HAP1_chr03	23	1695871	24719840	25112012	0.035231	0.068604	0.116840	False	403737.9885
HAP1_chr01	HAP1_chr04	11	1856453	1958820	1941891	0.908130	0.956003	0.004486	False	31.6703
HAP1_chr01	HAP1_chr04	13	6436509	11650597	11089661	0.394787	0.580406	0.043769	False	1317.8701
HAP1_chr01	HAP1_chr04	15	4014847	20085837	18659944	0.115599	0.215159	0.104925	False	3969.5791
HAP1_chr01	HAP1_chr04	17	2321050	22625436	20919999	0.056303	0.110949	0.131685	False	9653.0716
HAP1_chr01	HAP1_chr04	19	1891273	23589593	21810023	0.043469	0.086716	0.130795	False	30850.3719
HAP1_chr01	HAP1_chr04	23	1582262	24719840	22884709	0.034380	0.069141	0.117866	False	394596.6214
HAP1_chr01	HAP1_chr05	11	1839405	1958820	1920297	0.901796	0.957875	0.004820	False	34.1787
HAP1_chr01	HAP1_chr05	13	6162732	11650597	10443579	0.386828	0.590098	0.044896	False	1332.0557
HAP1_chr01	HAP1_chr05	15	3814727	20085837	17079434	0.114383	0.223352	0.105557	False	3972.8107
HAP1_chr01	HAP1_chr05	17	2242816	22625436	19006312	0.056940	0.118004	0.131058	False	9800.2580
HAP1_chr01	HAP1_chr05	19	1836412	23589593	19766084	0.044230	0.092907	0.129920	False	31470.3405
HAP1_chr01	HAP1_chr05	23	1531204	24719840	20685723	0.034900	0.074022	0.117236	False	401648.0429
HAP1_chr01	HAP1_chr06	11	1868019	1958820	1944667	0.917734	0.960586	0.003986	False	38.3056
HAP1_chr01	HAP1_chr06	13	7216695	11650597	11141601	0.463336	0.647725	0.035144	False	1702.2918
HAP1_chr01	HAP1_chr06	15	6386496	20085837	18670562	0.197297	0.342062	0.073998	False	6805.6436
HAP1_chr01	HAP1_chr06	17	4901297	22625436	20782292	0.127285	0.235840	0.087529	False	20714.9124
HAP1_chr01	HAP1_chr06	19	4246950	23589593	21525452	0.103918	0.197299	0.087888	False	69810.0152
HAP1_chr01	HAP1_chr06	23	3479045	24719840	22348240	0.079815	0.155674	0.083117	False	877987.8330
HAP1_chr01	HAP1_chr07	11	1812426	1958820	1886404	0.891592	0.960784	0.005365	False	38.0088
HAP1_chr01	HAP1_chr07	13	5798093	11650597	9611972	0.374930	0.603216	0.046636	False	1346.9411
HAP1_chr01	HAP1_chr07	15	3601961	20085837	15280091	0.113398	0.235729	0.106075	False	4007.8478
HAP1_chr01	HAP1_chr07	17	2179385	22625436	16971428	0.058245	0.128415	0.129798	False	10096.4960
HAP1_chr01	HAP1_chr07	19	1802558	23589593	17688668	0.045662	0.101905	0.128315	False	32659.1054
HAP1_chr01	HAP1_chr07	23	1509064	24719840	18590368	0.036101	0.081175	0.115815	False	417553.3585
HAP1_chr01	HAP1_chr08	11	1823175	1958820	1900845	0.895254	0.959139	0.005169	False	35.8083
HAP1_chr01	HAP1_chr08	13	5891182	11650597	9911722	0.375926	0.594365	0.046488	False	1320.4943
HAP1_chr01	HAP1_chr08	15	3526574	20085837	15847879	0.108821	0.222527	0.108547	False	3809.9061
HAP1_chr01	HAP1_chr08	17	2029953	22625436	17526163	0.053249	0.115824	0.134794	False	9233.1252
HAP1_chr01	HAP1_chr08	19	1653969	23589593	18177618	0.041232	0.090989	0.133462	False	29555.1776
HAP1_chr01	HAP1_chr08	23	1385599	24719840	18963518	0.032758	0.073067	0.119899	False	379599.8270
HAP1_chr01	HAP1_chr09	11	1784383	1958820	1854268	0.879568	0.962311	0.006020	False	39.8362
HAP1_chr01	HAP1_chr09	13	5381236	11650597	8851974	0.355870	0.607914	0.049576	False	1316.3155
HAP1_chr01	HAP1_chr09	15	3135279	20085837	13519683	0.102896	0.231905	0.111922	False	3697.2169
HAP1_chr01	HAP1_chr09	17	1827296	22625436	14816814	0.051307	0.123326	0.136871	False	9052.1544
HAP1_chr01	HAP1_chr09	19	1502243	23589593	15358369	0.040118	0.097813	0.134848	False	29207.8499
HAP1_chr01	HAP1_chr09	23	1264339	24719840	16055700	0.032000	0.078747	0.120886	False	376441.1678
HAP1_chr01	HAP1_chr10	11	1813842	1958820	1888449	0.892012	0.960493	0.005343	False	37.6162
HAP1_chr01	HAP1_chr10	13	5842815	11650597	9677436	0.377316	0.603757	0.046282	False	1354.3750
HAP1_chr01	HAP1_chr10	15	3671235	20085837	15482638	0.115096	0.237119	0.105186	False	4062.6093
HAP1_chr01	HAP1_chr10	17	2230229	22625436	17235459	0.059266	0.129398	0.128832	False	10254.2290
HAP1_chr01	HAP1_chr10	19	1847790	23589593	17988398	0.046508	0.102721	0.127391	False	33198.9841
HAP1_chr01	HAP1_chr10	23	1549157	24719840	18949273	0.036780	0.081753	0.115034	False	424568.2364
HAP1_chr01	HAP1_chr11	11	1841175	1958820	1922508	0.902469	0.957694	0.004784	False	33.9388
HAP1_chr01	HAP1_chr11	13	6103990	11650597	10363999	0.383643	0.588961	0.045355	False	1320.7600
HAP1_chr01	HAP1_chr11	15	3726515	20085837	16803911	0.112369	0.221765	0.106621	False	3906.9955
HAP1_chr01	HAP1_chr11	17	2170853	22625436	18624148	0.055551	0.116561	0.132434	False	9579.9286
HAP1_chr01	HAP1_chr11	19	1773117	23589593	19315717	0.043108	0.091797	0.131216	False	30737.1707
HAP1_chr01	HAP1_chr11	23	1475283	24719840	20120849	0.034020	0.073321	0.118310	False	392373.8901
HAP1_chr01	HAP1_chr12	11	1793914	1958820	1865217	0.883648	0.961772	0.005796	False	39.1919
HAP1_chr01	HAP1_chr12	13	5496843	11650597	9070941	0.361048	0.605984	0.048758	False	1322.6323
HAP1_chr01	HAP1_chr12	15	3243011	20085837	13996911	0.105157	0.231695	0.110609	False	3757.8426
HAP1_chr01	HAP1_chr12	17	1897184	22625436	15378801	0.052543	0.123364	0.135540	False	9225.1106
HAP1_chr01	HAP1_chr12	19	1554987	23589593	15943820	0.040944	0.097529	0.133817	False	29672.9210
HAP1_chr01	HAP1_chr12	23	1298169	24719840	16651946	0.032395	0.077959	0.120369	False	379530.6881
HAP1_chr01	HAP1_chr13	11	1767702	1958820	1835167	0.872386	0.963238	0.006417	False	40.9290
HAP1_chr01	HAP1_chr13	13	5122245	11650597	8327120	0.344805	0.615128	0.051375	False	1312.0258
HAP1_chr01	HAP1_chr13	15	3019521	20085837	12422689	0.102395	0.243065	0.112217	False	3747.4097
HAP1_chr01	HAP1_chr13	17	1833950	22625436	13594194	0.053335	0.134907	0.134705	False	9502.6360
HAP1_chr01	HAP1_chr13	19	1523393	23589593	14113613	0.042106	0.107938	0.132403	False	30902.6987
HAP1_chr01	HAP1_chr13	23	1273880	24719840	14799178	0.033308	0.086078	0.119199	False	395055.6272
HAP1_chr01	HAP1_chr14	11	1797699	1958820	1869155	0.885446	0.961771	0.005698	False	39.2314
HAP1_chr01	HAP1_chr14	13	5602270	11650597	9234226	0.366579	0.606685	0.047900	False	1338.1018
HAP1_chr01	HAP1_chr14	15	3383785	20085837	14410756	0.108759	0.234810	0.108581	False	3874.1253
HAP1_chr01	HAP1_chr14	17	2003105	22625436	15870142	0.054891	0.126218	0.133100	False	9592.9224
HAP1_chr01	HAP1_chr14	19	1641689	23589593	16453831	0.042750	0.099775	0.131636	False	30839.2876
HAP1_chr01	HAP1_chr14	23	1361296	24719840	17163220	0.033594	0.079315	0.118839	False	392013.8503
HAP1_chr01	HAP1_chr15	11	1729688	1958820	1789855	0.856711	0.966384	0.007301	False	44.7766
HAP1_chr01	HAP1_chr15	13	4826008	11650597	7675122	0.332835	0.628786	0.053405	False	1323.8275
HAP1_chr01	HAP1_chr15	15	2885608	20085837	11256843	0.101402	0.256343	0.112807	False	3797.5466
HAP1_chr01	HAP1_chr15	17	1800889	22625436	12328327	0.054321	0.146077	0.133682	False	9813.6150
HAP1_chr01	HAP1_chr15	19	1510028	23589593	12838250	0.043245	0.117619	0.131056	False	32121.2600
HAP1_chr01	HAP1_chr15	23	1270559	24719840	13532964	0.034356	0.093886	0.117896	False	412047.4192
HAP1_chr01	HAP1_chr16	11	1811767	1958820	1887620	0.890446	0.959816	0.005427	False	36.6449
HAP1_chr01	HAP1_chr16	13	5648559	11650597	9487810	0.364662	0.595349	0.048196	False	1297.0913
HAP1_chr01	HAP1_chr16	15	3216828	20085837	14772301	0.101665	0.217761	0.112650	False	3583.6484
HAP1_chr01	HAP1_chr16	17	1775676	22625436	16151596	0.047989	0.109938	0.140618	False	8402.7367
HAP1_chr01	HAP1_chr16	19	1421243	23589593	16637576	0.036624	0.085424	0.139467	False	26542.6651
HAP1_chr01	HAP1_chr16	23	1173812	24719840	17181001	0.028821	0.068320	0.125300	False	337848.4432
HAP1_chr01	HAP1_chr17	11	1788008	1958820	1857553	0.881502	0.962561	0.005914	False	40.2236
HAP1_chr01	HAP1_chr17	13	5414901	11650597	8886984	0.358065	0.609307	0.049227	False	1325.9647
HAP1_chr01	HAP1_chr17	15	3227973	20085837	13612604	0.105938	0.237131	0.110163	False	3809.5937
HAP1_chr01	HAP1_chr17	17	1929305	22625436	14962999	0.054104	0.128938	0.133905	False	9519.7249
HAP1_chr01	HAP1_chr17	19	1592724	23589593	15523691	0.042449	0.102600	0.131993	False	30804.2468
HAP1_chr01	HAP1_chr17	23	1333485	24719840	16209830	0.033677	0.082264	0.118735	False	395136.6106
HAP1_chr01	HAP1_chr18	11	1704299	1958820	1762772	0.844845	0.966829	0.007986	False	45.0472
HAP1_chr01	HAP1_chr18	13	4479505	11650597	7111945	0.313624	0.629857	0.056862	False	1279.1788
HAP1_chr01	HAP1_chr18	15	2521598	20085837	10062227	0.091275	0.250600	0.119205	False	3496.2217
HAP1_chr01	HAP1_chr18	17	1517654	22625436	10866163	0.047465	0.139668	0.141234	False	8801.6216
HAP1_chr01	HAP1_chr18	19	1259994	23589593	11221533	0.037554	0.112284	0.138194	False	28666.3703
HAP1_chr01	HAP1_chr18	23	1053296	24719840	11688598	0.029792	0.090113	0.123901	False	367551.2570
HAP1_chr01	HAP1_chr19	11	1718056	1958820	1777747	0.851150	0.966423	0.007621	False	44.6784
HAP1_chr01	HAP1_chr19	13	4608338	11650597	7335433	0.320520	0.628230	0.055591	False	1291.6452
HAP1_chr01	HAP1_chr19	15	2650979	20085837	10492776	0.094923	0.252648	0.116815	False	3604.5290
HAP1_chr01	HAP1_chr19	17	1622347	22625436	11390327	0.050083	0.142432	0.138224	False	9193.1777
HAP1_chr01	HAP1_chr19	19	1353234	23589593	11804804	0.039753	0.114634	0.135311	False	30018.3950
HAP1_chr01	HAP1_chr19	23	1133837	24719840	12357233	0.031545	0.091755	0.121489	False	384803.2723
HAP1_chr01	HAP1_chr20	11	1711602	1958820	1770065	0.848469	0.966971	0.007776	False	45.3362
HAP1_chr01	HAP1_chr20	13	4573820	11650597	7261830	0.318986	0.629844	0.055871	False	1292.5306
HAP1_chr01	HAP1_chr20	15	2609486	20085837	10363531	0.093732	0.251795	0.117584	False	3568.0648
HAP1_chr01	HAP1_chr20	17	1578127	22625436	11221137	0.048906	0.140639	0.139556	False	9007.6017
HAP1_chr01	HAP1_chr20	19	1310577	23589593	11601767	0.038682	0.112964	0.136694	False	29324.7825
HAP1_chr01	HAP1_chr20	23	1096540	24719840	12097928	0.030697	0.090639	0.122638	False	376112.4323
HAP1_chr01	HAP1_chr21	11	1654549	1958820	1705774	0.823140	0.969970	0.009277	False	48.5572
HAP1_chr01	HAP1_chr21	13	4130088	11650597	6417544	0.296317	0.643562	0.060208	False	1274.0491
HAP1_chr01	HAP1_chr21	15	2358248	20085837	8888091	0.088604	0.265327	0.121022	False	3512.8943
HAP1_chr01	HAP1_chr21	17	1462309	22625436	9588223	0.047553	0.152511	0.141131	False	9042.7498
HAP1_chr01	HAP1_chr21	19	1221874	23589593	9919591	0.037844	0.123178	0.137805	False	29571.1807
HAP1_chr01	HAP1_chr21	23	1017482	24719840	10368221	0.029864	0.098135	0.123799	False	376984.5724
HAP1_chr01	HAP1_chr22	11	1697178	1958820	1753750	0.842108	0.967742	0.008146	False	46.1832
HAP1_chr01	HAP1_chr22	13	4478636	11650597	7088948	0.314050	0.631777	0.056782	False	1285.7877
HAP1_chr01	HAP1_chr22	15	2546736	20085837	10072147	0.092235	0.252849	0.118566	False	3534.8456
