unit_id	hap	chrom	seq_id	length	source	desc
HAP1_chr01	HAP1	1	SUPER_1_HAP1	273349963	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr02	HAP1	2	SUPER_2_HAP1	251298431	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr03	HAP1	3	SUPER_3_HAP1	242528069	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr04	HAP1	4	SUPER_4_HAP1	237850374	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr05	HAP1	5	SUPER_5_HAP1	234219062	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr06	HAP1	6	SUPER_6_HAP1	220997576	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr07	HAP1	7	SUPER_7_HAP1	215430434	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr08	HAP1	8	SUPER_8_HAP1	196231361	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr09	HAP1	9	SUPER_9_HAP1	189191402	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr10	HAP1	10	SUPER_10_HAP1	186658142	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr11	HAP1	11	SUPER_11_HAP1	176514529	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
HAP1_chr12	HAP1	12	SUPER_12_HAP1	176487882	/lustre/scratch122/tol/teams/blaxter/users/mb39/ploidyspec/data/daPilAura1/daPilAura1.hap1.1.primary.fa.gz	
