unit_a	unit_b	k	shared	kmers_a	kmers_b	jaccard	containment	distance	resolution_limited	z
HAP1_chr01	HAP1_chr02	11	2091987	2094916	2093887	0.997697	0.999093	0.000105	True	0.2299
HAP1_chr01	HAP1_chr02	13	20569074	24962392	24025591	0.723781	0.856132	0.013434	False	637.5891
HAP1_chr01	HAP1_chr02	15	38059451	86712209	78556393	0.299188	0.484486	0.051685	False	7122.7874
HAP1_chr01	HAP1_chr02	17	28680393	124841076	110460364	0.138807	0.259644	0.083030	False	21368.8838
HAP1_chr01	HAP1_chr02	19	23982566	138511855	122459217	0.101197	0.195841	0.089154	False	67915.7796
HAP1_chr01	HAP1_chr02	23	22694241	152110231	135577564	0.085641	0.167389	0.080288	False	937359.5792
HAP1_chr01	HAP1_chr03	11	2091729	2094916	2093637	0.997570	0.999089	0.000111	True	0.2242
HAP1_chr01	HAP1_chr03	13	20452260	24962392	23848383	0.721203	0.857595	0.013593	False	643.5189
HAP1_chr01	HAP1_chr03	15	37543418	86712209	77050857	0.297445	0.487255	0.051985	False	7114.6890
HAP1_chr01	HAP1_chr03	17	28252591	124841076	107812696	0.138221	0.262053	0.083248	False	21318.6596
HAP1_chr01	HAP1_chr03	19	23628722	138511855	119308569	0.100895	0.198047	0.089298	False	67795.3983
HAP1_chr01	HAP1_chr03	23	22354143	152110231	131846730	0.085451	0.169546	0.080377	False	936284.7691
HAP1_chr01	HAP1_chr04	11	2091755	2094916	2093685	0.997572	0.999078	0.000111	True	0.2090
HAP1_chr01	HAP1_chr04	13	20513281	24962392	23953368	0.722236	0.856384	0.013529	False	638.0607
HAP1_chr01	HAP1_chr04	15	37763436	86712209	78179041	0.297051	0.483038	0.052053	False	7073.8049
HAP1_chr01	HAP1_chr04	17	28044858	124841076	109665000	0.135836	0.255732	0.084149	False	20951.9810
HAP1_chr01	HAP1_chr04	19	23155821	138511855	120932973	0.097998	0.191476	0.090692	False	65979.2521
HAP1_chr01	HAP1_chr04	23	21769642	152110231	132474714	0.082832	0.164331	0.081625	False	909638.9658
HAP1_chr01	HAP1_chr05	11	2091842	2094916	2093771	0.997614	0.999079	0.000109	True	0.2098
HAP1_chr01	HAP1_chr05	13	20565624	24962392	24030447	0.723448	0.855815	0.013454	False	635.8543
HAP1_chr01	HAP1_chr05	15	37947926	86712209	78609111	0.297927	0.482742	0.051902	False	7086.7100
HAP1_chr01	HAP1_chr05	17	28266128	124841076	110360585	0.136594	0.256125	0.083861	False	21052.5814
HAP1_chr01	HAP1_chr05	19	23389338	138511855	121753760	0.098741	0.192104	0.090330	False	66420.7553
HAP1_chr01	HAP1_chr05	23	22039356	152110231	133451759	0.083634	0.165148	0.081238	False	917531.6822
HAP1_chr01	HAP1_chr06	11	2090558	2094916	2092254	0.997112	0.999189	0.000132	True	0.3699
HAP1_chr01	HAP1_chr06	13	20551125	24962392	23088359	0.747324	0.890108	0.012015	False	814.3063
HAP1_chr01	HAP1_chr06	15	44305568	86712209	71670928	0.388381	0.618180	0.038717	False	9619.7853
HAP1_chr01	HAP1_chr06	17	44411314	124841076	98557740	0.248125	0.450612	0.054254	False	35910.9128
HAP1_chr01	HAP1_chr06	19	42420167	138511855	108239613	0.207605	0.391910	0.056190	False	128106.8839
HAP1_chr01	HAP1_chr06	23	40872478	152110231	118477981	0.177926	0.344980	0.052043	False	1805936.1577
HAP1_chr01	HAP1_chr07	11	2091173	2094916	2092754	0.997461	0.999245	0.000116	True	0.4498
HAP1_chr01	HAP1_chr07	13	21030920	24962392	23274083	0.773038	0.903620	0.010537	False	893.1519
HAP1_chr01	HAP1_chr07	15	49345870	86712209	72669582	0.448452	0.679044	0.031953	False	10977.5877
HAP1_chr01	HAP1_chr07	17	54699689	124841076	100114503	0.321279	0.546371	0.042406	False	44141.1790
HAP1_chr01	HAP1_chr07	19	55155377	138511855	110065943	0.285155	0.501112	0.042761	False	165271.7093
HAP1_chr01	HAP1_chr07	23	56116298	152110231	120635012	0.259043	0.465174	0.038607	False	2457219.6531
HAP1_chr01	HAP1_chr08	11	2087357	2094916	2089063	0.995581	0.999183	0.000202	True	0.3609
HAP1_chr01	HAP1_chr08	13	18982726	24962392	21763688	0.684226	0.872220	0.015971	False	693.8517
HAP1_chr01	HAP1_chr08	15	31820081	86712209	62529676	0.270990	0.508880	0.056822	False	6834.7826
HAP1_chr01	HAP1_chr08	17	23030262	124841076	83545188	0.124249	0.275662	0.088790	False	19798.4814
