unit_a	unit_b	k_sweep	chosen_k	kmers_a	kmers_b	shared	union	jaccard_at_chosen_k	containment_at_chosen_k	distance	containment_p	resolution_limited	k_consistency_spread
HAP1_chr01	HAP1_chr02	11,13,15,17,19,23	23	152110231	135577564	22694241	264993554	0.085641	0.167389	0.080288	0.074771	False	0.075721
HAP1_chr01	HAP1_chr03	11,13,15,17,19,23	23	152110231	131846730	22354143	261602818	0.085451	0.169546	0.080377	0.074256	False	0.075704
HAP1_chr01	HAP1_chr04	11,13,15,17,19,23	23	152110231	132474714	21769642	262815303	0.082832	0.164331	0.081625	0.075513	False	0.077163
HAP1_chr01	HAP1_chr05	11,13,15,17,19,23	23	152110231	133451759	22039356	263522634	0.083634	0.165148	0.081238	0.075313	False	0.076876
HAP1_chr01	HAP1_chr06	11,13,15,17,19,23	23	152110231	118477981	40872478	229715734	0.177926	0.344980	0.052043	0.045218	False	0.044175
HAP1_chr01	HAP1_chr07	11,13,15,17,19,23	23	152110231	120635012	56116298	216628945	0.259043	0.465174	0.038607	0.032728	False	0.032224
HAP1_chr01	HAP1_chr08	11,13,15,17,19,23	23	152110231	100760293	17771227	235099297	0.075590	0.176371	0.085311	0.072666	False	0.078569
HAP1_chr01	HAP1_chr09	11,13,15,17,19,23	23	152110231	102233436	18102827	236240840	0.076629	0.177073	0.084760	0.072506	False	0.078294
HAP1_chr01	HAP1_chr10	11,13,15,17,19,23	23	152110231	99189276	17373767	233925740	0.074270	0.175158	0.086023	0.072945	False	0.079373
HAP1_chr01	HAP1_chr11	11,13,15,17,19,23	23	152110231	100816143	18908804	234017570	0.080801	0.187557	0.082623	0.070184	False	0.076438
HAP1_chr01	HAP1_chr12	11,13,15,17,19,23	23	152110231	99582340	18650670	233041901	0.080031	0.187289	0.083008	0.070242	False	0.076932
HAP1_chr01	HAP1_chr13	11,13,15,17,19,23	23	152110231	99273102	19244526	232138807	0.082901	0.193854	0.081592	0.068848	False	0.075162
HAP1_chr01	HAP1_chr14	11,13,15,17,19,23	23	152110231	100320194	46886716	205543709	0.228111	0.467371	0.043055	0.032530	False	0.035029
HAP1_chr01	HAP1_chr15	11,13,15,17,19,23	23	152110231	90995079	16294789	226810521	0.071843	0.179073	0.087370	0.072053	False	0.080082
HAP1_chr01	HAP1_chr16	11,13,15,17,19,23	23	152110231	93189968	18000167	227300032	0.079191	0.193156	0.083433	0.068994	False	0.076792
HAP1_chr01	HAP1_chr17	11,13,15,17,19,23	23	152110231	90241798	18006393	224345636	0.080262	0.199535	0.082892	0.067678	False	0.075624
HAP1_chr01	HAP1_chr18	11,13,15,17,19,23	23	152110231	83128582	17011781	218227032	0.077955	0.204644	0.084067	0.066652	False	0.076259
HAP1_chr01	HAP2_chr01	11,13,15,17,19,23	23	152110231	103566006	45224112	210452125	0.214890	0.436669	0.045180	0.035384	False	0.037202
HAP1_chr01	HAP2_chr02	11,13,15,17,19,23	23	152110231	134327992	22479229	263958994	0.085162	0.167346	0.080512	0.074782	False	0.075898
HAP1_chr01	HAP2_chr03	11,13,15,17,19,23	23	152110231	122586460	19345519	255351172	0.075760	0.157811	0.085220	0.077139	False	0.079692
HAP1_chr01	HAP2_chr04	11,13,15,17,19,23	23	152110231	132628738	21725369	263013600	0.082602	0.163806	0.081737	0.075642	False	0.077291
HAP1_chr01	HAP2_chr05	11,13,15,17,19,23	23	152110231	128709461	19398755	261420937	0.074205	0.150717	0.086059	0.078982	False	0.080954
HAP1_chr01	HAP2_chr06	11,13,15,17,19,23	23	152110231	120314394	46714079	225710546	0.206965	0.388267	0.046529	0.040299	False	0.039344
