chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
6	1	250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	237407	238310	116406	359311	0.676030
6	250001	500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	196338	202557	62447	336448	0.814393
6	500001	750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	229905	226224	85620	370509	0.768912
6	750001	1000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	233105	226771	155556	304320	0.488841
6	1000001	1250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	206891	231047	159290	278648	0.428347
6	1250001	1500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	229427	230832	173420	286839	0.395410
6	1500001	1750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	222212	222630	168226	276616	0.391843
6	1750001	2000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	229538	221443	127496	323485	0.605867
6	2000001	2250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	238776	224640	70062	393354	0.821886
6	2250001	2500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	182139	180834	12738	350235	0.963630
6	2500001	2750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	192857	228032	26997	393892	0.931461
6	2750001	3000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	226258	224288	40104	410442	0.902291
6	3000001	3250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	218427	229011	43916	403522	0.891168
6	3250001	3500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	196642	184397	37355	343684	0.891310
6	3500001	3750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	173390	220803	41019	353174	0.883856
6	3750001	4000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	240078	194604	34596	400086	0.913529
6	4000001	4250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	242484	236439	16599	462324	0.964097
6	4250001	4500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	241064	243947	33032	451979	0.926917
6	4500001	4750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	200125	241573	18702	422996	0.955787
6	4750001	5000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	239228	237427	65876	410779	0.839632
6	5000001	5250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	229049	206556	27305	408300	0.933125
6	5250001	5500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	236949	227082	29867	434164	0.931208
6	5500001	5750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	243268	244042	32490	454820	0.928565
6	5750001	6000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	236864	242807	30305	449366	0.932561
6	6000001	6250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	233646	236027	3982	465691	0.991449
6	6250001	6500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	242725	233289	4307	471707	0.990869
6	6500001	6750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	233834	243885	4530	473189	0.990427
6	6750001	7000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	233276	242971	32219	444028	0.927439
6	7000001	7250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	234041	238812	36098	436755	0.917350
6	7250001	7500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	234375	230243	47224	417394	0.886860
6	7500001	7750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	242733	240403	45609	437527	0.895757
6	7750001	8000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	240612	239583	23408	456787	0.948755
6	8000001	8250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	244237	243944	63409	424772	0.850722
6	8250001	8500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	241676	237306	58491	420491	0.860898
6	8500001	8750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	239571	242333	58132	423772	0.862822
6	8750001	9000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	227776	239793	118337	349232	0.661151
6	9000001	9250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	240692	242707	86123	397276	0.783216
6	9250001	9500000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	244436	244365	136567	352234	0.612283
6	9500001	9750000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	244297	242533	108155	378675	0.714386
6	9750001	10000000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	244950	242279	104925	382304	0.725546
6	10000001	10250000	HAP1_chr06	HAP2_chr06	HAP1	HAP2	218622	240289	113903	345008	0.669854
