chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
16	1	250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	215913	216327	212253	219987	0.035157
16	250001	500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	233875	236136	203181	266830	0.238538
16	500001	750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	236298	227832	81290	382840	0.787666
16	750001	1000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	222810	230293	156649	296454	0.471591
16	1000001	1250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	150678	239781	52609	337850	0.844283
16	1250001	1500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	129517	213908	5081	338344	0.984983
16	1500001	1750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	226805	218523	54132	391196	0.861624
16	1750001	2000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	234107	197219	77273	354053	0.781747
16	2000001	2250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	209698	195361	64978	340081	0.808934
16	2250001	2500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	235833	232821	111870	356784	0.686449
16	2500001	2750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	234178	238954	101921	371211	0.725436
16	2750001	3000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	232314	227930	66667	393577	0.830613
16	3000001	3250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	234881	235655	84188	386348	0.782093
16	3250001	3500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	224462	217647	69720	372389	0.812776
16	3500001	3750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	225214	199055	26483	397786	0.933424
16	3750001	4000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	207942	216178	15634	408486	0.961727
16	4000001	4250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	238685	208342	5497	441530	0.987550
16	4250001	4500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	236776	232574	3845	465505	0.991740
16	4500001	4750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	232907	230102	3921	459088	0.991459
16	4750001	5000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	231893	225345	4236	453002	0.990649
16	5000001	5250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	225014	230926	5798	450142	0.987120
16	5250001	5500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	223678	208184	5577	426285	0.986917
16	5500001	5750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	198557	37915	527	235945	0.997766
16	5750001	6000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	232005	6369	4	238370	0.999983
16	6000001	6250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	201788	7566	7	209347	0.999967
16	6250001	6500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	231826	9509	38	241297	0.999843
16	6500001	6750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	188498	13351	413	201436	0.997950
16	6750001	7000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	234813	18594	46	253361	0.999818
16	7000001	7250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	185239	102970	9633	278576	0.965421
16	7250001	7500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	211988	229418	31535	409871	0.923061
16	7500001	7750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	153596	229574	2714	380456	0.992866
16	7750001	8000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	17296	224185	130	241351	0.999461
16	8000001	8250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	12031	224267	37	236261	0.999843
16	8250001	8500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	142870	239542	5688	376724	0.984901
16	8500001	8750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	181496	222632	2389	401739	0.994053
16	8750001	9000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	218375	230772	2823	446324	0.993675
16	9000001	9250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	238207	221065	6246	453026	0.986213
16	9250001	9500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	207695	6619	1	214313	0.999995
16	9500001	9750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	196534	6496	8	203022	0.999961
16	9750001	10000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	215323	161103	2971	373455	0.992045
16	10000001	10250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	185740	193807	22096	357451	0.938185
16	10250001	10500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	201861	217967	7420	412408	0.982008
16	10500001	10750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	124387	239233	1933	361687	0.994656
16	10750001	11000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	92165	217315	4040	305440	0.986773
16	11000001	11250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	36751	180590	363	216978	0.998327
16	11250001	11500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	12661	217688	28	230321	0.999878
16	11500001	11750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	8331	189214	32	197513	0.999838
16	11750001	12000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	21690	188058	968	208780	0.995364
16	12000001	12250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	10833	198706	733	208806	0.996490
16	12250001	12500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	24089	98032	4227	117894	0.964146
16	12500001	12750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	18111	44128	310	61929	0.994994
16	12750001	13000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	34137	14684	4165	44656	0.906731
16	13000001	13250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	17186	16449	4458	29177	0.847208
16	13250001	13500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	26765	17009	1	43773	0.999977
16	13500001	13750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	28540	19953	2	48491	0.999959
16	13750001	14000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	26702	18242	0	44944	1.000000
16	14000001	14250000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	24928	10183	2652	32459	0.918297
16	14250001	14500000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	20322	12936	4882	28376	0.827953
16	14500001	14750000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	15788	21342	5273	31857	0.834479
16	14750001	15000000	HAP1_chr16	HAP2_chr16	HAP1	HAP2	12028	13403	3677	21754	0.830974
