chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
10	1	250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236675	231394	103158	364911	0.717306
10	250001	500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	218927	241568	3744	456751	0.991803
10	500001	750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241024	208660	7516	442168	0.983002
10	750001	1000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	193845	230295	5917	418223	0.985852
10	1000001	1250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241445	223001	5669	458777	0.987643
10	1250001	1500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	232796	235557	40398	427955	0.905602
10	1500001	1750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240848	241013	46621	435240	0.892884
10	1750001	2000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240753	225813	66760	399806	0.833019
10	2000001	2250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	229665	226195	70629	385231	0.816658
10	2250001	2500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241327	224991	68728	397590	0.827139
10	2500001	2750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236989	242015	80016	398988	0.799453
10	2750001	3000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	235896	235931	99703	372124	0.732070
10	3000001	3250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	243667	243518	201437	285748	0.295054
10	3250001	3500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	196643	240830	127053	310420	0.590706
10	3500001	3750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242668	241673	104100	380241	0.726226
10	3750001	4000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242557	238596	113835	367318	0.690091
10	4000001	4250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238117	241559	103971	375705	0.723264
10	4250001	4500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	221815	236093	108046	349862	0.691175
10	4500001	4750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242364	241142	111721	371785	0.699501
10	4750001	5000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241840	244310	129508	356642	0.636868
10	5000001	5250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241009	243434	121240	363203	0.666192
10	5250001	5500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	244724	240925	124709	360940	0.654488
10	5500001	5750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240351	242698	149197	333852	0.553104
10	5750001	6000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	243515	241190	140672	344033	0.591109
10	6000001	6250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	239608	242402	126596	355414	0.643807
10	6250001	6500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241874	237803	132017	347660	0.620270
10	6500001	6750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241934	241448	148771	334611	0.555391
10	6750001	7000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238882	241539	122007	358414	0.659592
10	7000001	7250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	243280	238055	103883	377452	0.724778
10	7250001	7500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236440	235449	139281	332608	0.581246
10	7500001	7750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240592	242066	159193	323465	0.507851
10	7750001	8000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236207	237749	158960	314996	0.495359
10	8000001	8250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241204	242622	133472	350354	0.619037
10	8250001	8500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240508	242011	163821	318698	0.485968
10	8500001	8750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238841	239576	173578	304839	0.430591
10	8750001	9000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240342	238626	169392	309576	0.452826
10	9000001	9250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240382	241619	110958	371043	0.700956
10	9250001	9500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	233756	239008	151928	320836	0.526462
10	9500001	9750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	235709	236976	172287	300398	0.426471
10	9750001	10000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240753	237494	123463	354784	0.652005
10	10000001	10250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238631	241834	135171	345294	0.608534
10	10250001	10500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	243249	242685	145433	340501	0.572885
10	10500001	10750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236207	237917	177854	296270	0.399689
10	10750001	11000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242936	242050	226366	258620	0.124716
10	11000001	11250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	239648	241755	186671	294732	0.366642
10	11250001	11500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240707	241411	179722	302396	0.405673
10	11500001	11750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240928	238607	200889	278646	0.279053
10	11750001	12000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242364	242429	202535	282258	0.282447
10	12000001	12250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242412	240774	226136	257050	0.120265
10	12250001	12500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	239273	244490	194819	288944	0.325755
10	12500001	12750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236301	228135	178462	285974	0.375950
10	12750001	13000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241124	239837	222996	257965	0.135557
10	13000001	13250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238678	238044	221090	255632	0.135124
10	13250001	13500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241557	241535	223582	259510	0.138446
10	13500001	13750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240154	239039	199570	279623	0.286289
10	13750001	14000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	214837	230784	152159	293462	0.481504
10	14000001	14250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	239523	234066	183798	289791	0.365757
10	14250001	14500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240187	242575	201158	281604	0.285671
10	14500001	14750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242859	241185	203491	280553	0.274679
10	14750001	15000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238561	240452	222655	256358	0.131468
10	15000001	15250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	243601	241271	173299	311573	0.443793
10	15250001	15500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238034	231344	115493	353885	0.673643
10	15500001	15750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240310	242351	101093	381568	0.735059
10	15750001	16000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240865	238757	88813	390809	0.772746
10	16000001	16250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240302	239311	83961	395652	0.787791
10	16250001	16500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240655	241923	115970	366608	0.683668
10	16500001	16750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	226977	231830	121586	337221	0.639447
10	16750001	17000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	243492	240707	116047	368152	0.684785
10	17000001	17250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238100	238985	130791	346294	0.622312
10	17250001	17500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	244797	242737	170324	317210	0.463056
10	17500001	17750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242837	244022	174076	312783	0.443461
10	17750001	18000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240263	237202	159882	317583	0.496566
10	18000001	18250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241621	240885	170023	312483	0.455897
10	18250001	18500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238111	238893	182727	294277	0.379065
10	18500001	18750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	239267	241206	169162	311311	0.456614
10	18750001	19000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	243738	242136	171192	314682	0.455984
10	19000001	19250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241132	242786	183499	300419	0.389190
10	19250001	19500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241720	242597	170238	314079	0.457977
10	19500001	19750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238864	240612	177726	301750	0.411016
10	19750001	20000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	239807	234371	170165	304013	0.440271
10	20000001	20250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242673	240300	207765	275208	0.245062
10	20250001	20500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	243425	242952	195529	290848	0.327728
10	20500001	20750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242092	242355	174944	309503	0.434758
10	20750001	21000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242632	242802	192224	293210	0.344415
10	21000001	21250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	239518	240954	155002	325470	0.523759
10	21250001	21500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242516	244036	149379	337173	0.556966
10	21500001	21750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238109	239674	193830	283953	0.317387
10	21750001	22000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	243652	244647	191392	296907	0.355381
10	22000001	22250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240947	241109	184480	297576	0.380058
10	22250001	22500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238813	239879	159839	318853	0.498706
10	22500001	22750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	239970	241617	138489	343098	0.596357
10	22750001	23000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	235396	238491	153195	320692	0.522299
10	23000001	23250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	231017	242667	131006	342678	0.617699
10	23250001	23500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236896	235181	144978	327099	0.556776
10	23500001	23750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236935	238766	124731	350970	0.644611
10	23750001	24000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240109	240632	171551	309190	0.445160
10	24000001	24250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	239312	241293	163529	317076	0.484259
10	24250001	24500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	231739	238465	116653	353551	0.670053
10	24500001	24750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	244551	243248	143796	344003	0.581992
10	24750001	25000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	235240	237152	152694	319698	0.522380
10	25000001	25250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	238212	238663	186384	290491	0.358383
10	25250001	25500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236243	237314	187042	286515	0.347183
10	25500001	25750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240870	240274	154657	326487	0.526300
10	25750001	26000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	237689	233685	114024	357350	0.680918
10	26000001	26250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241394	236447	120427	357414	0.663060
10	26250001	26500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	241949	243714	118951	366712	0.675628
10	26500001	26750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	235222	242230	113031	364421	0.689834
10	26750001	27000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	231487	241036	134583	337940	0.601755
10	27000001	27250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	242953	242529	189476	296006	0.359891
10	27250001	27500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	220817	241420	146768	315469	0.534763
10	27500001	27750000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	237633	243192	122699	358126	0.657386
10	27750001	28000000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	232381	242396	144729	330048	0.561491
10	28000001	28250000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	240676	231045	129092	342629	0.623231
10	28250001	28500000	HAP1_chr10	HAP2_chr10	HAP1	HAP2	236992	237096	182382	291706	0.374775
