chrom	win_start	win_end	unit_a	unit_b	hap_a	hap_b	kmers_a	kmers_b	shared	union	jaccard_distance
4	1	250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243094	220608	3261	460441	0.992918
4	250001	500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	185393	239277	2128	422542	0.994964
4	500001	750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	236669	234499	47904	423264	0.886822
4	750001	1000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	230450	239413	95248	374615	0.745744
4	1000001	1250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241356	244117	98535	386938	0.745347
4	1250001	1500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	245199	237976	104057	379118	0.725529
4	1500001	1750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	165429	228467	47725	346171	0.862135
4	1750001	2000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	149942	186032	14530	321444	0.954798
4	2000001	2250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	233121	238882	97289	374714	0.740365
4	2250001	2500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238062	217799	79219	376642	0.789670
4	2500001	2750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238740	224314	67501	395553	0.829350
4	2750001	3000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	216502	216477	67030	365949	0.816832
4	3000001	3250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	240899	236845	114029	363715	0.686488
4	3250001	3500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	224462	235407	93511	366358	0.744755
4	3500001	3750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	236546	242767	95081	384232	0.752543
4	3750001	4000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241655	226899	75182	393372	0.808878
4	4000001	4250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244566	242435	86354	400647	0.784464
4	4250001	4500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	234311	220635	74279	380667	0.804871
4	4500001	4750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	234795	238334	116762	356367	0.672355
4	4750001	5000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243058	244033	117119	369972	0.683438
4	5000001	5250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243037	243660	88754	397943	0.776968
4	5250001	5500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244144	242502	79338	407308	0.805214
4	5500001	5750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242288	241589	90446	393431	0.770110
4	5750001	6000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244287	242339	92282	394344	0.765986
4	6000001	6250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	239604	242028	73176	408456	0.820847
4	6250001	6500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238835	235881	79604	395112	0.798528
4	6500001	6750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244501	243076	66676	420901	0.841587
4	6750001	7000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242533	244895	88387	399041	0.778501
4	7000001	7250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	245066	243149	83403	404812	0.793971
4	7250001	7500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243064	240749	87086	396727	0.780489
4	7500001	7750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244281	239302	99970	383613	0.739399
4	7750001	8000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	225764	231070	101195	355639	0.715456
4	8000001	8250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	240963	244014	86514	398463	0.782881
4	8250001	8500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	245187	243401	91936	396652	0.768220
4	8500001	8750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	236268	223565	115321	344512	0.665263
4	8750001	9000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	239080	239127	152264	325943	0.532851
4	9000001	9250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243020	240460	165069	318411	0.481585
4	9250001	9500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242167	238696	157158	323705	0.514502
4	9500001	9750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241839	239993	167694	314138	0.466177
4	9750001	10000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	236993	225121	118215	343899	0.656251
4	10000001	10250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	220122	237694	122288	335528	0.635536
4	10250001	10500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	235355	238792	149681	324466	0.538685
4	10500001	10750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241596	243215	159636	325175	0.509077
4	10750001	11000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	223633	242542	154347	311828	0.505025
4	11000001	11250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	240498	239851	136104	344245	0.604630
4	11250001	11500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241712	240928	137617	345023	0.601137
4	11500001	11750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241343	239261	152135	328469	0.536836
4	11750001	12000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241279	246040	149996	337323	0.555334
4	12000001	12250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243250	241679	135234	349695	0.613280
4	12250001	12500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	218895	243719	110168	352446	0.687419
4	12500001	12750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238502	223963	122894	339571	0.638090
4	12750001	13000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	229984	241077	112826	358235	0.685050
4	13000001	13250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241085	241769	137806	345048	0.600618
4	13250001	13500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	240042	239154	160961	318235	0.494207
4	13500001	13750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243999	241388	164375	321012	0.487947
4	13750001	14000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	236835	242884	163121	316598	0.484769
4	14000001	14250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238760	241746	136109	344397	0.604790
4	14250001	14500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	239618	244361	128329	355650	0.639171
4	14500001	14750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	233863	238736	128546	344053	0.626377
4	14750001	15000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238239	234608	143245	329602	0.565400
4	15000001	15250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	234095	226575	121511	339159	0.641729
4	15250001	15500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241779	242484	112853	371410	0.696150
4	15500001	15750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242075	233585	118830	356830	0.666984
4	15750001	16000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242061	239179	128386	352854	0.636150
4	16000001	16250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	234255	238402	171646	301011	0.429768
4	16250001	16500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244097	244104	154646	333555	0.536370
4	16500001	16750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	236124	240506	103355	373275	0.723113
4	16750001	17000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242832	239719	95633	386918	0.752834
4	17000001	17250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	230322	242914	82276	390960	0.789554
4	17250001	17500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	245817	241812	97221	390408	0.750976
4	17500001	17750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	239413	234811	83505	390719	0.786279
4	17750001	18000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	229683	236463	72669	393477	0.815316
4	18000001	18250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	237214	227460	38006	426668	0.910924
4	18250001	18500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	234446	171489	113276	292659	0.612942
4	18500001	18750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	237240	243906	201040	280106	0.282272
4	18750001	19000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241836	237199	197730	281305	0.297097
4	19000001	19250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238988	239462	190905	287545	0.336087
4	19250001	19500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243743	235437	186779	292401	0.361223
4	19500001	19750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	240927	242785	192012	291700	0.341748
4	19750001	20000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241427	239118	187855	292690	0.358178
4	20000001	20250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244189	244889	154472	334606	0.538347
4	20250001	20500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242878	242397	133714	351561	0.619656
4	20500001	20750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243045	243040	129660	356425	0.636221
4	20750001	21000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242505	242828	142651	342682	0.583722
4	21000001	21250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	227418	240969	83729	384658	0.782329
4	21250001	21500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	239896	238790	153923	324763	0.526045
4	21500001	21750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	236653	235247	186416	285484	0.347018
4	21750001	22000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241967	243902	191853	294016	0.347474
4	22000001	22250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241979	241016	195726	287269	0.318666
4	22250001	22500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244059	241692	168425	317326	0.469237
4	22500001	22750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	224975	241020	162988	303007	0.462098
4	22750001	23000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	240231	227234	141061	326404	0.567833
4	23000001	23250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	230449	232313	136581	326181	0.581272
4	23250001	23500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	240312	242005	123200	359117	0.656936
4	23500001	23750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	234382	245520	132881	347021	0.617081
4	23750001	24000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	239943	242265	149274	332934	0.551641
4	24000001	24250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238891	240494	138678	340707	0.592970
4	24250001	24500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242260	245812	127461	360611	0.646542
4	24500001	24750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238699	239485	107457	370727	0.710145
4	24750001	25000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	243482	240551	119460	364573	0.672329
4	25000001	25250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241257	240929	145673	336513	0.567110
4	25250001	25500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241093	237703	179484	299312	0.400345
4	25500001	25750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	233759	238797	137399	335157	0.590046
4	25750001	26000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	238651	238356	194010	282997	0.314445
4	26000001	26250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	237631	238880	138920	337591	0.588496
4	26250001	26500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242492	242107	118659	365940	0.675742
4	26500001	26750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	244291	243027	155860	331458	0.529775
4	26750001	27000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	239414	243051	139211	343254	0.594437
4	27000001	27250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	242131	244131	179758	306504	0.413522
4	27250001	27500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	237094	241516	200728	277882	0.277650
4	27500001	27750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	240306	239556	143690	336172	0.572570
4	27750001	28000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	227212	242091	209363	259940	0.194572
4	28000001	28250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	236060	238643	144491	330212	0.562430
4	28250001	28500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	227961	230741	128898	329804	0.609168
4	28500001	28750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	225440	224143	133709	315874	0.576701
4	28750001	29000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	232111	233631	105380	360362	0.707572
4	29000001	29250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	223506	236050	157252	302304	0.479822
4	29250001	29500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	241835	243174	114220	370789	0.691954
4	29500001	29750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	239169	225571	95410	369330	0.741667
4	29750001	30000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	234954	23990	178	258766	0.999312
4	30000001	30250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	230360	22441	38	252763	0.999850
4	30250001	30500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	199237	9055	13	208279	0.999938
4	30500001	30750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	211675	8111	5	219781	0.999977
4	30750001	31000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	203402	37540	1050	239892	0.995623
4	31000001	31250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	170916	35882	4259	202539	0.978972
4	31250001	31500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	171872	38909	3516	207265	0.983036
4	31500001	31750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	223658	15970	633	238995	0.997351
4	31750001	32000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	224977	14333	26	239284	0.999891
4	32000001	32250000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	201675	15561	16	217220	0.999926
4	32250001	32500000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	234988	10844	26	245806	0.999894
4	32500001	32750000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	223432	137903	12937	348398	0.962867
4	32750001	33000000	HAP1_chr04	HAP2_chr04	HAP1	HAP2	189444	42796	5973	226267	0.973602
