group	win_start	win_end	unit_a	unit_b	hap_a	hap_b	chrom_a	chrom_b	kmers_a	kmers_b	shared	union	jaccard_distance
chr21	1	250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	220827	224242	220827	224242	0.015229
chr21	250001	500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	244544	244660	238116	251088	0.051663
chr21	500001	750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	236990	237052	234060	239982	0.024677
chr21	750001	1000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	216593	222559	211204	227948	0.073455
chr21	1000001	1250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	241894	242195	230601	253488	0.090288
chr21	1250001	1500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	246906	246522	232543	260885	0.108638
chr21	1500001	1750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	243966	243969	237201	250734	0.053974
chr21	1750001	2000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	245035	244615	238264	251386	0.052199
chr21	2000001	2250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	241617	242763	236290	248090	0.047563
chr21	2250001	2500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	242598	242981	236091	249488	0.053698
chr21	2500001	2750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	242980	243302	211635	274647	0.229429
chr21	2750001	3000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	241011	243083	210731	273363	0.229117
chr21	3000001	3250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	243252	208028	176156	275124	0.359721
chr21	3250001	3500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	181687	201778	152533	230932	0.339490
chr21	3500001	3750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	224526	237050	189000	272576	0.306615
chr21	3750001	4000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	232686	231194	181163	282717	0.359207
chr21	4000001	4250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	233008	235376	201808	266576	0.242963
chr21	4250001	4500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	237238	237928	221439	253727	0.127255
chr21	4500001	4750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	231585	224813	205940	250458	0.177746
chr21	4750001	5000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	224030	233524	183438	274116	0.330802
chr21	5000001	5250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	237625	236649	175496	298778	0.412621
chr21	5250001	5500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	231960	215610	161559	286011	0.435130
chr21	5500001	5750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	219856	231481	141229	310108	0.544581
chr21	5750001	6000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	238336	230041	155390	312987	0.503526
chr21	6000001	6250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	152086	196110	63139	285057	0.778504
chr21	6250001	6500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	188400	232296	52340	368356	0.857909
chr21	6500001	6750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	229228	224079	71917	381390	0.811434
chr21	6750001	7000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	204940	160214	64110	301044	0.787041
chr21	7000001	7250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	180436	222104	86243	316297	0.727335
chr21	7250001	7500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	219604	220922	60790	379736	0.839915
chr21	7500001	7750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	225063	229008	77689	376382	0.793590
chr21	7750001	8000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	128919	231960	3684	357195	0.989686
chr21	8000001	8250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	234683	234072	4930	463825	0.989371
chr21	8250001	8500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	235061	178909	10427	403543	0.974161
chr21	8500001	8750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	177174	168230	13755	331649	0.958525
chr21	8750001	9000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	165842	134066	26314	273594	0.903821
chr21	9000001	9250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	115407	134590	1973	248024	0.992045
chr21	9250001	9500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	134887	177153	7858	304182	0.974167
chr21	9500001	9750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	173072	151149	40816	283405	0.855980
chr21	9750001	10000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	147851	193251	57385	283717	0.797739
chr21	10000001	10250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	162475	174367	1763	335079	0.994739
chr21	10250001	10500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	184966	33528	4040	214454	0.981161
chr21	10500001	10750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	114841	67737	57836	124742	0.536355
chr21	10750001	11000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	68238	65667	45994	87911	0.476812
chr21	11000001	11250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	182741	184108	162534	204315	0.204493
chr21	11250001	11500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	193931	159602	133516	220017	0.393156
chr21	11500001	11750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	213974	215172	118148	310998	0.620100
chr21	11750001	12000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	224378	229068	197230	256216	0.230220
chr21	12000001	12250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	229581	229343	216181	242743	0.109424
chr21	12250001	12500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	233765	229736	212475	251026	0.153574
chr21	12500001	12750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	227196	229872	187049	270019	0.307275
chr21	12750001	13000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	234831	234367	212345	256853	0.173282
chr21	13000001	13250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	209810	212962	188405	234367	0.196111
chr21	13250001	13500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	223015	225724	196234	252505	0.222851
chr21	13500001	13750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	223270	226439	180683	269026	0.328381
chr21	13750001	14000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	220516	226652	143629	303539	0.526819
chr21	14000001	14250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	236173	232447	134121	334499	0.599039
chr21	14250001	14500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	218918	216431	152228	283121	0.462322
chr21	14500001	14750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	220478	225990	157485	288983	0.455037
chr21	14750001	15000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	220435	225294	147667	298062	0.504576
chr21	15000001	15250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	225527	221255	130176	316606	0.588839
chr21	15250001	15500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	148355	100745	79969	169131	0.527177
chr21	15500001	15750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	231578	225271	180719	276130	0.345529
chr21	15750001	16000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	234818	236988	224236	247570	0.094252
chr21	16000001	16250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	226827	225389	194279	257937	0.246797
chr21	16250001	16500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	235709	225969	184005	277673	0.337332
chr21	16500001	16750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	234729	237355	197704	274380	0.279452
chr21	16750001	17000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	227114	221965	181576	267503	0.321219
chr21	17000001	17250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	231761	232262	184171	279852	0.341899
chr21	17250001	17500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	225529	227265	204125	248669	0.179130
chr21	17500001	17750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	241349	241394	217614	265129	0.179215
chr21	17750001	18000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	237240	236928	218125	256043	0.148092
chr21	18000001	18250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	236050	237977	198906	275121	0.277024
chr21	18250001	18500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	233017	239956	202704	270269	0.249992
chr21	18500001	18750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	242047	242216	229779	254484	0.097079
chr21	18750001	19000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	237936	237910	211820	264026	0.197731
chr21	19000001	19250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	232169	232632	213040	251761	0.153801
chr21	19250001	19500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	223665	223485	205555	241595	0.149175
chr21	19500001	19750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	239872	239500	221907	257465	0.138108
chr21	19750001	20000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	237371	238786	220963	255194	0.134137
chr21	20000001	20250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	238486	238693	212467	264712	0.197365
chr21	20250001	20500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	242982	243199	215150	271031	0.206179
chr21	20500001	20750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	241616	238933	199658	280891	0.289198
chr21	20750001	21000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	237689	237581	213719	261551	0.182878
chr21	21000001	21250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	245984	244504	213174	277314	0.231290
chr21	21250001	21500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	245189	246051	225559	265681	0.151016
chr21	21500001	21750000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	246682	246321	230785	262218	0.119874
chr21	21750001	22000000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	241293	241351	222953	259691	0.141468
chr21	22000001	22250000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	242950	243054	228742	257262	0.110860
chr21	22250001	22500000	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	243921	244805	241118	247608	0.026211
chr21	22500001	22672268	HAP1_chr21	HAP2_chr21	HAP1	HAP2	21	21	156361	159953	156271	160043	0.023569
